,,,,,,,,Strategy Results,,,,,,,,,,,
,Shortlist,Tickers Traded,Entry Point Price,Exit Point Price,Shares Traded,Earnings ($),Earnings (%),Exit Strategy (Loss %),Exit Strategy (Win %),Exit Strategy (Time),Trading Period,Trading Start Date,Trading End Date,Trading Intervals,Account Value,Number of Stocks Traded,Profit (%),Profit ($),Win Rate
0,QCOM,QCOM,60.90999985,61.54999924,164,0.63999939,1.050729587,0,1,45,371 days,3/18/2020,3/25/2021,1d,24294.3634,32,142.943634,14294.3634,96.875
1,AAPL,QCOM,65.45999908,66.5,154,1.040000916,1.588757913,,,,,,,,,,,,
2,JNJ,AAPL,61.93500137,62.68500137,165,0.75,1.210946934,,,,,,,,,,,,
3,MSFT,AAPL,63.57249832,67.69999695,163,4.127498627,6.492585215,,,,,,,,,,,,
4,AMD,AAPL,64.85749817,65.68499756,170,0.82749939,1.275873126,,,,,,,,,,,,
5,INTC,AAPL,66.99749756,70,167,3.002502441,4.481514311,,,,,,,,,,,,
6,PEP,AAPL,71.76249695,72.48999786,163,0.727500916,1.013761988,,,,,,,,,,,,
7,T,AAPL,73.44999695,75.11499786,160,1.665000916,2.266849537,,,,,,,,,,,,
8,,JNJ,148.0800018,150.1000061,81,2.020004272,1.364130367,,,,,,,,,,,,
9,,MSFT,182.5099945,185.75,67,3.240005493,1.775248255,,,,,,,,,,,,
10,,AMD,56.38999939,57.20000076,221,0.810001373,1.436427349,,,,,,,,,,,,
11,,AMD,57.43999863,61.63000107,220,4.190002441,7.29457267,,,,,,,,,,,,
12,,AAPL,92.84500122,94.36750031,146,1.522499084,1.639828816,,,,,,,,,,,,
13,,QCOM,91.44999695,102.4199982,150,10.97000122,11.99562776,,,,,,,,,,,,
14,,AAPL,96.19000244,102.8850021,160,6.694999695,6.960182477,,,,,,,,,,,,
15,,INTC,47.72999954,48.27000046,345,0.540000916,1.131365851,,,,,,,,,,,,
16,,QCOM,110.9499969,116.1999969,150,5.25,4.731861329,,,,,,,,,,,,
17,,AAPL,115.0100021,119.2624969,152,4.252494812,3.697499985,,,,,,,,,,,,
18,,AAPL,124.3700027,128.6974945,145,4.32749176,3.479530164,,,,,,,,,,,,
19,,INTC,49.13999939,49.79000092,381,0.650001526,1.322754444,,,,,,,,,,,,
20,,PEP,138.3999939,140.25,137,1.850006104,1.336709671,,,,,,,,,,,,
21,,AAPL,134.1799927,137.5899963,143,3.410003662,2.541365217,,,,,,,,,,,,
22,,MSFT,231.6499939,222.2599945,85,-9.38999939,-4.053528874,,,,,,,,,,,,
23,,T,27.44000053,28.23999977,690,0.799999237,2.915449058,,,,,,,,,,,,
24,,AMD,83.12000275,85.27999878,234,2.159996033,2.598647692,,,,,,,,,,,,
25,,AAPL,117.3399963,121.0100021,170,3.670005798,3.12766824,,,,,,,,,,,,
26,,QCOM,151.2599945,158.5500031,136,7.290008545,4.819521889,,,,,,,,,,,,
27,,MSFT,214.2899933,219.8699951,100,5.580001831,2.603948857,,,,,,,,,,,,
28,,MSFT,219.4199982,222.6900024,101,3.270004272,1.490294549,,,,,,,,,,,,
29,,AAPL,131.8800049,133.9900055,170,2.11000061,1.599939742,,,,,,,,,,,,
30,,AAPL,136.6900024,143.0700073,167,6.380004883,4.667499282,,,,,,,,,,,,
31,,T,29.11000061,29.54999924,822,0.439998627,1.511503324,,,,,,,,,,,,
32,,MSFT,243.7899933,,,,,,,,,,,,,,,,
