,,,,,,,Strategy Results,,,,,,,,,,,
,Tickers Traded,Entry Point Price,Exit Point Price,Shares Traded,Earnings ($),Earnings (%),Exit Strategy (Loss %),Exit Strategy (Win %),Exit Strategy (Time),Trading Period,Trading Start Date,Trading End Date,Trading Intervals,Account Value,Number of Stocks Traded,Profit (%),Profit ($),Win Rate
0,INTC,53.15999985,53.79999924,188,0.63999939,1.203911572,0,0.5,7,729 days,3/24/2019,3/24/2021,1d,30027.49317,132,200.2749317,20027.49317,81.81818182
1,TTWO,94.37000275,95.38999939,107,1.019996643,1.080848377,,,,,,,,,,,,
2,AAPL,47.81000137,48.3125,213,0.502498627,1.051032446,,,,,,,,,,,,
3,AAPL,48.83750153,49.11249924,211,0.274997711,0.563087182,,,,,,,,,,,,
4,QCOM,57.99000168,78.81999969,179,20.82999802,35.91998174,,,,,,,,,,,,
5,NVDA,187.2899933,189,75,1.710006714,0.913026203,,,,,,,,,,,,
6,NVDA,190.6699982,183.5299988,74,-7.13999939,-3.744689494,,,,,,,,,,,,
7,NVDA,183.0099945,159.8000031,74,-23.20999146,-12.6823628,,,,,,,,,,,,
8,AAPL,47.72999954,44.72999954,251,-3,-6.285355183,,,,,,,,,,,,
9,SNE,49.16999817,48.13999939,228,-1.029998779,-2.094770831,,,,,,,,,,,,
10,AAPL,47.53749847,47.95249939,231,0.415000916,0.872996958,,,,,,,,,,,,
11,SNE,49.61999893,49.88000107,223,0.260002136,0.523986582,,,,,,,,,,,,
12,T,32.18000031,32.43999863,347,0.259998322,0.807950028,,,,,,,,,,,,
13,TTWO,111.0199966,112.0500031,101,1.030006409,0.927766564,,,,,,,,,,,,
14,PEP,134.1600037,134.1600037,84,0,0,,,,,,,,,,,,
15,MCD,204.2599945,205.4900055,55,1.230010986,0.602179095,,,,,,,,,,,,
16,MCD,204.5500031,206.8999939,55,2.349990845,1.148858866,,,,,,,,,,,,
17,MSFT,133.9600067,136.6300049,86,2.669998169,1.993130812,,,,,,,,,,,,
18,INTC,48.04999924,48.56000137,245,0.510002136,1.061398844,,,,,,,,,,,,
19,PEP,134.3500061,131.1300049,88,-3.220001221,-2.396725772,,,,,,,,,,,,
20,AAPL,52.20999908,54.10499954,222,1.895000458,3.629573819,,,,,,,,,,,,
21,MSFT,136.2700043,137,88,0.729995728,0.535698029,,,,,,,,,,,,
22,MSFT,136.8999939,138.6100006,88,1.710006714,1.249091885,,,,,,,,,,,,
23,TMUS,77.51999664,77.98999786,158,0.470001221,0.606296751,,,,,,,,,,,,
24,PEP,131.7599945,132.8000031,93,1.040008545,0.789320422,,,,,,,,,,,,
25,TXN,126.0400009,123.0500031,98,-2.989997864,-2.372261062,,,,,,,,,,,,
26,TTWO,132.7400055,134.3000031,91,1.559997559,1.175227885,,,,,,,,,,,,
27,AAPL,53.31999969,53.70999908,230,0.38999939,0.731431718,,,,,,,,,,,,
28,PEP,136.3999939,135.4100037,90,-0.989990234,-0.725799325,,,,,,,,,,,,
29,PEP,134.7100067,136.25,91,1.539993286,1.143191455,,,,,,,,,,,,
30,QCOM,75.23000336,77.16000366,165,1.930000305,2.565466196,,,,,,,,,,,,
31,AAPL,54.97249985,56.26750183,231,1.295001984,2.355726931,,,,,,,,,,,,
32,AAPL,56.14749908,56.56750107,232,0.420001984,0.748033288,,,,,,,,,,,,
33,PEP,138.3399963,137.0700073,95,-1.269989014,-0.91802013,,,,,,,,,,,,
34,AAPL,58.81999969,59.38000107,221,0.560001373,0.952059463,,,,,,,,,,,,
35,T,38.22999954,38.49000168,343,0.260002136,0.680099763,,,,,,,,,,,,
36,PEP,136.0800018,136.8000031,97,0.720001221,0.529101419,,,,,,,,,,,,
37,MSFT,143.3699951,144.2599945,92,0.88999939,0.620771026,,,,,,,,,,,,
38,AAPL,63.95500183,64.33249664,209,0.377494812,0.590250647,,,,,,,,,,,,
39,QCOM,85.08999634,89.83000183,158,4.740005493,5.570579031,,,,,,,,,,,,
40,TXN,119.9199982,118.4800034,118,-1.439994812,-1.200796226,,,,,,,,,,,,
41,NVDA,207.9900055,211,67,3.009994507,1.447182282,,,,,,,,,,,,
42,NVDA,210.1799927,216.0399933,67,5.86000061,2.78808679,,,,,,,,,,,,
43,TXN,119.0100021,119.9100037,123,0.900001526,0.75624024,,,,,,,,,,,,
44,PEP,135.9100037,136.6499939,108,0.739990234,0.544470763,,,,,,,,,,,,
45,CSCO,44.70000076,44.54999924,331,-0.150001526,-0.335573878,,,,,,,,,,,,
46,AAPL,67.86499786,67.86499786,217,0,0,,,,,,,,,,,,
47,CSCO,45.29999924,45.79999924,326,0.5,1.103752778,,,,,,,,,,,,
48,TMUS,75.47000122,76.04000092,198,0.569999695,0.755266577,,,,,,,,,,,,
49,MSFT,155.7100067,157.3500061,96,1.63999939,1.05323956,,,,,,,,,,,,
50,AAPL,69.86000061,71.17250061,217,1.3125,1.878757499,,,,,,,,,,,,
51,AAPL,71.06749725,72.77999878,218,1.712501526,2.409683177,,,,,,,,,,,,
52,AAPL,72.44999695,74.05999756,219,1.61000061,2.222223158,,,,,,,,,,,,
53,MSFT,160.6199951,161.8399963,101,1.220001221,0.759557501,,,,,,,,,,,,
54,AAPL,77.40750122,77.91000366,211,0.502502441,0.649165047,,,,,,,,,,,,
55,AAPL,78.16999817,79.06749725,210,0.897499084,1.148137528,,,,,,,,,,,,
56,AAPL,79.68250275,81.11250305,208,1.430000305,1.794622729,,,,,,,,,,,,
57,AAPL,81.08499908,78.54499817,208,-2.540000916,-3.132516426,,,,,,,,,,,,
58,PEP,145.6600037,146.6799927,112,1.019989014,0.700253321,,,,,,,,,,,,
59,TTWO,114.0199966,114.6999969,144,0.680000305,0.596386884,,,,,,,,,,,,
60,TTWO,116.0299988,113.4400024,143,-2.589996338,-2.2321782,,,,,,,,,,,,
61,AAPL,73.23000336,61.87749863,221,-11.35250473,-15.50253204,,,,,,,,,,,,
62,MSFT,140.3999939,142.7700043,97,2.370010376,1.688041652,,,,,,,,,,,,
63,QCOM,60.90999985,61.54999924,229,0.63999939,1.050729587,,,,,,,,,,,,
64,QCOM,65.45999908,65.90000153,215,0.440002441,0.672169947,,,,,,,,,,,,
65,AAPL,61.38000107,63.1875,231,1.807498932,2.944768492,,,,,,,,,,,,
66,AAPL,61.93500137,62.68500137,236,0.75,1.210946934,,,,,,,,,,,,
67,AAPL,63.57249832,67.69999695,232,4.127498627,6.492585215,,,,,,,,,,,,
68,AAPL,64.85749817,65.68499756,243,0.82749939,1.275873126,,,,,,,,,,,,
69,AAPL,66.99749756,70,238,3.002502441,4.481514311,,,,,,,,,,,,
70,AAPL,71.76249695,69.30000305,232,-2.462493896,-3.431449575,,,,,,,,,,,,
71,T,29.70999908,29.98999977,542,0.280000687,0.942445962,,,,,,,,,,,,
72,AAPL,70.79250336,71.26999664,229,0.477493286,0.674496964,,,,,,,,,,,,
73,AAPL,73.44999695,75.11499786,222,1.665000916,2.266849537,,,,,,,,,,,,
74,SNE,63.95000076,64.26999664,261,0.31999588,0.500384482,,,,,,,,,,,,
75,NVDA,304.8699951,307.75,55,2.880004883,0.944666556,,,,,,,,,,,,
76,TMUS,98.51999664,99.13999939,172,0.620002747,0.629316654,,,,,,,,,,,,
77,NVDA,358.7999878,362.0599976,47,3.260009766,0.908586922,,,,,,,,,,,,
78,AAPL,79.21250153,80.875,217,1.662498474,2.098782947,,,,,,,,,,,,
79,AAPL,79.18250275,79.8125,222,0.629997253,0.795626851,,,,,,,,,,,,
80,NVDA,355.019989,366.7099915,49,11.69000244,3.292773028,,,,,,,,,,,,
81,NVDA,374.6700134,372,48,-2.670013428,-0.71263067,,,,,,,,,,,,
82,NVDA,381.0700073,385.5599976,47,4.489990234,1.178258627,,,,,,,,,,,,
83,TMUS,106.0100021,106.5999985,173,0.589996338,0.556547803,,,,,,,,,,,,
84,QCOM,92.91999817,93.94999695,199,1.029998779,1.108479121,,,,,,,,,,,,
85,AAPL,95.75250244,97.26499939,195,1.512496948,1.579589995,,,,,,,,,,,,
86,AAPL,95.47750092,98.98999786,199,3.512496948,3.678873991,,,,,,,,,,,,
87,AAPL,97.72499847,99.17250061,201,1.447502136,1.481199446,,,,,,,,,,,,
88,AAPL,97,102.8850021,206,5.885002136,6.067012512,,,,,,,,,,,,
89,INTC,47.72999954,48.27000046,444,0.540000916,1.131365851,,,,,,,,,,,,
90,QCOM,110.9499969,116.1999969,193,5.25,4.731861329,,,,,,,,,,,,
91,AAPL,115.0100021,116.0625,195,1.052497864,0.91513594,,,,,,,,,,,,
92,MSFT,210.2799988,211.4900055,107,1.210006714,0.575426441,,,,,,,,,,,,
93,AAPL,115.7074966,119.2624969,196,3.555000305,3.072402747,,,,,,,,,,,,
94,AAPL,124.3700027,128.6974945,188,4.32749176,3.479530164,,,,,,,,,,,,
95,INTC,49.13999939,49.38999939,494,0.25,0.508750515,,,,,,,,,,,,
96,AAPL,126.5224991,127.5800018,193,1.057502747,0.835821893,,,,,,,,,,,,
97,QCOM,119.0999985,121.0800018,206,1.980003357,1.662471354,,,,,,,,,,,,
98,AAPL,134.1799927,137.5899963,186,3.410003662,2.541365217,,,,,,,,,,,,
99,MSFT,231.6499939,208.4199982,110,-23.22999573,-10.02805799,,,,,,,,,,,,
100,AAPL,115.5400009,108.4300003,200,-7.11000061,-6.153713479,,,,,,,,,,,,
101,AAPL,112.2799988,115.0100021,193,2.730003357,2.431424463,,,,,,,,,,,,
102,CSCO,39.13000107,39.79999924,567,0.669998169,1.712236521,,,,,,,,,,,,
103,AAPL,114.9700012,120.0599976,196,5.089996338,4.427238657,,,,,,,,,,,,
