,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,TXN,3796,26.34000015258789,"January 08, 2010 at 12:00:00 AM",TXN,3796.0,26.34000015258789,"January 11, 2010 at 12:00:00 AM"
1,AMD,10940,9.140000343322754,"January 11, 2010 at 12:00:00 AM",AMD,10940.0,9.470000267028809,"March 17, 2010 at 12:00:00 AM"
2,AAPL,12944,8.00428581237793,"March 17, 2010 at 12:00:00 AM",AAPL,12944.0,8.058570861816406,"March 23, 2010 at 12:00:00 AM"
3,AAPL,12790,8.15571403503418,"March 23, 2010 at 12:00:00 AM",AAPL,12790.0,8.247142791748047,"March 25, 2010 at 12:00:00 AM"
4,AAPL,13031,8.094642639160156,"March 25, 2010 at 12:00:00 AM",AAPL,13031.0,8.176786422729492,"March 26, 2010 at 12:00:00 AM"
5,AAPL,12921,8.246429443359375,"March 26, 2010 at 12:00:00 AM",AAPL,12921.0,8.321429252624512,"March 29, 2010 at 12:00:00 AM"
6,AAPL,12954,8.299642562866211,"March 29, 2010 at 12:00:00 AM",AAPL,12954.0,8.449999809265137,"March 30, 2010 at 12:00:00 AM"
7,MSFT,3677,29.770000457763672,"March 30, 2010 at 12:00:00 AM",MSFT,3677.0,29.950000762939453,"April 09, 2010 at 12:00:00 AM"
8,AMD,11842,9.300000190734863,"April 09, 2010 at 12:00:00 AM",AMD,11842.0,9.369999885559082,"April 12, 2010 at 12:00:00 AM"
9,AAPL,12823,8.653214454650879,"April 12, 2010 at 12:00:00 AM",AAPL,12823.0,8.760000228881836,"April 14, 2010 at 12:00:00 AM"
10,AAPL,12801,8.774642944335938,"April 14, 2010 at 12:00:00 AM",AAPL,12801.0,8.8774995803833,"April 16, 2010 at 12:00:00 AM"
11,QCOM,2659,42.7400016784668,"April 16, 2010 at 12:00:00 AM",QCOM,2659.0,42.7400016784668,"April 20, 2010 at 12:00:00 AM"
12,AAPL,13009,8.735357284545898,"April 20, 2010 at 12:00:00 AM",AAPL,13009.0,9.242856979370117,"April 21, 2010 at 12:00:00 AM"
13,QCOM,2820,42.630001068115234,"April 21, 2010 at 12:00:00 AM",QCOM,2820.0,34.70000076293945,"June 25, 2010 at 12:00:00 AM"
14,MSFT,3990,24.530000686645508,"June 25, 2010 at 12:00:00 AM",MSFT,3990.0,25.139999389648438,"July 13, 2010 at 12:00:00 AM"
15,AAPL,11155,8.992856979370117,"July 13, 2010 at 12:00:00 AM",AAPL,11155.0,9.042142868041992,"July 16, 2010 at 12:00:00 AM"
16,AAPL,11301,8.925000190734863,"July 16, 2010 at 12:00:00 AM",AAPL,11301.0,9.467499732971191,"July 21, 2010 at 12:00:00 AM"
17,AAPL,11784,9.079999923706055,"July 21, 2010 at 12:00:00 AM",AAPL,11784.0,9.20285701751709,"July 22, 2010 at 12:00:00 AM"
18,AAPL,11723,9.250714302062988,"July 22, 2010 at 12:00:00 AM",AAPL,11723.0,9.31678581237793,"July 27, 2010 at 12:00:00 AM"
19,AAPL,11580,9.431428909301758,"July 27, 2010 at 12:00:00 AM",AAPL,11580.0,9.493571281433105,"September 13, 2010 at 12:00:00 AM"
20,AAPL,11527,9.537142753601074,"September 13, 2010 at 12:00:00 AM",AAPL,11527.0,9.651429176330566,"September 16, 2010 at 12:00:00 AM"
21,AAPL,11263,9.8774995803833,"September 16, 2010 at 12:00:00 AM",AAPL,11263.0,10.137857437133789,"September 21, 2010 at 12:00:00 AM"
22,AAPL,11267,10.134642601013184,"September 21, 2010 at 12:00:00 AM",AAPL,11267.0,10.22607135772705,"September 23, 2010 at 12:00:00 AM"
23,AAPL,11166,10.318571090698242,"September 23, 2010 at 12:00:00 AM",AAPL,11166.0,10.432143211364746,"September 24, 2010 at 12:00:00 AM"
24,AAPL,11158,10.4399995803833,"September 24, 2010 at 12:00:00 AM",AAPL,11158.0,10.499285697937012,"September 27, 2010 at 12:00:00 AM"
25,AAPL,11266,10.398571014404297,"September 27, 2010 at 12:00:00 AM",AAPL,11266.0,10.526429176330566,"October 11, 2010 at 12:00:00 AM"
26,AAPL,11242,10.54857063293457,"October 11, 2010 at 12:00:00 AM",AAPL,11242.0,10.721428871154785,"October 13, 2010 at 12:00:00 AM"
27,AAPL,11244,10.71928596496582,"October 13, 2010 at 12:00:00 AM",AAPL,11244.0,10.774642944335938,"October 14, 2010 at 12:00:00 AM"
