,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,AAPL,258,38.66999816894531,"January 29, 2019 at 12:00:00 AM",AAPL,258.0,40.8125,"January 30, 2019 at 12:00:00 AM"
1,AAPL,253,41.61000061035156,"January 31, 2019 at 12:00:00 AM",AAPL,253.0,43.92250061035156,"March 04, 2019 at 12:00:00 AM"
2,AAPL,232,47.810001373291016,"April 01, 2019 at 12:00:00 AM",AAPL,232.0,50.779998779296875,"April 18, 2019 at 12:00:00 AM"
3,AAPL,239,49.29499816894531,"May 10, 2019 at 12:00:00 AM",AAPL,239.0,50.462501525878906,"July 10, 2019 at 12:00:00 AM"
4,AAPL,232,52.16749954223633,"July 24, 2019 at 12:00:00 AM",AAPL,232.0,56.20000076293945,"September 12, 2019 at 12:00:00 AM"
5,AAPL,229,56.76499938964844,"October 07, 2019 at 12:00:00 AM",AAPL,229.0,60.290000915527344,"October 22, 2019 at 12:00:00 AM"
6,AAPL,216,63.95500183105469,"November 01, 2019 at 12:00:00 AM",AAPL,216.0,67.5,"December 09, 2019 at 12:00:00 AM"
7,AAPL,199,73.4124984741211,"December 31, 2019 at 12:00:00 AM",AAPL,199.0,77.6500015258789,"January 10, 2020 at 12:00:00 AM"
8,AAPL,194,79.57749938964844,"January 24, 2020 at 12:00:00 AM",AAPL,194.0,59.09000015258789,"March 24, 2020 at 12:00:00 AM"
9,AAPL,146,78.28500366210938,"May 19, 2020 at 12:00:00 AM",AAPL,146.0,82.5625,"June 08, 2020 at 12:00:00 AM"
10,AAPL,137,87.89749908447266,"June 17, 2020 at 12:00:00 AM",AAPL,137.0,92.5,"July 06, 2020 at 12:00:00 AM"
11,AAPL,116,109.375,"August 11, 2020 at 12:00:00 AM",AAPL,116.0,116.0625,"August 17, 2020 at 12:00:00 AM"
12,AAPL,106,126.52249908447266,"August 26, 2020 at 12:00:00 AM",AAPL,106.0,137.58999633789062,"September 02, 2020 at 12:00:00 AM"
13,AAPL,121,120.87999725341797,"September 03, 2020 at 12:00:00 AM",AAPL,121.0,109.11000061035156,"November 02, 2020 at 12:00:00 AM"
14,AAPL,120,110.44000244140625,"November 03, 2020 at 12:00:00 AM",AAPL,120.0,117.94999694824219,"November 05, 2020 at 12:00:00 AM"
15,AAPL,119,118.69000244140625,"November 06, 2020 at 12:00:00 AM",AAPL,119.0,127.41000366210938,"December 16, 2020 at 12:00:00 AM"
16,AAPL,118,128.6999969482422,"December 17, 2020 at 12:00:00 AM",AAPL,118.0,138.0500030517578,"December 29, 2020 at 12:00:00 AM"
17,AAPL,121,133.72000122070312,"December 30, 2020 at 12:00:00 AM",AAPL,121.0,143.07000732421875,"January 25, 2021 at 12:00:00 AM"
18,AAPL,121,143.16000366210938,"January 26, 2021 at 12:00:00 AM",AAPL,121.0,119.54000091552734,"March 25, 2021 at 12:00:00 AM"
19,AAPL,120,121.20999908447266,"March 26, 2021 at 12:00:00 AM",AAPL,120.0,128.9499969482422,"April 08, 2021 at 12:00:00 AM"
20,AAPL,116,133.0,"April 09, 2021 at 12:00:00 AM",,,,
