,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,JNJ,75,133.14999389648438,"April 02, 2020 at 12:00:00 AM",JNJ,75.0,137.00999450683594,"April 06, 2020 at 12:00:00 AM"
1,MCD,58,177.0399932861328,"April 06, 2020 at 12:00:00 AM",MCD,58.0,184.52999877929688,"April 07, 2020 at 12:00:00 AM"
2,PEP,82,130.47999572753906,"April 07, 2020 at 12:00:00 AM",PEP,82.0,132.08999633789062,"April 09, 2020 at 12:00:00 AM"
3,MSFT,62,173.6999969482422,"April 14, 2020 at 12:00:00 AM",MSFT,62.0,179.5,"April 17, 2020 at 12:00:00 AM"
4,JNJ,73,152.02000427246094,"April 17, 2020 at 12:00:00 AM",JNJ,73.0,152.80999755859375,"April 22, 2020 at 12:00:00 AM"
5,QCOM,152,73.80999755859375,"April 23, 2020 at 12:00:00 AM",QCOM,152.0,76.58999633789062,"April 27, 2020 at 12:00:00 AM"
6,T,382,30.540000915527344,"April 27, 2020 at 12:00:00 AM",T,382.0,31.0,"April 28, 2020 at 12:00:00 AM"
7,TTWO,98,121.05000305175781,"April 30, 2020 at 12:00:00 AM",TTWO,98.0,123.61000061035156,"May 04, 2020 at 12:00:00 AM"
8,QCOM,156,77.62999725341797,"May 05, 2020 at 12:00:00 AM",QCOM,156.0,78.80999755859375,"May 06, 2020 at 12:00:00 AM"
9,SNE,191,64.37000274658203,"May 07, 2020 at 12:00:00 AM",SNE,191.0,65.0,"May 08, 2020 at 12:00:00 AM"
10,SNE,189,65.51000213623047,"May 08, 2020 at 12:00:00 AM",SNE,189.0,65.91999816894531,"May 12, 2020 at 12:00:00 AM"
11,SNE,190,65.58999633789062,"May 12, 2020 at 12:00:00 AM",SNE,190.0,65.9800033569336,"June 02, 2020 at 12:00:00 AM"
12,MSFT,68,184.91000366210938,"June 02, 2020 at 12:00:00 AM",MSFT,68.0,185.94000244140625,"June 08, 2020 at 12:00:00 AM"
13,AMD,238,52.970001220703125,"June 08, 2020 at 12:00:00 AM",AMD,238.0,57.20000076293945,"June 10, 2020 at 12:00:00 AM"
14,TXN,103,131.39999389648438,"June 10, 2020 at 12:00:00 AM",TXN,103.0,133.50999450683594,"July 17, 2020 at 12:00:00 AM"
15,AMD,252,55.040000915527344,"July 17, 2020 at 12:00:00 AM",AMD,252.0,57.810001373291016,"July 21, 2020 at 12:00:00 AM"
16,CSCO,309,47.02000045776367,"July 21, 2020 at 12:00:00 AM",CSCO,309.0,47.02000045776367,"July 22, 2020 at 12:00:00 AM"
17,PEP,106,137.0800018310547,"July 23, 2020 at 12:00:00 AM",PEP,106.0,137.97999572753906,"July 28, 2020 at 12:00:00 AM"
