,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,MSFT,337,29.65999984741211,"March 26, 2010 at 12:00:00 AM",MSFT,337.0,29.31999969482422,"April 08, 2010 at 12:00:00 AM"
1,NVDA,585,16.8799991607666,"April 08, 2010 at 12:00:00 AM",NVDA,585.0,17.010000228881836,"April 12, 2010 at 12:00:00 AM"
2,AAPL,1151,8.653214454650879,"April 12, 2010 at 12:00:00 AM",AAPL,1151.0,8.760000228881836,"April 14, 2010 at 12:00:00 AM"
3,INTC,428,23.520000457763672,"April 14, 2010 at 12:00:00 AM",INTC,428.0,23.829999923706055,"April 15, 2010 at 12:00:00 AM"
4,T,389,26.239999771118164,"April 15, 2010 at 12:00:00 AM",T,389.0,26.420000076293945,"April 20, 2010 at 12:00:00 AM"
5,AAPL,1177,8.735357284545898,"April 20, 2010 at 12:00:00 AM",AAPL,1177.0,9.242856979370117,"April 21, 2010 at 12:00:00 AM"
6,TTWO,1019,10.680000305175781,"April 21, 2010 at 12:00:00 AM",TTWO,1019.0,10.859999656677246,"April 23, 2010 at 12:00:00 AM"
7,MSFT,357,30.959999084472656,"April 23, 2010 at 12:00:00 AM",MSFT,357.0,29.770000457763672,"May 05, 2010 at 12:00:00 AM"
8,AAPL,1210,8.79464340209961,"May 06, 2010 at 12:00:00 AM",AAPL,1210.0,8.9375,"May 10, 2010 at 12:00:00 AM"
9,QCOM,289,37.369998931884766,"May 10, 2010 at 12:00:00 AM",QCOM,289.0,38.0,"May 12, 2010 at 12:00:00 AM"
10,MSFT,373,29.440000534057617,"May 12, 2010 at 12:00:00 AM",MSFT,373.0,26.850000381469727,"May 24, 2010 at 12:00:00 AM"
11,AAPL,1138,8.812856674194336,"May 24, 2010 at 12:00:00 AM",AAPL,1138.0,8.931428909301758,"May 26, 2010 at 12:00:00 AM"
12,AAPL,1166,8.71821403503418,"May 26, 2010 at 12:00:00 AM",AAPL,1166.0,8.949999809265137,"May 27, 2010 at 12:00:00 AM"
13,AAPL,1137,9.174285888671875,"May 28, 2010 at 12:00:00 AM",AAPL,1137.0,9.274642944335938,"June 01, 2010 at 12:00:00 AM"
14,AAPL,1119,9.426786422729492,"June 02, 2010 at 12:00:00 AM",AAPL,1119.0,9.14142894744873,"June 14, 2010 at 12:00:00 AM"
15,MSFT,401,25.5,"June 14, 2010 at 12:00:00 AM",MSFT,401.0,25.75,"June 15, 2010 at 12:00:00 AM"
16,AAPL,1082,9.54464340209961,"June 16, 2010 at 12:00:00 AM",AAPL,1082.0,9.664285659790039,"June 17, 2010 at 12:00:00 AM"
17,QCOM,293,35.689998626708984,"June 18, 2010 at 12:00:00 AM",QCOM,293.0,33.0,"June 30, 2010 at 12:00:00 AM"
18,MSFT,415,23.270000457763672,"July 02, 2010 at 12:00:00 AM",MSFT,415.0,23.700000762939453,"July 06, 2010 at 12:00:00 AM"
19,QCOM,301,32.650001525878906,"July 06, 2010 at 12:00:00 AM",QCOM,301.0,32.81999969482422,"July 07, 2010 at 12:00:00 AM"
20,MSFT,407,24.299999237060547,"July 07, 2010 at 12:00:00 AM",MSFT,407.0,24.600000381469727,"July 08, 2010 at 12:00:00 AM"
21,AAPL,1087,9.217499732971191,"July 08, 2010 at 12:00:00 AM",AAPL,1087.0,8.675000190734863,"July 20, 2010 at 12:00:00 AM"
22,MSFT,370,25.479999542236328,"July 20, 2010 at 12:00:00 AM",MSFT,370.0,25.84000015258789,"July 23, 2010 at 12:00:00 AM"
23,AAPL,1030,9.283571243286133,"July 23, 2010 at 12:00:00 AM",AAPL,1030.0,9.416786193847656,"July 28, 2010 at 12:00:00 AM"
