,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,AAPL,80,123.94000244140625,"March 01, 2021 at 09:40:00 AM",AAPL,80.0,124.81999969482422,"March 01, 2021 at 10:00:00 AM"
1,SBUX,92,108.30000305175781,"March 01, 2021 at 10:00:00 AM",SBUX,92.0,108.81999969482422,"March 01, 2021 at 10:40:00 AM"
2,ORCL,153,65.83000183105469,"March 01, 2021 at 10:40:00 AM",ORCL,153.0,66.02999877929688,"March 01, 2021 at 11:20:00 AM"
3,AAPL,80,126.05500030517578,"March 01, 2021 at 11:20:00 AM",AAPL,80.0,126.54000091552734,"March 01, 2021 at 12:00:00 PM"
4,INTC,161,62.89500045776367,"March 01, 2021 at 12:00:00 PM",INTC,161.0,63.029998779296875,"March 01, 2021 at 02:50:00 PM"
5,SBUX,94,107.7750015258789,"March 01, 2021 at 02:50:00 PM",SBUX,94.0,107.91000366210938,"March 02, 2021 at 01:45:00 PM"
6,SNE,95,106.63500213623047,"March 02, 2021 at 01:45:00 PM",SNE,95.0,106.97000122070312,"March 16, 2021 at 09:55:00 AM"
7,FB,36,279.0899963378906,"March 16, 2021 at 09:55:00 AM",FB,36.0,278.94000244140625,"March 16, 2021 at 10:15:00 AM"
8,AAPL,81,126.17900085449219,"March 16, 2021 at 10:15:00 AM",AAPL,81.0,126.18000030517578,"March 16, 2021 at 10:20:00 AM"
9,ORCL,153,66.9749984741211,"March 16, 2021 at 10:20:00 AM",ORCL,153.0,66.96499633789062,"March 16, 2021 at 11:00:00 AM"
10,MU,109,93.63999938964844,"March 16, 2021 at 11:00:00 AM",MU,109.0,93.9000015258789,"March 16, 2021 at 11:15:00 AM"
11,MSFT,42,239.76010131835938,"March 16, 2021 at 11:15:00 AM",,,,
