,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
20,MSFT,283,27.739999771118164,"April 02, 2007 at 12:00:00 AM",MSFT,283.0,28.010000228881836,"April 04, 2007 at 12:00:00 AM"
21,AMD,625,12.710000038146973,"April 04, 2007 at 12:00:00 AM",AMD,625.0,13.399999618530273,"April 09, 2007 at 12:00:00 AM"
22,QCOM,196,42.68000030517578,"April 09, 2007 at 12:00:00 AM",QCOM,196.0,42.90999984741211,"April 11, 2007 at 12:00:00 AM"
23,QCOM,200,42.099998474121094,"April 11, 2007 at 12:00:00 AM",QCOM,200.0,42.5099983215332,"April 13, 2007 at 12:00:00 AM"
24,AAPL,2640,3.2228569984436035,"April 13, 2007 at 12:00:00 AM",AAPL,2640.0,3.2857139110565186,"April 17, 2007 at 12:00:00 AM"
25,MSFT,300,28.850000381469727,"April 17, 2007 at 12:00:00 AM",MSFT,300.0,29.09000015258789,"April 26, 2007 at 12:00:00 AM"
26,AAPL,2478,3.5299999713897705,"April 26, 2007 at 12:00:00 AM",AAPL,2478.0,3.5746428966522217,"April 30, 2007 at 12:00:00 AM"
27,AAPL,2485,3.56428599357605,"April 30, 2007 at 12:00:00 AM",AAPL,2485.0,3.5975000858306885,"May 03, 2007 at 12:00:00 AM"
28,AAPL,2493,3.585714101791382,"May 03, 2007 at 12:00:00 AM",AAPL,2493.0,3.609999895095825,"May 07, 2007 at 12:00:00 AM"
29,AAPL,2425,3.7114291191101074,"May 07, 2007 at 12:00:00 AM",AAPL,2425.0,3.746786117553711,"May 09, 2007 at 12:00:00 AM"
30,AAPL,2380,3.817142963409424,"May 09, 2007 at 12:00:00 AM",AAPL,2380.0,3.8478569984436035,"May 11, 2007 at 12:00:00 AM"
31,AAPL,2358,3.883570909500122,"May 11, 2007 at 12:00:00 AM",AAPL,2358.0,3.9149999618530273,"May 14, 2007 at 12:00:00 AM"
32,QCOM,208,44.25,"May 14, 2007 at 12:00:00 AM",QCOM,208.0,44.529998779296875,"May 15, 2007 at 12:00:00 AM"
33,MSFT,300,30.899999618530273,"May 15, 2007 at 12:00:00 AM",MSFT,300.0,30.899999618530273,"May 22, 2007 at 12:00:00 AM"
34,AAPL,2291,4.054999828338623,"May 22, 2007 at 12:00:00 AM",AAPL,2291.0,4.087500095367432,"May 29, 2007 at 12:00:00 AM"
35,AAPL,2293,4.083929061889648,"May 29, 2007 at 12:00:00 AM",AAPL,2293.0,4.288214206695557,"May 31, 2007 at 12:00:00 AM"
36,QCOM,229,42.95000076293945,"May 31, 2007 at 12:00:00 AM",QCOM,229.0,43.529998779296875,"June 01, 2007 at 12:00:00 AM"
37,QCOM,233,42.77000045776367,"June 01, 2007 at 12:00:00 AM",QCOM,233.0,43.040000915527344,"June 15, 2007 at 12:00:00 AM"
38,TXN,272,36.86000061035156,"June 15, 2007 at 12:00:00 AM",TXN,272.0,37.22999954223633,"June 19, 2007 at 12:00:00 AM"
39,KO,394,25.69499969482422,"June 19, 2007 at 12:00:00 AM",KO,394.0,26.024999618530273,"June 22, 2007 at 12:00:00 AM"
40,AAPL,2336,4.392857074737549,"June 22, 2007 at 12:00:00 AM",AAPL,2336.0,4.435357093811035,"June 25, 2007 at 12:00:00 AM"
41,JNJ,169,61.11000061035156,"June 25, 2007 at 12:00:00 AM",JNJ,169.0,61.5,"June 28, 2007 at 12:00:00 AM"
42,TXN,276,37.7400016784668,"June 28, 2007 at 12:00:00 AM",TXN,276.0,37.93000030517578,"June 29, 2007 at 12:00:00 AM"
43,JNJ,170,61.619998931884766,"June 29, 2007 at 12:00:00 AM",JNJ,170.0,61.939998626708984,"July 02, 2007 at 12:00:00 AM"
44,QCOM,239,43.93000030517578,"July 02, 2007 at 12:00:00 AM",QCOM,239.0,44.9900016784668,"July 13, 2007 at 12:00:00 AM"
45,AAPL,2193,4.918929100036621,"July 13, 2007 at 12:00:00 AM",AAPL,2193.0,5.010714054107666,"July 19, 2007 at 12:00:00 AM"
46,AAPL,2197,5.0,"July 19, 2007 at 12:00:00 AM",AAPL,2197.0,5.058928966522217,"July 20, 2007 at 12:00:00 AM"
47,AAPL,2165,5.1339287757873535,"July 20, 2007 at 12:00:00 AM",AAPL,2165.0,5.211071014404297,"July 26, 2007 at 12:00:00 AM"
48,MSFT,376,29.979999542236328,"July 26, 2007 at 12:00:00 AM",MSFT,376.0,29.459999084472656,"October 01, 2007 at 12:00:00 AM"
49,AAPL,1986,5.583570957183838,"October 01, 2007 at 12:00:00 AM",AAPL,1986.0,5.635000228881836,"October 03, 2007 at 12:00:00 AM"
50,AAPL,1984,5.639999866485596,"October 03, 2007 at 12:00:00 AM",AAPL,1984.0,5.838929176330566,"October 08, 2007 at 12:00:00 AM"
51,AAPL,1932,5.996786117553711,"October 08, 2007 at 12:00:00 AM",AAPL,1932.0,6.07857084274292,"October 09, 2007 at 12:00:00 AM"
52,AAPL,1959,5.994999885559082,"October 09, 2007 at 12:00:00 AM",AAPL,1959.0,6.053214073181152,"October 11, 2007 at 12:00:00 AM"
53,QCOM,285,41.470001220703125,"October 11, 2007 at 12:00:00 AM",QCOM,285.0,41.689998626708984,"October 12, 2007 at 12:00:00 AM"
54,JNJ,180,65.94000244140625,"October 12, 2007 at 12:00:00 AM",JNJ,180.0,66.37000274658203,"November 12, 2007 at 12:00:00 AM"
55,JNJ,180,66.30999755859375,"November 12, 2007 at 12:00:00 AM",JNJ,180.0,66.7300033569336,"November 13, 2007 at 12:00:00 AM"
56,PEP,163,74.05999755859375,"November 14, 2007 at 12:00:00 AM",PEP,163.0,75.0,"November 20, 2007 at 12:00:00 AM"
57,JNJ,180,67.63999938964844,"November 20, 2007 at 12:00:00 AM",JNJ,180.0,67.98999786376953,"November 29, 2007 at 12:00:00 AM"
58,MSFT,365,33.59000015258789,"November 29, 2007 at 12:00:00 AM",MSFT,365.0,33.91999816894531,"November 30, 2007 at 12:00:00 AM"
59,JNJ,183,67.73999786376953,"November 30, 2007 at 12:00:00 AM",JNJ,183.0,68.19000244140625,"December 06, 2007 at 12:00:00 AM"
60,JNJ,182,68.30000305175781,"December 06, 2007 at 12:00:00 AM",JNJ,182.0,62.59000015258789,"February 13, 2008 at 12:00:00 AM"
61,JNJ,180,63.40999984741211,"February 13, 2008 at 12:00:00 AM",JNJ,180.0,64.73999786376953,"March 18, 2008 at 12:00:00 AM"
62,JNJ,179,65.30999755859375,"March 18, 2008 at 12:00:00 AM",JNJ,179.0,65.8499984741211,"April 02, 2008 at 12:00:00 AM"
63,PEP,165,71.41999816894531,"April 02, 2008 at 12:00:00 AM",PEP,165.0,71.91000366210938,"April 07, 2008 at 12:00:00 AM"
64,AAPL,2132,5.567500114440918,"April 07, 2008 at 12:00:00 AM",AAPL,2132.0,5.682857036590576,"April 18, 2008 at 12:00:00 AM"
65,MSFT,403,30.0,"April 18, 2008 at 12:00:00 AM",MSFT,403.0,30.190000534057617,"April 21, 2008 at 12:00:00 AM"
66,JNJ,183,66.31999969482422,"April 21, 2008 at 12:00:00 AM",JNJ,183.0,67.12000274658203,"April 23, 2008 at 12:00:00 AM"
67,AAPL,2121,5.817500114440918,"April 23, 2008 at 12:00:00 AM",AAPL,2121.0,5.90500020980835,"April 24, 2008 at 12:00:00 AM"
68,AAPL,2076,6.033570766448975,"April 24, 2008 at 12:00:00 AM",AAPL,2076.0,6.096428871154785,"April 25, 2008 at 12:00:00 AM"
69,AAPL,2087,6.06178617477417,"April 25, 2008 at 12:00:00 AM",AAPL,2087.0,6.1110711097717285,"April 29, 2008 at 12:00:00 AM"
70,AAPL,2040,6.251786231994629,"April 29, 2008 at 12:00:00 AM",AAPL,2040.0,6.292500019073486,"April 30, 2008 at 12:00:00 AM"
71,AAPL,2067,6.212500095367432,"April 30, 2008 at 12:00:00 AM",AAPL,2067.0,6.248570919036865,"May 01, 2008 at 12:00:00 AM"
72,AAPL,2009,6.4285712242126465,"May 01, 2008 at 12:00:00 AM",AAPL,2009.0,6.497142791748047,"May 05, 2008 at 12:00:00 AM"
73,AAPL,1978,6.597499847412109,"May 05, 2008 at 12:00:00 AM",AAPL,1978.0,6.6446428298950195,"May 07, 2008 at 12:00:00 AM"
74,AAPL,2016,6.521070957183838,"May 07, 2008 at 12:00:00 AM",AAPL,2016.0,6.56321382522583,"May 08, 2008 at 12:00:00 AM"
75,AAPL,2002,6.609285831451416,"May 08, 2008 at 12:00:00 AM",AAPL,2002.0,6.7360711097717285,"May 13, 2008 at 12:00:00 AM"
76,JNJ,203,66.41000366210938,"May 13, 2008 at 12:00:00 AM",JNJ,203.0,66.9800033569336,"May 15, 2008 at 12:00:00 AM"
77,JNJ,203,66.68000030517578,"May 15, 2008 at 12:00:00 AM",JNJ,203.0,67.0999984741211,"July 15, 2008 at 12:00:00 AM"
78,JNJ,202,67.69999694824219,"July 15, 2008 at 12:00:00 AM",JNJ,202.0,68.44000244140625,"July 17, 2008 at 12:00:00 AM"
79,QCOM,303,45.560001373291016,"July 17, 2008 at 12:00:00 AM",QCOM,303.0,53.5,"July 24, 2008 at 12:00:00 AM"
80,AAPL,2859,5.679643154144287,"July 24, 2008 at 12:00:00 AM",AAPL,2859.0,5.728570938110352,"July 25, 2008 at 12:00:00 AM"
81,PEP,243,67.22000122070312,"July 25, 2008 at 12:00:00 AM",PEP,243.0,67.9800033569336,"August 05, 2008 at 12:00:00 AM"
82,INTC,719,23.020000457763672,"August 05, 2008 at 12:00:00 AM",INTC,719.0,23.739999771118164,"August 08, 2008 at 12:00:00 AM"
83,AAPL,2821,6.055356979370117,"August 08, 2008 at 12:00:00 AM",AAPL,2821.0,6.197143077850342,"August 12, 2008 at 12:00:00 AM"
84,AAPL,2770,6.31178617477417,"August 12, 2008 at 12:00:00 AM",AAPL,2770.0,6.356429100036621,"August 13, 2008 at 12:00:00 AM"
85,AAPL,2749,6.403571128845215,"August 13, 2008 at 12:00:00 AM",AAPL,2749.0,3.557142972946167,"October 17, 2008 at 12:00:00 AM"
86,AAPL,2812,3.4785709381103516,"October 17, 2008 at 12:00:00 AM",AAPL,2812.0,3.563570976257324,"October 20, 2008 at 12:00:00 AM"
87,MSFT,429,23.360000610351562,"October 21, 2008 at 12:00:00 AM",MSFT,429.0,23.690000534057617,"October 30, 2008 at 12:00:00 AM"
88,QCOM,265,38.2599983215332,"October 31, 2008 at 12:00:00 AM",,,,
