,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,QCOM,177,56.439998626708984,"January 07, 2019 at 12:00:00 AM",QCOM,177.0,54.83000183105469,"March 07, 2019 at 12:00:00 AM"
1,TXN,92,104.86000061035156,"March 08, 2019 at 12:00:00 AM",TXN,92.0,110.58000183105469,"March 19, 2019 at 12:00:00 AM"
2,KO,224,45.529998779296875,"March 20, 2019 at 12:00:00 AM",KO,224.0,45.529998779296875,"March 21, 2019 at 12:00:00 AM"
3,QCOM,176,58.0,"March 26, 2019 at 12:00:00 AM",QCOM,176.0,78.81999969482422,"April 17, 2019 at 12:00:00 AM"
4,TTWO,151,91.91999816894531,"April 22, 2019 at 12:00:00 AM",TTWO,151.0,96.94999694824219,"April 29, 2019 at 12:00:00 AM"
5,AMD,547,26.809999465942383,"May 01, 2019 at 12:00:00 AM",AMD,547.0,28.299999237060547,"May 03, 2019 at 12:00:00 AM"
6,TXN,133,115.86000061035156,"May 06, 2019 at 12:00:00 AM",TXN,133.0,116.19000244140625,"July 03, 2019 at 12:00:00 AM"
7,AMD,492,31.5,"July 05, 2019 at 12:00:00 AM",AMD,492.0,33.560001373291016,"July 10, 2019 at 12:00:00 AM"
8,T,494,33.459999084472656,"July 11, 2019 at 12:00:00 AM",T,494.0,35.290000915527344,"August 20, 2019 at 12:00:00 AM"
9,INTC,372,46.779998779296875,"August 22, 2019 at 12:00:00 AM",INTC,372.0,49.93000030517578,"September 05, 2019 at 12:00:00 AM"
10,MSFT,133,139.10000610351562,"September 06, 2019 at 12:00:00 AM",MSFT,133.0,144.8300018310547,"November 04, 2019 at 12:00:00 AM"
11,MSFT,134,144.4600067138672,"November 05, 2019 at 12:00:00 AM",MSFT,134.0,152.3300018310547,"November 27, 2019 at 12:00:00 AM"
12,MSFT,134,151.3800048828125,"November 29, 2019 at 12:00:00 AM",MSFT,134.0,159.4499969482422,"December 27, 2019 at 12:00:00 AM"
13,MSFT,136,157.58999633789062,"December 30, 2019 at 12:00:00 AM",MSFT,136.0,167.4199981689453,"January 17, 2020 at 12:00:00 AM"
14,MSFT,137,166.5,"January 21, 2020 at 12:00:00 AM",MSFT,137.0,177.13999938964844,"February 04, 2020 at 12:00:00 AM"
15,MSFT,135,179.89999389648438,"February 05, 2020 at 12:00:00 AM",MSFT,135.0,190.64999389648438,"February 11, 2020 at 12:00:00 AM"
16,MSFT,139,184.7100067138672,"February 12, 2020 at 12:00:00 AM",MSFT,139.0,164.35000610351562,"April 13, 2020 at 12:00:00 AM"
17,MSFT,131,173.6999969482422,"April 14, 2020 at 12:00:00 AM",MSFT,131.0,184.1699981689453,"May 07, 2020 at 12:00:00 AM"
18,MSFT,131,184.67999267578125,"May 08, 2020 at 12:00:00 AM",MSFT,131.0,195.02999877929688,"June 17, 2020 at 12:00:00 AM"
19,MSFT,130,196.32000732421875,"June 18, 2020 at 12:00:00 AM",MSFT,130.0,208.8300018310547,"July 06, 2020 at 12:00:00 AM"
20,MSFT,131,208.25,"July 07, 2020 at 12:00:00 AM",MSFT,131.0,222.88999938964844,"August 27, 2020 at 12:00:00 AM"
21,MSFT,127,228.91000366210938,"August 28, 2020 at 12:00:00 AM",MSFT,127.0,211.58999633789062,"October 27, 2020 at 12:00:00 AM"
22,MSFT,133,202.67999267578125,"October 28, 2020 at 12:00:00 AM",MSFT,133.0,214.02000427246094,"November 04, 2020 at 12:00:00 AM"
23,MSFT,127,223.2899932861328,"November 05, 2020 at 12:00:00 AM",MSFT,127.0,212.1699981689453,"January 06, 2021 at 12:00:00 AM"
24,MSFT,124,218.2899932861328,"January 07, 2021 at 12:00:00 AM",MSFT,124.0,231.86000061035156,"January 26, 2021 at 12:00:00 AM"
25,MSFT,123,232.89999389648438,"January 27, 2021 at 12:00:00 AM",MSFT,123.0,245.0,"February 10, 2021 at 12:00:00 AM"
26,MSFT,123,244.49000549316406,"February 11, 2021 at 12:00:00 AM",,,,
