,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,QCOM,177,56.439998626708984,"January 07, 2019 at 12:00:00 AM",QCOM,177.0,57.02000045776367,"January 14, 2019 at 12:00:00 AM"
1,KO,214,47.150001525878906,"January 14, 2019 at 12:00:00 AM",KO,214.0,47.400001525878906,"January 16, 2019 at 12:00:00 AM"
2,TTWO,95,105.93000030517578,"January 16, 2019 at 12:00:00 AM",TTWO,95.0,106.6500015258789,"January 18, 2019 at 12:00:00 AM"
3,MSFT,96,105.68000030517578,"January 22, 2019 at 12:00:00 AM",MSFT,96.0,106.86000061035156,"January 24, 2019 at 12:00:00 AM"
4,MSFT,97,106.19999694824219,"January 24, 2019 at 12:00:00 AM",MSFT,97.0,107.23999786376953,"January 25, 2019 at 12:00:00 AM"
5,MCD,56,184.0,"January 25, 2019 at 12:00:00 AM",MCD,56.0,185.97999572753906,"March 18, 2019 at 12:00:00 AM"
6,KO,231,45.529998779296875,"March 20, 2019 at 12:00:00 AM",KO,231.0,45.529998779296875,"March 21, 2019 at 12:00:00 AM"
7,QCOM,181,58.0,"March 26, 2019 at 12:00:00 AM",QCOM,181.0,78.81999969482422,"April 17, 2019 at 12:00:00 AM"
8,TMUS,197,72.45999908447266,"April 17, 2019 at 12:00:00 AM",TMUS,197.0,73.22000122070312,"April 18, 2019 at 12:00:00 AM"
9,TTWO,157,91.91999816894531,"April 22, 2019 at 12:00:00 AM",TTWO,157.0,93.44000244140625,"April 24, 2019 at 12:00:00 AM"
10,TMUS,200,73.33000183105469,"April 24, 2019 at 12:00:00 AM",TMUS,200.0,74.7300033569336,"April 26, 2019 at 12:00:00 AM"
11,PEP,118,126.4000015258789,"April 26, 2019 at 12:00:00 AM",PEP,118.0,127.05000305175781,"April 30, 2019 at 12:00:00 AM"
12,AMD,561,26.809999465942383,"May 01, 2019 at 12:00:00 AM",AMD,561.0,28.299999237060547,"May 03, 2019 at 12:00:00 AM"
13,MCD,80,197.52000427246094,"May 03, 2019 at 12:00:00 AM",MCD,80.0,198.8300018310547,"May 14, 2019 at 12:00:00 AM"
14,KO,328,48.689998626708984,"May 14, 2019 at 12:00:00 AM",KO,328.0,49.27000045776367,"May 16, 2019 at 12:00:00 AM"
15,JNJ,117,138.2100067138672,"May 16, 2019 at 12:00:00 AM",JNJ,117.0,139.1199951171875,"May 21, 2019 at 12:00:00 AM"
16,AMD,594,27.40999984741211,"May 22, 2019 at 12:00:00 AM",AMD,594.0,29.0,"May 29, 2019 at 12:00:00 AM"
17,QCOM,258,66.58999633789062,"May 30, 2019 at 12:00:00 AM",QCOM,258.0,67.08999633789062,"June 03, 2019 at 12:00:00 AM"
18,SNE,363,47.779998779296875,"June 03, 2019 at 12:00:00 AM",SNE,363.0,48.5,"June 05, 2019 at 12:00:00 AM"
19,TTWO,158,111.55000305175781,"June 05, 2019 at 12:00:00 AM",TTWO,158.0,112.18000030517578,"June 10, 2019 at 12:00:00 AM"
20,PEP,133,133.1999969482422,"June 11, 2019 at 12:00:00 AM",PEP,133.0,134.00999450683594,"June 12, 2019 at 12:00:00 AM"
21,MSFT,134,132.32000732421875,"June 13, 2019 at 12:00:00 AM",MSFT,134.0,134.19000244140625,"June 18, 2019 at 12:00:00 AM"
22,TMUS,236,76.44000244140625,"June 18, 2019 at 12:00:00 AM",TMUS,236.0,79.11000061035156,"June 20, 2019 at 12:00:00 AM"
23,MSFT,136,136.9499969482422,"June 20, 2019 at 12:00:00 AM",MSFT,136.0,138.1999969482422,"July 11, 2019 at 12:00:00 AM"
24,T,564,33.459999084472656,"July 11, 2019 at 12:00:00 AM",T,564.0,33.65999984741211,"July 15, 2019 at 12:00:00 AM"
25,MSFT,136,138.89999389648438,"July 15, 2019 at 12:00:00 AM",MSFT,136.0,140.22000122070312,"July 19, 2019 at 12:00:00 AM"
26,PEP,147,130.08999633789062,"July 19, 2019 at 12:00:00 AM",PEP,147.0,131.1300048828125,"July 23, 2019 at 12:00:00 AM"
27,AAPL,370,52.16749954223633,"July 24, 2019 at 12:00:00 AM",AAPL,370.0,54.10499954223633,"July 31, 2019 at 12:00:00 AM"
28,TXN,160,125.01000213623047,"July 31, 2019 at 12:00:00 AM",TXN,160.0,126.11000061035156,"August 22, 2019 at 12:00:00 AM"
29,INTC,432,46.779998779296875,"August 22, 2019 at 12:00:00 AM",INTC,432.0,47.2400016784668,"August 30, 2019 at 12:00:00 AM"
30,AAPL,391,52.185001373291016,"August 30, 2019 at 12:00:00 AM",AAPL,391.0,53.0,"September 05, 2019 at 12:00:00 AM"
31,AAPL,389,53.31999969482422,"September 05, 2019 at 12:00:00 AM",AAPL,389.0,53.709999084472656,"September 09, 2019 at 12:00:00 AM"
32,PEP,153,136.39999389648438,"September 09, 2019 at 12:00:00 AM",PEP,153.0,138.44000244140625,"October 03, 2019 at 12:00:00 AM"
33,MSFT,153,138.1199951171875,"October 04, 2019 at 12:00:00 AM",MSFT,153.0,140.1199951171875,"October 11, 2019 at 12:00:00 AM"
34,CSCO,462,46.560001373291016,"October 11, 2019 at 12:00:00 AM",CSCO,462.0,47.150001525878906,"October 17, 2019 at 12:00:00 AM"
35,INTC,420,51.86000061035156,"October 17, 2019 at 12:00:00 AM",INTC,420.0,54.189998626708984,"October 25, 2019 at 12:00:00 AM"
36,MSFT,161,140.72999572753906,"October 25, 2019 at 12:00:00 AM",MSFT,161.0,144.39999389648438,"October 28, 2019 at 12:00:00 AM"
37,TMUS,280,83.2699966430664,"October 30, 2019 at 12:00:00 AM",TMUS,280.0,78.56999969482422,"January 07, 2020 at 12:00:00 AM"
38,JNJ,152,144.97999572753906,"January 07, 2020 at 12:00:00 AM",JNJ,152.0,145.75999450683594,"January 09, 2020 at 12:00:00 AM"
39,TMUS,277,79.80999755859375,"January 09, 2020 at 12:00:00 AM",TMUS,277.0,80.20999908447266,"January 10, 2020 at 12:00:00 AM"
40,MSFT,138,161.33999633789062,"January 10, 2020 at 12:00:00 AM",MSFT,138.0,163.38999938964844,"January 14, 2020 at 12:00:00 AM"
41,AMD,467,48.209999084472656,"January 14, 2020 at 12:00:00 AM",AMD,467.0,49.16999816894531,"January 16, 2020 at 12:00:00 AM"
42,JNJ,154,149.1699981689453,"January 17, 2020 at 12:00:00 AM",JNJ,154.0,150.02999877929688,"January 30, 2020 at 12:00:00 AM"
