,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,QCOM,177,56.439998626708984,"January 07, 2019 at 12:00:00 AM",QCOM,177.0,56.709999084472656,"January 08, 2019 at 12:00:00 AM"
1,PEP,93,107.48999786376953,"January 09, 2019 at 12:00:00 AM",PEP,93.0,107.86000061035156,"January 11, 2019 at 12:00:00 AM"
2,MSFT,98,102.80000305175781,"January 11, 2019 at 12:00:00 AM",MSFT,98.0,105.26000213623047,"January 16, 2019 at 12:00:00 AM"
3,TTWO,97,105.93000030517578,"January 16, 2019 at 12:00:00 AM",TTWO,97.0,106.6500015258789,"January 18, 2019 at 12:00:00 AM"
4,MSFT,98,105.68000030517578,"January 22, 2019 at 12:00:00 AM",MSFT,98.0,106.12000274658203,"January 23, 2019 at 12:00:00 AM"
5,PEP,94,110.7300033569336,"January 23, 2019 at 12:00:00 AM",PEP,94.0,110.97000122070312,"January 31, 2019 at 12:00:00 AM"
6,AAPL,251,41.61000061035156,"January 31, 2019 at 12:00:00 AM",AAPL,251.0,41.7400016784668,"February 01, 2019 at 12:00:00 AM"
7,QCOM,211,49.61000061035156,"February 01, 2019 at 12:00:00 AM",QCOM,211.0,49.709999084472656,"February 04, 2019 at 12:00:00 AM"
8,AAPL,245,42.8125,"February 04, 2019 at 12:00:00 AM",AAPL,245.0,43.21500015258789,"February 05, 2019 at 12:00:00 AM"
9,AAPL,243,43.54499816894531,"February 05, 2019 at 12:00:00 AM",AAPL,243.0,43.662498474121094,"February 06, 2019 at 12:00:00 AM"
10,AAPL,244,43.560001373291016,"February 06, 2019 at 12:00:00 AM",AAPL,244.0,43.92250061035156,"March 04, 2019 at 12:00:00 AM"
11,AAPL,244,43.962501525878906,"March 04, 2019 at 12:00:00 AM",AAPL,244.0,45.0,"March 12, 2019 at 12:00:00 AM"
12,QCOM,200,54.84000015258789,"March 12, 2019 at 12:00:00 AM",QCOM,200.0,55.029998779296875,"March 13, 2019 at 12:00:00 AM"
13,QCOM,198,55.38999938964844,"March 13, 2019 at 12:00:00 AM",QCOM,198.0,55.529998779296875,"March 14, 2019 at 12:00:00 AM"
14,QCOM,199,55.400001525878906,"March 14, 2019 at 12:00:00 AM",QCOM,199.0,56.619998931884766,"March 18, 2019 at 12:00:00 AM"
15,AAPL,240,47.005001068115234,"March 18, 2019 at 12:00:00 AM",AAPL,240.0,47.087501525878906,"March 19, 2019 at 12:00:00 AM"
16,AAPL,242,46.63249969482422,"March 19, 2019 at 12:00:00 AM",AAPL,242.0,47.505001068115234,"March 21, 2019 at 12:00:00 AM"
17,AAPL,236,48.772499084472656,"March 21, 2019 at 12:00:00 AM",AAPL,236.0,48.834999084472656,"March 22, 2019 at 12:00:00 AM"
18,AAPL,241,47.76250076293945,"March 22, 2019 at 12:00:00 AM",AAPL,241.0,47.877498626708984,"March 25, 2019 at 12:00:00 AM"
19,AAPL,245,47.185001373291016,"March 25, 2019 at 12:00:00 AM",AAPL,245.0,47.915000915527344,"March 26, 2019 at 12:00:00 AM"
20,AAPL,251,46.6974983215332,"March 26, 2019 at 12:00:00 AM",AAPL,251.0,47.1875,"March 27, 2019 at 12:00:00 AM"
21,AAPL,251,47.11750030517578,"March 27, 2019 at 12:00:00 AM",AAPL,251.0,47.23749923706055,"March 28, 2019 at 12:00:00 AM"
22,AAPL,252,47.18000030517578,"March 28, 2019 at 12:00:00 AM",AAPL,252.0,47.45750045776367,"March 29, 2019 at 12:00:00 AM"
23,AAPL,251,47.48749923706055,"March 29, 2019 at 12:00:00 AM",AAPL,251.0,47.90999984741211,"April 01, 2019 at 12:00:00 AM"
24,AAPL,252,47.810001373291016,"April 01, 2019 at 12:00:00 AM",AAPL,252.0,48.3125,"April 03, 2019 at 12:00:00 AM"
25,AAPL,249,48.837501525878906,"April 03, 2019 at 12:00:00 AM",AAPL,249.0,49.11249923706055,"April 05, 2019 at 12:00:00 AM"
26,AAPL,249,49.25,"April 05, 2019 at 12:00:00 AM",AAPL,249.0,50.08000183105469,"April 09, 2019 at 12:00:00 AM"
27,AAPL,250,49.875,"April 09, 2019 at 12:00:00 AM",AAPL,250.0,50.212501525878906,"April 11, 2019 at 12:00:00 AM"
28,AAPL,252,49.73749923706055,"April 11, 2019 at 12:00:00 AM",AAPL,252.0,49.79999923706055,"April 12, 2019 at 12:00:00 AM"
29,AAPL,252,49.717498779296875,"April 12, 2019 at 12:00:00 AM",AAPL,252.0,49.8650016784668,"April 16, 2019 at 12:00:00 AM"
30,AAPL,253,49.8125,"April 16, 2019 at 12:00:00 AM",AAPL,253.0,49.8849983215332,"April 17, 2019 at 12:00:00 AM"
31,AAPL,248,50.782501220703125,"April 17, 2019 at 12:00:00 AM",AAPL,248.0,51.10749816894531,"April 23, 2019 at 12:00:00 AM"
32,AAPL,245,51.869998931884766,"April 23, 2019 at 12:00:00 AM",AAPL,245.0,52.470001220703125,"May 01, 2019 at 12:00:00 AM"
33,AAPL,244,52.630001068115234,"May 01, 2019 at 12:00:00 AM",AAPL,244.0,52.72249984741211,"May 03, 2019 at 12:00:00 AM"
34,AAPL,243,52.9375,"May 03, 2019 at 12:00:00 AM",AAPL,243.0,49.01250076293945,"June 18, 2019 at 12:00:00 AM"
35,AAPL,240,49.61249923706055,"June 18, 2019 at 12:00:00 AM",AAPL,240.0,49.91999816894531,"June 19, 2019 at 12:00:00 AM"
36,AAPL,242,49.467498779296875,"June 19, 2019 at 12:00:00 AM",AAPL,242.0,50.092498779296875,"June 20, 2019 at 12:00:00 AM"
37,AAPL,243,49.8650016784668,"June 20, 2019 at 12:00:00 AM",AAPL,243.0,50.0724983215332,"June 27, 2019 at 12:00:00 AM"
38,AAPL,244,49.935001373291016,"June 27, 2019 at 12:00:00 AM",AAPL,244.0,50.79249954223633,"July 01, 2019 at 12:00:00 AM"
39,AAPL,246,50.38750076293945,"July 01, 2019 at 12:00:00 AM",AAPL,246.0,50.81999969482422,"July 03, 2019 at 12:00:00 AM"
40,AAPL,244,51.102500915527344,"July 03, 2019 at 12:00:00 AM",AAPL,244.0,51.4474983215332,"July 19, 2019 at 12:00:00 AM"
41,AAPL,248,50.647499084472656,"July 19, 2019 at 12:00:00 AM",AAPL,248.0,50.912498474121094,"July 22, 2019 at 12:00:00 AM"
42,QCOM,166,75.94999694824219,"July 22, 2019 at 12:00:00 AM",QCOM,166.0,76.5,"August 21, 2019 at 12:00:00 AM"
43,AAPL,239,53.15999984741211,"August 21, 2019 at 12:00:00 AM",AAPL,239.0,53.29750061035156,"August 22, 2019 at 12:00:00 AM"
44,AAPL,240,53.1150016784668,"August 22, 2019 at 12:00:00 AM",AAPL,240.0,53.51250076293945,"September 06, 2019 at 12:00:00 AM"
45,AAPL,241,53.314998626708984,"September 06, 2019 at 12:00:00 AM",AAPL,241.0,53.709999084472656,"September 09, 2019 at 12:00:00 AM"
46,AAPL,242,53.54249954223633,"September 09, 2019 at 12:00:00 AM",AAPL,242.0,54.51750183105469,"September 11, 2019 at 12:00:00 AM"
47,AAPL,236,55.897499084472656,"September 11, 2019 at 12:00:00 AM",AAPL,236.0,56.20000076293945,"September 12, 2019 at 12:00:00 AM"
48,AAPL,238,55.772499084472656,"September 12, 2019 at 12:00:00 AM",AAPL,238.0,56.26750183105469,"October 01, 2019 at 12:00:00 AM"
49,QCOM,177,75.47000122070312,"October 01, 2019 at 12:00:00 AM",QCOM,177.0,76.31999969482422,"October 04, 2019 at 12:00:00 AM"
