,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
17,MSFT,41,239.82000732421875,"February 02, 2021 at 12:30:00 PM",MSFT,41.0,239.82000732421875,"February 02, 2021 at 01:30:00 PM"
18,TXN,57,174.09500122070312,"February 02, 2021 at 01:30:00 PM",TXN,57.0,175.14999389648438,"February 02, 2021 at 03:30:00 PM"
19,SNE,101,99.23999786376953,"February 02, 2021 at 03:30:00 PM",SNE,101.0,108.30000305175781,"February 03, 2021 at 09:30:00 AM"
20,AAPL,82,133.77149963378906,"February 03, 2021 at 09:30:00 AM",AAPL,82.0,133.77000427246094,"February 03, 2021 at 10:30:00 AM"
21,MSFT,45,242.85499572753906,"February 03, 2021 at 10:30:00 AM",MSFT,45.0,242.84500122070312,"February 03, 2021 at 11:30:00 AM"
22,AAPL,81,134.7949981689453,"February 03, 2021 at 11:30:00 AM",AAPL,81.0,134.6750030517578,"February 03, 2021 at 02:30:00 PM"
23,MSFT,45,243.3249969482422,"February 03, 2021 at 02:30:00 PM",MSFT,45.0,243.31500244140625,"February 03, 2021 at 03:30:00 PM"
24,T,384,28.520000457763672,"February 03, 2021 at 03:30:00 PM",T,384.0,28.510000228881836,"February 04, 2021 at 09:30:00 AM"
25,INTC,188,58.1150016784668,"February 04, 2021 at 09:30:00 AM",INTC,188.0,59.0,"February 05, 2021 at 09:30:00 AM"
26,SNE,95,116.0999984741211,"February 05, 2021 at 09:30:00 AM",SNE,95.0,116.83799743652344,"February 05, 2021 at 01:30:00 PM"
27,INTC,191,58.34000015258789,"February 05, 2021 at 01:30:00 PM",INTC,191.0,58.90999984741211,"February 08, 2021 at 12:30:00 PM"
28,MSFT,46,241.7949981689453,"February 08, 2021 at 12:30:00 PM",MSFT,46.0,241.7899932861328,"February 08, 2021 at 01:30:00 PM"
29,QCOM,77,146.67999267578125,"February 08, 2021 at 01:30:00 PM",QCOM,77.0,146.67669677734375,"February 08, 2021 at 02:30:00 PM"
30,TXN,64,174.92999267578125,"February 08, 2021 at 02:30:00 PM",TXN,64.0,173.86000061035156,"February 09, 2021 at 03:30:00 PM"
31,INTC,191,58.779998779296875,"February 09, 2021 at 03:30:00 PM",INTC,191.0,59.29999923706055,"February 10, 2021 at 09:30:00 AM"
32,MSFT,46,242.52499389648438,"February 10, 2021 at 09:30:00 AM",MSFT,46.0,242.5,"February 10, 2021 at 01:30:00 PM"
33,INTC,193,58.72999954223633,"February 10, 2021 at 01:30:00 PM",INTC,193.0,58.72999954223633,"February 10, 2021 at 02:30:00 PM"
34,AAPL,83,135.5050048828125,"February 10, 2021 at 02:30:00 PM",AAPL,83.0,134.75999450683594,"February 11, 2021 at 03:30:00 PM"
35,AAPL,83,135.1199951171875,"February 11, 2021 at 03:30:00 PM",AAPL,83.0,135.75,"February 16, 2021 at 09:30:00 AM"
36,QCOM,76,148.35169982910156,"February 16, 2021 at 09:30:00 AM",QCOM,76.0,144.6699981689453,"February 17, 2021 at 10:30:00 AM"
37,T,375,29.3799991607666,"February 17, 2021 at 10:30:00 AM",T,375.0,29.375,"February 17, 2021 at 11:30:00 AM"
38,TTWO,56,194.69000244140625,"February 17, 2021 at 11:30:00 AM",TTWO,56.0,196.0399932861328,"February 18, 2021 at 11:30:00 AM"
39,AAPL,86,128.62010192871094,"February 18, 2021 at 11:30:00 AM",AAPL,86.0,129.77000427246094,"February 18, 2021 at 03:30:00 PM"
40,AAPL,86,129.71270751953125,"February 18, 2021 at 03:30:00 PM",AAPL,86.0,129.69000244140625,"February 19, 2021 at 10:30:00 AM"
41,INTC,177,63.029998779296875,"February 19, 2021 at 10:30:00 AM",INTC,177.0,61.43000030517578,"February 22, 2021 at 11:30:00 AM"
42,PEP,83,131.26820373535156,"February 22, 2021 at 11:30:00 AM",PEP,83.0,132.13999938964844,"February 22, 2021 at 03:30:00 PM"
43,TMUS,93,117.91000366210938,"February 22, 2021 at 03:30:00 PM",TMUS,93.0,117.87999725341797,"February 23, 2021 at 09:30:00 AM"
44,INTC,182,60.279998779296875,"February 23, 2021 at 09:30:00 AM",INTC,182.0,61.415000915527344,"February 23, 2021 at 03:30:00 PM"
45,PEP,84,132.7899932861328,"February 23, 2021 at 03:30:00 PM",PEP,84.0,131.1999969482422,"February 25, 2021 at 09:30:00 AM"
46,NVDA,19,561.6099853515625,"February 25, 2021 at 09:30:00 AM",NVDA,19.0,536.4500122070312,"February 26, 2021 at 10:30:00 AM"
47,TMUS,88,120.31999969482422,"February 26, 2021 at 10:30:00 AM",TMUS,88.0,121.08000183105469,"February 26, 2021 at 12:30:00 PM"
48,PEP,82,129.99000549316406,"February 26, 2021 at 12:30:00 PM",PEP,82.0,131.6999969482422,"March 01, 2021 at 10:30:00 AM"
49,AAPL,85,125.87989807128906,"March 01, 2021 at 10:30:00 AM",AAPL,85.0,127.11000061035156,"March 01, 2021 at 02:30:00 PM"
50,AAPL,85,127.55999755859375,"March 01, 2021 at 02:30:00 PM",AAPL,85.0,128.41000366210938,"March 02, 2021 at 09:30:00 AM"
51,TXN,62,174.8300018310547,"March 02, 2021 at 09:30:00 AM",TXN,62.0,176.09010314941406,"March 02, 2021 at 01:30:00 PM"
52,NVDA,20,542.8599853515625,"March 02, 2021 at 01:30:00 PM",NVDA,20.0,542.7899780273438,"March 02, 2021 at 02:30:00 PM"
53,T,390,28.325000762939453,"March 02, 2021 at 02:30:00 PM",T,390.0,28.32270050048828,"March 02, 2021 at 03:30:00 PM"
54,MSFT,47,233.88999938964844,"March 02, 2021 at 03:30:00 PM",MSFT,47.0,227.17999267578125,"March 04, 2021 at 09:30:00 AM"
55,MSFT,46,230.49000549316406,"March 04, 2021 at 10:30:00 AM",MSFT,46.0,227.0500030517578,"March 05, 2021 at 11:30:00 AM"
56,MSFT,46,229.77999877929688,"March 05, 2021 at 11:30:00 AM",MSFT,46.0,229.77999877929688,"March 05, 2021 at 12:30:00 PM"
57,AAPL,88,119.94000244140625,"March 05, 2021 at 12:30:00 PM",AAPL,88.0,119.94000244140625,"March 05, 2021 at 01:30:00 PM"
58,T,357,29.635000228881836,"March 05, 2021 at 01:30:00 PM",T,357.0,29.633399963378906,"March 05, 2021 at 02:30:00 PM"
59,PEP,79,132.9949951171875,"March 05, 2021 at 02:30:00 PM",PEP,79.0,134.13999938964844,"March 08, 2021 at 01:30:00 PM"
60,MSFT,46,229.88999938964844,"March 08, 2021 at 01:30:00 PM",MSFT,46.0,229.88999938964844,"March 08, 2021 at 02:30:00 PM"
61,TTWO,65,162.86000061035156,"March 08, 2021 at 02:30:00 PM",TTWO,65.0,168.78500366210938,"March 09, 2021 at 09:30:00 AM"
62,ABNB,59,186.8000030517578,"March 09, 2021 at 09:30:00 AM",ABNB,59.0,185.7050018310547,"March 10, 2021 at 10:30:00 AM"
63,T,368,29.855100631713867,"March 10, 2021 at 10:30:00 AM",T,368.0,29.852100372314453,"March 10, 2021 at 11:30:00 AM"
64,AAPL,91,119.86100006103516,"March 10, 2021 at 11:30:00 AM",AAPL,91.0,122.16999816894531,"March 11, 2021 at 09:30:00 AM"
65,ABNB,58,190.0,"March 11, 2021 at 09:30:00 AM",ABNB,58.0,189.89999389648438,"March 11, 2021 at 10:30:00 AM"
66,MSFT,47,237.49000549316406,"March 11, 2021 at 10:30:00 AM",MSFT,47.0,237.49000549316406,"March 11, 2021 at 11:30:00 AM"
67,AAPL,91,122.01000213623047,"March 11, 2021 at 11:30:00 AM",AAPL,91.0,122.00499725341797,"March 11, 2021 at 12:30:00 PM"
68,AAPL,91,122.16999816894531,"March 11, 2021 at 02:30:00 PM",AAPL,91.0,122.16999816894531,"March 11, 2021 at 03:30:00 PM"
69,NVDA,21,519.6900024414062,"March 11, 2021 at 03:30:00 PM",NVDA,21.0,514.9299926757812,"March 15, 2021 at 09:30:00 AM"
70,INTC,177,62.564998626708984,"March 15, 2021 at 09:30:00 AM",INTC,177.0,62.564998626708984,"March 15, 2021 at 10:30:00 AM"
71,MCD,51,215.75,"March 15, 2021 at 10:30:00 AM",MCD,51.0,217.44000244140625,"March 15, 2021 at 12:30:00 PM"
72,MSFT,48,232.93499755859375,"March 15, 2021 at 12:30:00 PM",MSFT,48.0,232.92999267578125,"March 15, 2021 at 01:30:00 PM"
73,AAPL,90,123.4800033569336,"March 15, 2021 at 01:30:00 PM",AAPL,90.0,123.4800033569336,"March 15, 2021 at 02:30:00 PM"
74,PEP,84,132.3699951171875,"March 15, 2021 at 02:30:00 PM",PEP,84.0,133.0500030517578,"March 16, 2021 at 09:30:00 AM"
75,AAPL,88,126.41000366210938,"March 16, 2021 at 09:30:00 AM",AAPL,88.0,123.44999694824219,"March 17, 2021 at 10:30:00 AM"
76,QCOM,83,132.05999755859375,"March 17, 2021 at 10:30:00 AM",QCOM,83.0,132.02999877929688,"March 17, 2021 at 11:30:00 AM"
77,SNE,104,105.0199966430664,"March 17, 2021 at 11:30:00 AM",SNE,104.0,105.7699966430664,"March 17, 2021 at 03:30:00 PM"
78,PEP,82,133.67999267578125,"March 17, 2021 at 03:30:00 PM",PEP,82.0,132.66000366210938,"March 19, 2021 at 09:30:00 AM"
79,QCOM,83,131.3800048828125,"March 19, 2021 at 10:30:00 AM",QCOM,83.0,131.37010192871094,"March 19, 2021 at 11:30:00 AM"
80,MSFT,47,231.3300018310547,"March 19, 2021 at 11:30:00 AM",MSFT,47.0,231.32000732421875,"March 19, 2021 at 12:30:00 PM"
81,AAPL,90,120.6050033569336,"March 19, 2021 at 12:30:00 PM",AAPL,90.0,122.19000244140625,"March 22, 2021 at 10:30:00 AM"
82,AAPL,90,122.56999969482422,"March 22, 2021 at 10:30:00 AM",AAPL,90.0,122.56500244140625,"March 22, 2021 at 11:30:00 AM"
83,INTC,168,65.91000366210938,"March 22, 2021 at 11:30:00 AM",INTC,168.0,65.91000366210938,"March 22, 2021 at 12:30:00 PM"
84,TTWO,64,172.53500366210938,"March 22, 2021 at 12:30:00 PM",,,,
