,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,AAPL,117894,0.8482139706611633,"January 06, 2000 at 12:00:00 AM",AAPL,117894.0,0.861607015132904,"January 07, 2000 at 12:00:00 AM"
1,PEP,2699,37.625,"January 07, 2000 at 12:00:00 AM",PEP,2699.0,38.125,"January 10, 2000 at 12:00:00 AM"
2,AAPL,117933,0.872767984867096,"January 10, 2000 at 12:00:00 AM",AAPL,117933.0,0.892857015132904,"January 14, 2000 at 12:00:00 AM"
3,AAPL,117419,0.896763026714325,"January 14, 2000 at 12:00:00 AM",AAPL,117419.0,0.9017860293388367,"January 18, 2000 at 12:00:00 AM"
4,INTC,2073,51.0625,"January 18, 2000 at 12:00:00 AM",INTC,2073.0,52.1875,"February 04, 2000 at 12:00:00 AM"
5,AAPL,112227,0.9642860293388367,"February 04, 2000 at 12:00:00 AM",AAPL,112227.0,0.9642860293388367,"February 07, 2000 at 12:00:00 AM"
6,TTWO,13527,8.0,"February 07, 2000 at 12:00:00 AM",TTWO,13527.0,8.041666984558105,"February 08, 2000 at 12:00:00 AM"
7,AMD,5258,20.6875,"February 08, 2000 at 12:00:00 AM",AMD,5258.0,20.6875,"February 09, 2000 at 12:00:00 AM"
8,MSFT,2091,52.0,"February 09, 2000 at 12:00:00 AM",MSFT,2091.0,52.4375,"February 11, 2000 at 12:00:00 AM"
9,AAPL,112976,0.970982015132904,"February 11, 2000 at 12:00:00 AM",AAPL,112976.0,0.9760040044784546,"February 14, 2000 at 12:00:00 AM"
10,AAPL,103779,1.0625,"February 15, 2000 at 12:00:00 AM",AAPL,103779.0,1.1339290142059326,"March 02, 2000 at 12:00:00 AM"
11,MSFT,2520,46.6875,"March 02, 2000 at 12:00:00 AM",MSFT,2520.0,47.375,"March 03, 2000 at 12:00:00 AM"
12,TXN,1272,93.8125,"March 03, 2000 at 12:00:00 AM",TXN,1272.0,96.125,"March 06, 2000 at 12:00:00 AM"
13,AAPL,109027,1.1222100257873535,"March 06, 2000 at 12:00:00 AM",AAPL,109027.0,1.128906011581421,"March 07, 2000 at 12:00:00 AM"
14,TTWO,10292,11.958333015441895,"March 08, 2000 at 12:00:00 AM",TTWO,10292.0,12.25,"March 09, 2000 at 12:00:00 AM"
15,MSFT,2521,50.0,"March 09, 2000 at 12:00:00 AM",MSFT,2521.0,51.40625,"March 22, 2000 at 12:00:00 AM"
16,AAPL,100691,1.2873879671096802,"March 22, 2000 at 12:00:00 AM",AAPL,100691.0,0.7857139706611633,"May 26, 2000 at 12:00:00 AM"
17,AMD,1839,43.0,"May 30, 2000 at 12:00:00 AM",AMD,1839.0,45.0,"June 02, 2000 at 12:00:00 AM"
18,AAPL,100179,0.8264510035514832,"June 02, 2000 at 12:00:00 AM",AAPL,100179.0,0.8331469893455505,"June 05, 2000 at 12:00:00 AM"
19,QCOM,2423,34.4375,"June 06, 2000 at 12:00:00 AM",QCOM,2423.0,35.8125,"June 07, 2000 at 12:00:00 AM"
20,AAPL,100671,0.8621649742126465,"June 07, 2000 at 12:00:00 AM",AAPL,100671.0,0.8716520071029663,"June 08, 2000 at 12:00:00 AM"
21,TXN,1073,81.75,"June 08, 2000 at 12:00:00 AM",TXN,1073.0,83.625,"June 09, 2000 at 12:00:00 AM"
22,JNJ,2084,43.0625,"June 09, 2000 at 12:00:00 AM",JNJ,2084.0,43.375,"June 12, 2000 at 12:00:00 AM"
23,AMD,2114,42.75,"June 12, 2000 at 12:00:00 AM",AMD,2114.0,43.0,"June 13, 2000 at 12:00:00 AM"
24,PEP,2124,42.8125,"June 13, 2000 at 12:00:00 AM",PEP,2124.0,43.8125,"June 16, 2000 at 12:00:00 AM"
25,AAPL,114307,0.8141739964485168,"June 16, 2000 at 12:00:00 AM",AAPL,114307.0,0.8794639706611633,"June 20, 2000 at 12:00:00 AM"
26,AAPL,111202,0.904017984867096,"June 20, 2000 at 12:00:00 AM",AAPL,111202.0,0.9955360293388367,"June 22, 2000 at 12:00:00 AM"
27,QCOM,3244,34.125,"June 22, 2000 at 12:00:00 AM",QCOM,3244.0,35.78125,"June 23, 2000 at 12:00:00 AM"
28,PEP,2664,43.5625,"June 26, 2000 at 12:00:00 AM",PEP,2664.0,43.875,"July 03, 2000 at 12:00:00 AM"
29,MSFT,2922,40.0,"July 03, 2000 at 12:00:00 AM",MSFT,2922.0,40.6328125,"July 07, 2000 at 12:00:00 AM"
30,MSFT,2896,41.0,"July 07, 2000 at 12:00:00 AM",MSFT,2896.0,34.375,"September 12, 2000 at 12:00:00 AM"
31,AMD,3264,30.5,"September 12, 2000 at 12:00:00 AM",AMD,3264.0,21.8125,"November 15, 2000 at 12:00:00 AM"
