,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,QCOM,177,56.439998626708984,"January 07, 2019 at 12:00:00 AM",QCOM,177.0,57.02000045776367,"January 14, 2019 at 12:00:00 AM"
1,KO,214,47.150001525878906,"January 14, 2019 at 12:00:00 AM",KO,214.0,47.70000076293945,"January 22, 2019 at 12:00:00 AM"
2,MSFT,96,105.68000030517578,"January 22, 2019 at 12:00:00 AM",MSFT,96.0,106.86000061035156,"January 24, 2019 at 12:00:00 AM"
3,MSFT,97,106.19999694824219,"January 24, 2019 at 12:00:00 AM",MSFT,97.0,106.19999694824219,"February 11, 2019 at 12:00:00 AM"
4,QCOM,203,50.83000183105469,"February 11, 2019 at 12:00:00 AM",QCOM,203.0,52.0,"February 13, 2019 at 12:00:00 AM"
5,QCOM,204,51.59000015258789,"February 13, 2019 at 12:00:00 AM",QCOM,204.0,52.25,"February 20, 2019 at 12:00:00 AM"
6,AAPL,248,43.00749969482422,"February 20, 2019 at 12:00:00 AM",AAPL,248.0,43.540000915527344,"February 25, 2019 at 12:00:00 AM"
7,AAPL,248,43.557498931884766,"February 25, 2019 at 12:00:00 AM",AAPL,248.0,45.0,"March 12, 2019 at 12:00:00 AM"
8,QCOM,204,54.84000015258789,"March 12, 2019 at 12:00:00 AM",QCOM,204.0,55.529998779296875,"March 14, 2019 at 12:00:00 AM"
9,QCOM,204,55.400001525878906,"March 14, 2019 at 12:00:00 AM",QCOM,204.0,56.619998931884766,"March 18, 2019 at 12:00:00 AM"
10,AAPL,246,47.005001068115234,"March 18, 2019 at 12:00:00 AM",AAPL,246.0,47.505001068115234,"March 21, 2019 at 12:00:00 AM"
11,AAPL,240,48.772499084472656,"March 21, 2019 at 12:00:00 AM",AAPL,240.0,50.08000183105469,"April 09, 2019 at 12:00:00 AM"
12,AAPL,241,49.875,"April 09, 2019 at 12:00:00 AM",AAPL,241.0,50.779998779296875,"April 18, 2019 at 12:00:00 AM"
13,AAPL,240,50.96500015258789,"April 18, 2019 at 12:00:00 AM",AAPL,240.0,51.84000015258789,"April 24, 2019 at 12:00:00 AM"
14,AAPL,240,51.790000915527344,"April 24, 2019 at 12:00:00 AM",AAPL,240.0,52.470001220703125,"May 01, 2019 at 12:00:00 AM"
15,AAPL,239,52.630001068115234,"May 01, 2019 at 12:00:00 AM",AAPL,239.0,50.20249938964844,"July 08, 2019 at 12:00:00 AM"
16,AAPL,240,50.005001068115234,"July 08, 2019 at 12:00:00 AM",AAPL,240.0,50.82749938964844,"July 11, 2019 at 12:00:00 AM"
17,AAPL,242,50.4375,"July 11, 2019 at 12:00:00 AM",AAPL,242.0,51.022499084472656,"July 15, 2019 at 12:00:00 AM"
18,AAPL,241,51.3025016784668,"July 15, 2019 at 12:00:00 AM",AAPL,241.0,52.1150016784668,"July 23, 2019 at 12:00:00 AM"
19,QCOM,169,74.12000274658203,"July 23, 2019 at 12:00:00 AM",QCOM,169.0,75.83999633789062,"July 25, 2019 at 12:00:00 AM"
20,QCOM,170,75.3499984741211,"July 25, 2019 at 12:00:00 AM",QCOM,170.0,76.5,"August 21, 2019 at 12:00:00 AM"
21,AAPL,245,53.15999984741211,"August 21, 2019 at 12:00:00 AM",AAPL,245.0,53.709999084472656,"September 09, 2019 at 12:00:00 AM"
22,AAPL,246,53.54249954223633,"September 09, 2019 at 12:00:00 AM",AAPL,246.0,54.51750183105469,"September 11, 2019 at 12:00:00 AM"
23,AAPL,240,55.897499084472656,"September 11, 2019 at 12:00:00 AM",AAPL,240.0,56.567501068115234,"October 07, 2019 at 12:00:00 AM"
24,AAPL,239,56.76499938964844,"October 07, 2019 at 12:00:00 AM",AAPL,239.0,58.23749923706055,"October 11, 2019 at 12:00:00 AM"
25,MSFT,99,139.67999267578125,"October 11, 2019 at 12:00:00 AM",MSFT,99.0,144.39999389648438,"October 28, 2019 at 12:00:00 AM"
26,QCOM,173,83.05000305175781,"October 28, 2019 at 12:00:00 AM",QCOM,173.0,84.54000091552734,"November 04, 2019 at 12:00:00 AM"
27,QCOM,172,85.08999633789062,"November 04, 2019 at 12:00:00 AM",QCOM,172.0,89.83000183105469,"November 07, 2019 at 12:00:00 AM"
28,AAPL,238,64.85749816894531,"November 07, 2019 at 12:00:00 AM",AAPL,238.0,65.9375,"November 14, 2019 at 12:00:00 AM"
29,AAPL,239,65.66000366210938,"November 14, 2019 at 12:00:00 AM",AAPL,239.0,66.44999694824219,"November 18, 2019 at 12:00:00 AM"
30,QCOM,176,90.4800033569336,"November 18, 2019 at 12:00:00 AM",QCOM,176.0,93.0,"January 17, 2020 at 12:00:00 AM"
31,AAPL,205,79.68250274658203,"January 17, 2020 at 12:00:00 AM",AAPL,205.0,81.11250305175781,"January 29, 2020 at 12:00:00 AM"
32,AAPL,205,81.08499908447266,"January 29, 2020 at 12:00:00 AM",AAPL,205.0,60.70000076293945,"April 03, 2020 at 12:00:00 AM"
33,AAPL,206,60.352500915527344,"April 03, 2020 at 12:00:00 AM",AAPL,206.0,62.724998474121094,"April 06, 2020 at 12:00:00 AM"
34,AAPL,197,65.61750030517578,"April 06, 2020 at 12:00:00 AM",AAPL,197.0,67.69999694824219,"April 07, 2020 at 12:00:00 AM"
35,AAPL,206,64.85749816894531,"April 07, 2020 at 12:00:00 AM",AAPL,206.0,65.68499755859375,"April 08, 2020 at 12:00:00 AM"
36,AAPL,203,66.51750183105469,"April 08, 2020 at 12:00:00 AM",AAPL,203.0,70.0,"April 14, 2020 at 12:00:00 AM"
37,AAPL,198,71.76249694824219,"April 14, 2020 at 12:00:00 AM",AAPL,198.0,72.48999786376953,"April 30, 2020 at 12:00:00 AM"
38,AAPL,196,73.44999694824219,"April 30, 2020 at 12:00:00 AM",AAPL,196.0,75.11499786376953,"May 06, 2020 at 12:00:00 AM"
39,QCOM,186,78.87000274658203,"May 06, 2020 at 12:00:00 AM",QCOM,186.0,79.69999694824219,"May 07, 2020 at 12:00:00 AM"
40,QCOM,188,78.83000183105469,"May 07, 2020 at 12:00:00 AM",QCOM,188.0,79.69999694824219,"May 08, 2020 at 12:00:00 AM"
41,MSFT,81,184.67999267578125,"May 08, 2020 at 12:00:00 AM",MSFT,81.0,186.8000030517578,"May 12, 2020 at 12:00:00 AM"
42,QCOM,194,78.41999816894531,"May 12, 2020 at 12:00:00 AM",QCOM,194.0,79.75,"May 19, 2020 at 12:00:00 AM"
