,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,AMD,389,25.700000762939453,"March 20, 2019 at 12:00:00 AM",AMD,389.0,27.540000915527344,"March 22, 2019 at 12:00:00 AM"
1,AMD,406,26.3700008392334,"March 22, 2019 at 12:00:00 AM",AMD,406.0,26.690000534057617,"March 26, 2019 at 12:00:00 AM"
2,MSFT,91,117.91000366210938,"March 26, 2019 at 12:00:00 AM",MSFT,91.0,119.86000061035156,"April 03, 2019 at 12:00:00 AM"
3,AAPL,225,48.837501525878906,"April 03, 2019 at 12:00:00 AM",AAPL,225.0,50.08000183105469,"April 09, 2019 at 12:00:00 AM"
4,INTC,204,55.31999969482422,"April 09, 2019 at 12:00:00 AM",INTC,204.0,55.31999969482422,"April 10, 2019 at 12:00:00 AM"
5,MCD,59,189.22000122070312,"April 10, 2019 at 12:00:00 AM",MCD,59.0,191.77000427246094,"April 15, 2019 at 12:00:00 AM"
6,MSFT,94,121.05000305175781,"April 15, 2019 at 12:00:00 AM",MSFT,94.0,122.62000274658203,"April 22, 2019 at 12:00:00 AM"
7,AMD,411,28.18000030517578,"April 22, 2019 at 12:00:00 AM",AMD,411.0,28.18000030517578,"April 23, 2019 at 12:00:00 AM"
8,INTC,197,58.779998779296875,"April 23, 2019 at 12:00:00 AM",INTC,197.0,48.150001525878906,"June 27, 2019 at 12:00:00 AM"
9,AAPL,190,49.935001373291016,"June 27, 2019 at 12:00:00 AM",AAPL,190.0,50.79249954223633,"July 01, 2019 at 12:00:00 AM"
10,INTC,201,48.04999923706055,"July 01, 2019 at 12:00:00 AM",INTC,201.0,48.560001373291016,"July 11, 2019 at 12:00:00 AM"
11,PEP,72,134.35000610351562,"July 11, 2019 at 12:00:00 AM",PEP,72.0,136.11000061035156,"August 30, 2019 at 12:00:00 AM"
12,JNJ,76,128.74000549316406,"September 03, 2019 at 12:00:00 AM",JNJ,76.0,131.36000061035156,"September 12, 2019 at 12:00:00 AM"
13,MSFT,73,137.52000427246094,"September 12, 2019 at 12:00:00 AM",MSFT,73.0,140.3000030517578,"September 19, 2019 at 12:00:00 AM"
14,PEP,76,134.7100067138672,"September 20, 2019 at 12:00:00 AM",PEP,76.0,136.25,"September 24, 2019 at 12:00:00 AM"
15,QCOM,138,75.2300033569336,"September 24, 2019 at 12:00:00 AM",QCOM,138.0,77.16000366210938,"September 26, 2019 at 12:00:00 AM"
16,AAPL,194,54.97249984741211,"September 26, 2019 at 12:00:00 AM",AAPL,194.0,56.26750183105469,"October 01, 2019 at 12:00:00 AM"
17,AAPL,194,56.147499084472656,"October 01, 2019 at 12:00:00 AM",AAPL,194.0,56.75749969482422,"October 09, 2019 at 12:00:00 AM"
18,MSFT,79,139.10000610351562,"October 10, 2019 at 12:00:00 AM",MSFT,79.0,140.7899932861328,"October 16, 2019 at 12:00:00 AM"
19,MSFT,79,140.41000366210938,"October 16, 2019 at 12:00:00 AM",MSFT,79.0,144.39999389648438,"October 28, 2019 at 12:00:00 AM"
20,AAPL,184,62.26250076293945,"October 28, 2019 at 12:00:00 AM",AAPL,184.0,64.3324966430664,"November 04, 2019 at 12:00:00 AM"
21,QCOM,139,85.08999633789062,"November 04, 2019 at 12:00:00 AM",QCOM,139.0,89.83000183105469,"November 07, 2019 at 12:00:00 AM"
22,JNJ,95,131.42999267578125,"November 07, 2019 at 12:00:00 AM",JNJ,95.0,134.22000122070312,"November 18, 2019 at 12:00:00 AM"
23,AAPL,191,66.7750015258789,"November 18, 2019 at 12:00:00 AM",AAPL,191.0,67.5,"December 09, 2019 at 12:00:00 AM"
24,MSFT,85,151.36000061035156,"December 09, 2019 at 12:00:00 AM",MSFT,85.0,153.0,"December 13, 2019 at 12:00:00 AM"
25,CSCO,288,45.29999923706055,"December 13, 2019 at 12:00:00 AM",CSCO,288.0,45.79999923706055,"December 16, 2019 at 12:00:00 AM"
26,TMUS,175,75.47000122070312,"December 16, 2019 at 12:00:00 AM",TMUS,175.0,77.93000030517578,"December 20, 2019 at 12:00:00 AM"
27,AAPL,195,69.86000061035156,"December 20, 2019 at 12:00:00 AM",AAPL,195.0,71.17250061035156,"December 24, 2019 at 12:00:00 AM"
28,AAPL,195,71.06749725341797,"December 24, 2019 at 12:00:00 AM",AAPL,195.0,72.77999877929688,"December 27, 2019 at 12:00:00 AM"
