,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,AAPL,81,122.93000030517578,"March 18, 2021 at 09:32:00 AM",AAPL,81.0,122.02999877929688,"March 18, 2021 at 11:33:00 AM"
1,QCOM,74,132.80999755859375,"March 18, 2021 at 11:33:00 AM",QCOM,74.0,133.0800018310547,"March 18, 2021 at 12:05:00 PM"
2,MSFT,42,232.77999877929688,"March 18, 2021 at 12:05:00 PM",MSFT,42.0,232.77999877929688,"March 18, 2021 at 12:06:00 PM"
3,PEP,75,132.55999755859375,"March 18, 2021 at 12:06:00 PM",PEP,75.0,132.75999450683594,"March 18, 2021 at 01:37:00 PM"
4,QCOM,75,132.39999389648438,"March 18, 2021 at 01:37:00 PM",QCOM,75.0,132.39999389648438,"March 18, 2021 at 01:52:00 PM"
5,ABNB,50,196.9600067138672,"March 18, 2021 at 01:52:00 PM",ABNB,50.0,191.24989318847656,"March 18, 2021 at 03:53:00 PM"
6,AAPL,80,120.67500305175781,"March 18, 2021 at 03:53:00 PM",AAPL,80.0,120.67500305175781,"March 18, 2021 at 03:54:00 PM"
7,MSFT,41,230.5800018310547,"March 18, 2021 at 03:54:00 PM",MSFT,41.0,230.5800018310547,"March 18, 2021 at 03:55:00 PM"
8,ABNB,50,191.5467987060547,"March 18, 2021 at 03:55:00 PM",ABNB,50.0,193.00999450683594,"March 19, 2021 at 09:30:00 AM"
9,MSFT,42,231.9600067138672,"March 19, 2021 at 09:31:00 AM",MSFT,42.0,232.25,"March 19, 2021 at 09:36:00 AM"
10,MSFT,42,231.6199951171875,"March 19, 2021 at 09:36:00 AM",MSFT,42.0,231.92999267578125,"March 19, 2021 at 09:38:00 AM"
11,AAPL,80,120.73999786376953,"March 19, 2021 at 09:38:00 AM",AAPL,80.0,120.91999816894531,"March 19, 2021 at 09:53:00 AM"
12,PEP,73,132.4149932861328,"March 19, 2021 at 09:54:00 AM",PEP,73.0,132.60000610351562,"March 19, 2021 at 09:58:00 AM"
13,AAPL,81,120.69000244140625,"March 19, 2021 at 09:59:00 AM",AAPL,81.0,120.61000061035156,"March 19, 2021 at 12:01:00 PM"
14,AAPL,81,120.58999633789062,"March 19, 2021 at 12:01:00 PM",AAPL,81.0,120.83760070800781,"March 19, 2021 at 12:22:00 PM"
15,MSFT,42,231.41000366210938,"March 19, 2021 at 12:22:00 PM",MSFT,42.0,231.41000366210938,"March 19, 2021 at 12:23:00 PM"
16,PEP,73,133.0821990966797,"March 19, 2021 at 12:23:00 PM",PEP,73.0,132.97999572753906,"March 19, 2021 at 02:24:00 PM"
17,AAPL,81,120.11499786376953,"March 19, 2021 at 02:24:00 PM",AAPL,81.0,120.25,"March 19, 2021 at 02:29:00 PM"
18,AAPL,81,120.28009796142578,"March 19, 2021 at 02:29:00 PM",AAPL,81.0,120.63999938964844,"March 19, 2021 at 03:51:00 PM"
19,JNJ,61,160.19000244140625,"March 19, 2021 at 03:51:00 PM",JNJ,61.0,160.19000244140625,"March 19, 2021 at 03:52:00 PM"
20,INTC,153,64.06999969482422,"March 19, 2021 at 03:52:00 PM",INTC,153.0,64.81999969482422,"March 22, 2021 at 09:30:00 AM"
21,QCOM,75,132.7899932861328,"March 22, 2021 at 09:30:00 AM",QCOM,75.0,132.97000122070312,"March 22, 2021 at 09:32:00 AM"
22,QCOM,74,133.08999633789062,"March 22, 2021 at 09:32:00 AM",QCOM,74.0,133.3699951171875,"March 22, 2021 at 09:34:00 AM"
23,AMD,124,80.51000213623047,"March 22, 2021 at 09:34:00 AM",AMD,124.0,80.75,"March 22, 2021 at 09:37:00 AM"
24,ABNB,51,196.0399932861328,"March 22, 2021 at 09:37:00 AM",ABNB,51.0,196.27000427246094,"March 22, 2021 at 09:39:00 AM"
25,AAPL,82,121.54000091552734,"March 22, 2021 at 09:39:00 AM",AAPL,82.0,121.86000061035156,"March 22, 2021 at 10:00:00 AM"
26,INTC,154,65.18499755859375,"March 22, 2021 at 10:00:00 AM",INTC,154.0,65.18499755859375,"March 22, 2021 at 10:01:00 AM"
27,AAPL,82,121.7300033569336,"March 22, 2021 at 10:01:00 AM",AAPL,82.0,121.9281997680664,"March 22, 2021 at 10:07:00 AM"
28,QCOM,75,133.69000244140625,"March 22, 2021 at 10:07:00 AM",QCOM,75.0,133.69000244140625,"March 22, 2021 at 10:52:00 AM"
29,AAPL,82,122.67500305175781,"March 22, 2021 at 10:52:00 AM",AAPL,82.0,122.81900024414062,"March 22, 2021 at 12:07:00 PM"
30,MSFT,42,236.33990478515625,"March 22, 2021 at 12:08:00 PM",MSFT,42.0,236.58999633789062,"March 22, 2021 at 12:26:00 PM"
31,AMD,124,80.87999725341797,"March 22, 2021 at 12:26:00 PM",AMD,124.0,80.87999725341797,"March 22, 2021 at 12:35:00 PM"
32,AMD,124,80.88999938964844,"March 22, 2021 at 12:35:00 PM",AMD,124.0,80.98500061035156,"March 22, 2021 at 12:43:00 PM"
33,TTWO,58,173.11000061035156,"March 22, 2021 at 12:43:00 PM",TTWO,58.0,173.32000732421875,"March 22, 2021 at 12:48:00 PM"
34,AAPL,81,123.5999984741211,"March 22, 2021 at 12:48:00 PM",AAPL,81.0,123.5999984741211,"March 22, 2021 at 12:49:00 PM"
35,QCOM,75,134.88999938964844,"March 22, 2021 at 12:49:00 PM",QCOM,75.0,134.88999938964844,"March 22, 2021 at 12:53:00 PM"
36,QCOM,75,134.8800048828125,"March 22, 2021 at 12:53:00 PM",QCOM,75.0,134.8800048828125,"March 22, 2021 at 12:57:00 PM"
37,MSFT,42,236.7899932861328,"March 22, 2021 at 12:57:00 PM",MSFT,42.0,236.47999572753906,"March 22, 2021 at 02:58:00 PM"
38,PEP,73,137.86990356445312,"March 22, 2021 at 02:58:00 PM",PEP,73.0,138.02999877929688,"March 22, 2021 at 03:15:00 PM"
39,QCOM,74,135.1199951171875,"March 22, 2021 at 03:15:00 PM",QCOM,74.0,132.9250030517578,"March 23, 2021 at 10:46:00 AM"
40,JNJ,62,160.1593017578125,"March 23, 2021 at 10:46:00 AM",JNJ,62.0,160.1593017578125,"March 23, 2021 at 11:31:00 AM"
41,MSFT,41,240.77000427246094,"March 23, 2021 at 11:31:00 AM",MSFT,41.0,240.3300018310547,"March 23, 2021 at 01:32:00 PM"
42,MSFT,41,240.25599670410156,"March 23, 2021 at 01:32:00 PM",MSFT,41.0,240.5399932861328,"March 23, 2021 at 02:24:00 PM"
43,AAPL,80,123.30999755859375,"March 23, 2021 at 02:24:00 PM",AAPL,80.0,123.30999755859375,"March 23, 2021 at 02:25:00 PM"
44,TTWO,56,175.59860229492188,"March 23, 2021 at 02:25:00 PM",TTWO,56.0,175.8800048828125,"March 23, 2021 at 02:28:00 PM"
45,AAPL,80,123.29499816894531,"March 23, 2021 at 02:29:00 PM",AAPL,80.0,121.63500213623047,"March 24, 2021 at 10:00:00 AM"
46,MSFT,41,235.87319946289062,"March 24, 2021 at 10:00:00 AM",MSFT,41.0,236.24000549316406,"March 24, 2021 at 10:09:00 AM"
47,AAPL,80,121.8843002319336,"March 24, 2021 at 10:09:00 AM",AAPL,80.0,122.0062026977539,"March 24, 2021 at 11:09:00 AM"
48,PEP,70,139.5,"March 24, 2021 at 11:09:00 AM",PEP,70.0,139.66000366210938,"March 24, 2021 at 11:12:00 AM"
49,QCOM,75,131.25,"March 24, 2021 at 11:12:00 AM",QCOM,75.0,131.41000366210938,"March 24, 2021 at 11:14:00 AM"
50,QCOM,75,131.44000244140625,"March 24, 2021 at 11:14:00 AM",QCOM,75.0,131.6999969482422,"March 24, 2021 at 11:26:00 AM"
51,TTWO,57,172.25999450683594,"March 24, 2021 at 11:26:00 AM",TTWO,57.0,172.25999450683594,"March 24, 2021 at 12:46:00 PM"
52,ABNB,53,183.68649291992188,"March 24, 2021 at 12:46:00 PM",ABNB,53.0,183.89999389648438,"March 24, 2021 at 12:47:00 PM"
53,MSFT,41,236.27000427246094,"March 24, 2021 at 12:47:00 PM",MSFT,41.0,236.58999633789062,"March 24, 2021 at 01:20:00 PM"
54,QCOM,76,130.24000549316406,"March 24, 2021 at 01:20:00 PM",QCOM,76.0,130.44000244140625,"March 24, 2021 at 01:25:00 PM"
55,MSFT,42,236.6199951171875,"March 24, 2021 at 01:25:00 PM",MSFT,42.0,236.8699951171875,"March 24, 2021 at 01:38:00 PM"
56,JNJ,61,161.72000122070312,"March 24, 2021 at 01:38:00 PM",JNJ,61.0,161.92340087890625,"March 24, 2021 at 01:58:00 PM"
57,AAPL,82,121.41000366210938,"March 24, 2021 at 01:58:00 PM",AAPL,82.0,120.22760009765625,"March 24, 2021 at 03:59:00 PM"
58,T,329,29.989999771118164,"March 24, 2021 at 03:59:00 PM",,,,
