,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,QCOM,177,56.439998626708984,"January 07, 2019 at 12:00:00 AM",QCOM,177.0,56.2599983215332,"January 09, 2019 at 12:00:00 AM"
1,PEP,92,107.48999786376953,"January 09, 2019 at 12:00:00 AM",PEP,92.0,107.41000366210938,"January 10, 2019 at 12:00:00 AM"
2,SNE,202,49.099998474121094,"January 10, 2019 at 12:00:00 AM",SNE,202.0,48.880001068115234,"January 11, 2019 at 12:00:00 AM"
3,MSFT,96,102.80000305175781,"January 11, 2019 at 12:00:00 AM",MSFT,96.0,101.9000015258789,"January 14, 2019 at 12:00:00 AM"
4,KO,208,47.150001525878906,"January 14, 2019 at 12:00:00 AM",KO,208.0,46.88999938964844,"January 15, 2019 at 12:00:00 AM"
5,QCOM,175,55.72999954223633,"January 15, 2019 at 12:00:00 AM",QCOM,175.0,54.970001220703125,"January 17, 2019 at 12:00:00 AM"
6,MSFT,91,105.68000030517578,"January 22, 2019 at 12:00:00 AM",MSFT,91.0,106.86000061035156,"January 24, 2019 at 12:00:00 AM"
7,MSFT,91,106.19999694824219,"January 24, 2019 at 12:00:00 AM",MSFT,91.0,104.87999725341797,"January 29, 2019 at 12:00:00 AM"
8,AAPL,249,38.66999816894531,"January 29, 2019 at 12:00:00 AM",AAPL,249.0,40.8125,"January 30, 2019 at 12:00:00 AM"
9,AAPL,246,41.3125,"January 30, 2019 at 12:00:00 AM",AAPL,246.0,41.852500915527344,"February 04, 2019 at 12:00:00 AM"
10,AAPL,240,42.8125,"February 04, 2019 at 12:00:00 AM",AAPL,240.0,43.662498474121094,"February 06, 2019 at 12:00:00 AM"
11,AAPL,241,43.560001373291016,"February 06, 2019 at 12:00:00 AM",AAPL,241.0,43.099998474121094,"February 07, 2019 at 12:00:00 AM"
