,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,TXN,301,33.220001220703125,"April 05, 2006 at 12:00:00 AM",TXN,301.0,33.81999969482422,"April 07, 2006 at 12:00:00 AM"
1,QCOM,195,51.959999084472656,"April 07, 2006 at 12:00:00 AM",QCOM,195.0,52.4900016784668,"April 19, 2006 at 12:00:00 AM"
2,INTC,525,19.559999465942383,"April 19, 2006 at 12:00:00 AM",INTC,525.0,19.770000457763672,"April 20, 2006 at 12:00:00 AM"
3,QCOM,200,51.84000015258789,"April 20, 2006 at 12:00:00 AM",QCOM,200.0,52.45000076293945,"April 25, 2006 at 12:00:00 AM"
4,PEP,182,57.5,"April 25, 2006 at 12:00:00 AM",PEP,182.0,57.81999969482422,"April 26, 2006 at 12:00:00 AM"
5,CSCO,510,20.729999542236328,"April 26, 2006 at 12:00:00 AM",CSCO,510.0,21.0,"April 28, 2006 at 12:00:00 AM"
6,PEP,184,58.16999816894531,"May 01, 2006 at 12:00:00 AM",PEP,184.0,58.5,"May 04, 2006 at 12:00:00 AM"
7,KO,504,21.354999542236328,"May 05, 2006 at 12:00:00 AM",KO,504.0,21.59000015258789,"May 09, 2006 at 12:00:00 AM"
8,PEP,185,58.84000015258789,"May 10, 2006 at 12:00:00 AM",PEP,185.0,59.5,"May 16, 2006 at 12:00:00 AM"
9,QCOM,228,48.189998626708984,"May 16, 2006 at 12:00:00 AM",QCOM,228.0,35.0,"July 21, 2006 at 12:00:00 AM"
10,AAPL,3509,2.2810709476470947,"July 26, 2006 at 12:00:00 AM",AAPL,3509.0,2.3035709857940674,"July 27, 2006 at 12:00:00 AM"
11,SNE,175,45.9900016784668,"July 31, 2006 at 12:00:00 AM",SNE,175.0,37.93000030517578,"October 04, 2006 at 12:00:00 AM"
12,TTWO,463,14.40999984741211,"October 04, 2006 at 12:00:00 AM",TTWO,463.0,14.5,"October 06, 2006 at 12:00:00 AM"
13,PEP,104,64.41999816894531,"October 06, 2006 at 12:00:00 AM",PEP,104.0,62.86000061035156,"December 12, 2006 at 12:00:00 AM"
14,QCOM,170,38.43000030517578,"December 13, 2006 at 12:00:00 AM",QCOM,170.0,39.599998474121094,"December 15, 2006 at 12:00:00 AM"
15,MSFT,225,29.889999389648438,"December 18, 2006 at 12:00:00 AM",MSFT,225.0,30.1299991607666,"December 21, 2006 at 12:00:00 AM"
16,QCOM,180,37.810001373291016,"December 22, 2006 at 12:00:00 AM",QCOM,180.0,38.900001525878906,"January 05, 2007 at 12:00:00 AM"
17,MSFT,236,29.639999389648438,"January 05, 2007 at 12:00:00 AM",MSFT,236.0,30.0,"January 09, 2007 at 12:00:00 AM"
18,CSCO,248,28.469999313354492,"January 09, 2007 at 12:00:00 AM",CSCO,248.0,28.770000457763672,"January 11, 2007 at 12:00:00 AM"
19,SNE,156,45.650001525878906,"January 11, 2007 at 12:00:00 AM",SNE,156.0,46.5,"January 12, 2007 at 12:00:00 AM"
20,INTC,329,22.1299991607666,"January 12, 2007 at 12:00:00 AM",INTC,329.0,19.049999237060547,"March 21, 2007 at 12:00:00 AM"
21,CSCO,234,26.790000915527344,"March 21, 2007 at 12:00:00 AM",CSCO,234.0,27.049999237060547,"April 20, 2007 at 12:00:00 AM"
22,PEP,95,66.6500015258789,"April 20, 2007 at 12:00:00 AM",PEP,95.0,67.4000015258789,"April 26, 2007 at 12:00:00 AM"
23,AMD,442,14.5,"April 26, 2007 at 12:00:00 AM",AMD,442.0,14.9399995803833,"May 14, 2007 at 12:00:00 AM"
24,TXN,178,36.93000030517578,"May 14, 2007 at 12:00:00 AM",TXN,178.0,36.93000030517578,"June 15, 2007 at 12:00:00 AM"
25,AMD,484,13.640000343322754,"June 20, 2007 at 12:00:00 AM",AMD,484.0,13.890000343322754,"June 21, 2007 at 12:00:00 AM"
26,CSCO,249,26.920000076293945,"June 22, 2007 at 12:00:00 AM",CSCO,249.0,27.290000915527344,"June 26, 2007 at 12:00:00 AM"
27,MCD,132,51.34000015258789,"June 27, 2007 at 12:00:00 AM",MCD,132.0,51.72999954223633,"July 13, 2007 at 12:00:00 AM"
28,AAPL,1397,4.918929100036621,"July 13, 2007 at 12:00:00 AM",AAPL,1397.0,5.010714054107666,"July 19, 2007 at 12:00:00 AM"
29,AMD,443,15.779999732971191,"July 19, 2007 at 12:00:00 AM",AMD,443.0,16.149999618530273,"July 20, 2007 at 12:00:00 AM"
30,AMD,462,15.5,"July 20, 2007 at 12:00:00 AM",AMD,462.0,13.399999618530273,"September 25, 2007 at 12:00:00 AM"
31,QCOM,146,42.2400016784668,"September 26, 2007 at 12:00:00 AM",QCOM,146.0,42.540000915527344,"September 27, 2007 at 12:00:00 AM"
32,AAPL,1138,5.4810709953308105,"September 28, 2007 at 12:00:00 AM",AAPL,1138.0,5.522500038146973,"October 01, 2007 at 12:00:00 AM"
33,JNJ,95,66.13999938964844,"October 01, 2007 at 12:00:00 AM",JNJ,95.0,66.7300033569336,"November 13, 2007 at 12:00:00 AM"
34,PEP,85,74.05999755859375,"November 14, 2007 at 12:00:00 AM",PEP,85.0,75.0,"November 20, 2007 at 12:00:00 AM"
35,INTC,260,24.6299991607666,"November 21, 2007 at 12:00:00 AM",INTC,260.0,24.780000686645508,"November 23, 2007 at 12:00:00 AM"
36,CSCO,234,27.5,"November 26, 2007 at 12:00:00 AM",CSCO,234.0,27.899999618530273,"November 28, 2007 at 12:00:00 AM"
37,QCOM,157,41.4900016784668,"November 28, 2007 at 12:00:00 AM",QCOM,157.0,41.97999954223633,"November 30, 2007 at 12:00:00 AM"
38,JNJ,97,67.73999786376953,"November 30, 2007 at 12:00:00 AM",JNJ,97.0,68.19000244140625,"December 06, 2007 at 12:00:00 AM"
39,KO,211,31.53499984741211,"December 06, 2007 at 12:00:00 AM",KO,211.0,31.790000915527344,"December 13, 2007 at 12:00:00 AM"
40,AAPL,989,6.799643039703369,"December 14, 2007 at 12:00:00 AM",AAPL,989.0,6.965356826782227,"December 24, 2007 at 12:00:00 AM"
41,MSFT,193,35.599998474121094,"December 31, 2007 at 12:00:00 AM",MSFT,193.0,35.790000915527344,"January 02, 2008 at 12:00:00 AM"
42,TMUS,185,37.29999923706055,"January 02, 2008 at 12:00:00 AM",TMUS,185.0,37.7400016784668,"January 03, 2008 at 12:00:00 AM"
43,SNE,133,52.41999816894531,"January 04, 2008 at 12:00:00 AM",SNE,133.0,53.970001220703125,"January 07, 2008 at 12:00:00 AM"
44,MSFT,215,33.45000076293945,"January 08, 2008 at 12:00:00 AM",MSFT,215.0,34.349998474121094,"January 10, 2008 at 12:00:00 AM"
45,TXN,243,30.43000030517578,"January 10, 2008 at 12:00:00 AM",TXN,243.0,30.760000228881836,"January 25, 2008 at 12:00:00 AM"
46,TTWO,478,15.649999618530273,"January 25, 2008 at 12:00:00 AM",TTWO,478.0,16.149999618530273,"January 29, 2008 at 12:00:00 AM"
47,AAPL,1637,4.720714092254639,"January 30, 2008 at 12:00:00 AM",AAPL,1637.0,4.865714073181152,"February 01, 2008 at 12:00:00 AM"
48,TTWO,466,17.079999923706055,"February 01, 2008 at 12:00:00 AM",TTWO,466.0,25.81999969482422,"February 25, 2008 at 12:00:00 AM"
49,KO,409,29.385000228881836,"February 25, 2008 at 12:00:00 AM",KO,409.0,29.639999389648438,"February 27, 2008 at 12:00:00 AM"
50,T,345,35.20000076293945,"February 27, 2008 at 12:00:00 AM",T,345.0,35.619998931884766,"February 29, 2008 at 12:00:00 AM"
51,JNJ,196,62.63999938964844,"March 04, 2008 at 12:00:00 AM",JNJ,196.0,63.369998931884766,"March 14, 2008 at 12:00:00 AM"
52,KO,432,28.764999389648438,"March 14, 2008 at 12:00:00 AM",KO,432.0,29.100000381469727,"March 18, 2008 at 12:00:00 AM"
53,TTWO,497,25.280000686645508,"March 18, 2008 at 12:00:00 AM",TTWO,497.0,25.610000610351562,"March 25, 2008 at 12:00:00 AM"
54,QCOM,314,40.4900016784668,"March 26, 2008 at 12:00:00 AM",QCOM,314.0,41.25,"April 01, 2008 at 12:00:00 AM"
55,PEP,179,72.12999725341797,"April 01, 2008 at 12:00:00 AM",PEP,179.0,66.93000030517578,"June 05, 2008 at 12:00:00 AM"
56,TMUS,282,42.58000183105469,"June 05, 2008 at 12:00:00 AM",TMUS,282.0,34.439998626708984,"August 11, 2008 at 12:00:00 AM"
57,JNJ,136,71.69999694824219,"August 12, 2008 at 12:00:00 AM",JNJ,136.0,60.7400016784668,"October 16, 2008 at 12:00:00 AM"
58,AAPL,2375,3.4785709381103516,"October 17, 2008 at 12:00:00 AM",AAPL,2375.0,3.563570976257324,"October 20, 2008 at 12:00:00 AM"
59,MSFT,362,23.360000610351562,"October 21, 2008 at 12:00:00 AM",MSFT,362.0,23.690000534057617,"October 30, 2008 at 12:00:00 AM"
60,QCOM,224,38.2599983215332,"October 31, 2008 at 12:00:00 AM",,,,
