,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,INTC,188,53.15999984741211,"March 27, 2019 at 12:00:00 AM",INTC,188.0,53.79999923706055,"March 29, 2019 at 12:00:00 AM"
1,TTWO,107,94.37000274658203,"March 29, 2019 at 12:00:00 AM",TTWO,107.0,95.38999938964844,"April 01, 2019 at 12:00:00 AM"
2,AAPL,213,47.810001373291016,"April 01, 2019 at 12:00:00 AM",AAPL,213.0,47.772499084472656,"April 02, 2019 at 12:00:00 AM"
3,MSFT,85,119.19000244140625,"April 02, 2019 at 12:00:00 AM",MSFT,85.0,119.86000061035156,"April 03, 2019 at 12:00:00 AM"
4,AAPL,210,48.837501525878906,"April 03, 2019 at 12:00:00 AM",AAPL,210.0,49.11249923706055,"April 05, 2019 at 12:00:00 AM"
5,QCOM,178,57.9900016784668,"April 05, 2019 at 12:00:00 AM",QCOM,178.0,78.81999969482422,"April 17, 2019 at 12:00:00 AM"
6,NVDA,74,187.2899932861328,"April 17, 2019 at 12:00:00 AM",NVDA,74.0,189.0,"April 23, 2019 at 12:00:00 AM"
7,NVDA,74,190.6699981689453,"April 23, 2019 at 12:00:00 AM",NVDA,74.0,183.52999877929688,"May 03, 2019 at 12:00:00 AM"
8,NVDA,74,183.00999450683594,"May 03, 2019 at 12:00:00 AM",NVDA,74.0,159.8000030517578,"May 15, 2019 at 12:00:00 AM"
9,AAPL,249,47.72999954223633,"May 15, 2019 at 12:00:00 AM",AAPL,249.0,44.72999954223633,"May 28, 2019 at 12:00:00 AM"
10,SNE,227,49.16999816894531,"May 28, 2019 at 12:00:00 AM",SNE,227.0,48.13999938964844,"June 07, 2019 at 12:00:00 AM"
11,AAPL,230,47.537498474121094,"June 07, 2019 at 12:00:00 AM",AAPL,230.0,47.95249938964844,"June 10, 2019 at 12:00:00 AM"
12,SNE,222,49.619998931884766,"June 10, 2019 at 12:00:00 AM",SNE,222.0,49.880001068115234,"June 11, 2019 at 12:00:00 AM"
13,T,344,32.18000030517578,"June 12, 2019 at 12:00:00 AM",T,344.0,32.439998626708984,"June 18, 2019 at 12:00:00 AM"
14,TTWO,100,111.0199966430664,"June 18, 2019 at 12:00:00 AM",TTWO,100.0,112.05000305175781,"June 20, 2019 at 12:00:00 AM"
15,PEP,84,134.16000366210938,"June 20, 2019 at 12:00:00 AM",PEP,84.0,134.16000366210938,"June 21, 2019 at 12:00:00 AM"
16,MCD,55,204.25999450683594,"June 21, 2019 at 12:00:00 AM",MCD,55.0,205.49000549316406,"June 26, 2019 at 12:00:00 AM"
17,MCD,55,204.5500030517578,"June 26, 2019 at 12:00:00 AM",MCD,55.0,206.89999389648438,"June 28, 2019 at 12:00:00 AM"
18,MSFT,85,133.9600067138672,"June 28, 2019 at 12:00:00 AM",MSFT,85.0,136.6300048828125,"July 01, 2019 at 12:00:00 AM"
19,INTC,243,48.04999923706055,"July 01, 2019 at 12:00:00 AM",INTC,243.0,48.029998779296875,"July 05, 2019 at 12:00:00 AM"
20,QCOM,152,76.62999725341797,"July 08, 2019 at 12:00:00 AM",QCOM,152.0,78.56999969482422,"July 17, 2019 at 12:00:00 AM"
21,NVDA,70,169.7100067138672,"July 17, 2019 at 12:00:00 AM",NVDA,70.0,171.72000122070312,"July 19, 2019 at 12:00:00 AM"
22,AAPL,239,50.647499084472656,"July 19, 2019 at 12:00:00 AM",AAPL,239.0,50.912498474121094,"July 22, 2019 at 12:00:00 AM"
23,QCOM,160,75.94999694824219,"July 22, 2019 at 12:00:00 AM",QCOM,160.0,68.87999725341797,"August 01, 2019 at 12:00:00 AM"
24,MSFT,80,136.89999389648438,"August 02, 2019 at 12:00:00 AM",MSFT,80.0,138.61000061035156,"August 09, 2019 at 12:00:00 AM"
25,TMUS,144,77.5199966430664,"August 09, 2019 at 12:00:00 AM",TMUS,144.0,77.98999786376953,"August 16, 2019 at 12:00:00 AM"
26,PEP,85,131.75999450683594,"August 16, 2019 at 12:00:00 AM",PEP,85.0,132.8000030517578,"August 20, 2019 at 12:00:00 AM"
27,TXN,90,126.04000091552734,"August 21, 2019 at 12:00:00 AM",TXN,90.0,123.05000305175781,"September 03, 2019 at 12:00:00 AM"
28,TTWO,83,132.74000549316406,"September 04, 2019 at 12:00:00 AM",TTWO,83.0,134.3000030517578,"September 05, 2019 at 12:00:00 AM"
29,AAPL,210,53.31999969482422,"September 05, 2019 at 12:00:00 AM",AAPL,210.0,53.709999084472656,"September 09, 2019 at 12:00:00 AM"
30,PEP,82,136.39999389648438,"September 09, 2019 at 12:00:00 AM",PEP,82.0,136.38999938964844,"September 16, 2019 at 12:00:00 AM"
31,NVDA,62,180.2100067138672,"September 16, 2019 at 12:00:00 AM",NVDA,62.0,177.83999633789062,"September 26, 2019 at 12:00:00 AM"
32,AAPL,203,54.97249984741211,"September 26, 2019 at 12:00:00 AM",AAPL,203.0,56.26750183105469,"October 01, 2019 at 12:00:00 AM"
33,AAPL,203,56.147499084472656,"October 01, 2019 at 12:00:00 AM",AAPL,203.0,56.567501068115234,"October 07, 2019 at 12:00:00 AM"
34,PEP,83,138.33999633789062,"October 07, 2019 at 12:00:00 AM",PEP,83.0,137.07000732421875,"October 17, 2019 at 12:00:00 AM"
35,AAPL,193,58.81999969482422,"October 17, 2019 at 12:00:00 AM",AAPL,193.0,59.380001068115234,"October 21, 2019 at 12:00:00 AM"
36,T,301,38.22999954223633,"October 21, 2019 at 12:00:00 AM",T,301.0,38.4900016784668,"October 29, 2019 at 12:00:00 AM"
37,PEP,85,136.0800018310547,"October 29, 2019 at 12:00:00 AM",PEP,85.0,136.8000030517578,"October 31, 2019 at 12:00:00 AM"
38,MSFT,81,143.3699951171875,"October 31, 2019 at 12:00:00 AM",MSFT,81.0,144.25999450683594,"November 01, 2019 at 12:00:00 AM"
39,AAPL,183,63.95500183105469,"November 01, 2019 at 12:00:00 AM",AAPL,183.0,64.3324966430664,"November 04, 2019 at 12:00:00 AM"
40,QCOM,138,85.08999633789062,"November 04, 2019 at 12:00:00 AM",QCOM,138.0,89.83000183105469,"November 07, 2019 at 12:00:00 AM"
41,TXN,103,119.91999816894531,"November 07, 2019 at 12:00:00 AM",TXN,103.0,118.4800033569336,"November 19, 2019 at 12:00:00 AM"
42,NVDA,59,207.99000549316406,"November 19, 2019 at 12:00:00 AM",NVDA,59.0,211.0,"November 21, 2019 at 12:00:00 AM"
43,NVDA,59,210.17999267578125,"November 21, 2019 at 12:00:00 AM",NVDA,59.0,216.0399932861328,"November 25, 2019 at 12:00:00 AM"
44,TXN,107,119.01000213623047,"November 25, 2019 at 12:00:00 AM",TXN,107.0,119.91000366210938,"November 27, 2019 at 12:00:00 AM"
45,PEP,95,135.91000366210938,"November 27, 2019 at 12:00:00 AM",PEP,95.0,136.64999389648438,"December 02, 2019 at 12:00:00 AM"
46,CSCO,290,44.70000076293945,"December 02, 2019 at 12:00:00 AM",CSCO,290.0,44.54999923706055,"December 12, 2019 at 12:00:00 AM"
47,AAPL,190,67.86499786376953,"December 12, 2019 at 12:00:00 AM",AAPL,190.0,67.86499786376953,"December 13, 2019 at 12:00:00 AM"
48,CSCO,285,45.29999923706055,"December 13, 2019 at 12:00:00 AM",CSCO,285.0,45.79999923706055,"December 16, 2019 at 12:00:00 AM"
49,TMUS,173,75.47000122070312,"December 16, 2019 at 12:00:00 AM",TMUS,173.0,75.44999694824219,"December 17, 2019 at 12:00:00 AM"
