,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
23,TMUS,82,120.31999969482422,"February 26, 2021 at 12:00:00 AM",TMUS,82.0,120.30999755859375,"March 01, 2021 at 12:00:00 AM"
24,AAPL,78,125.87989807128906,"March 01, 2021 at 12:00:00 AM",AAPL,78.0,128.41000366210938,"March 02, 2021 at 12:00:00 AM"
25,TXN,57,174.8300018310547,"March 02, 2021 at 12:00:00 AM",TXN,57.0,173.0399932861328,"March 03, 2021 at 12:00:00 AM"
26,PEP,76,130.0,"March 03, 2021 at 12:00:00 AM",PEP,76.0,131.2899932861328,"March 04, 2021 at 12:00:00 AM"
27,MSFT,43,230.49000549316406,"March 04, 2021 at 12:00:00 AM",MSFT,43.0,227.0500030517578,"March 05, 2021 at 12:00:00 AM"
28,MSFT,43,229.77999877929688,"March 05, 2021 at 12:00:00 AM",MSFT,43.0,231.75,"March 08, 2021 at 12:00:00 AM"
29,T,336,29.774999618530273,"March 08, 2021 at 12:00:00 AM",T,336.0,29.913999557495117,"March 09, 2021 at 12:00:00 AM"
30,AAPL,83,120.4271011352539,"March 09, 2021 at 12:00:00 AM",AAPL,83.0,121.69000244140625,"March 10, 2021 at 12:00:00 AM"
31,T,340,29.855100631713867,"March 10, 2021 at 12:00:00 AM",T,340.0,29.940000534057617,"March 11, 2021 at 12:00:00 AM"
32,AAPL,83,122.01000213623047,"March 11, 2021 at 12:00:00 AM",AAPL,83.0,120.84980010986328,"March 12, 2021 at 12:00:00 AM"
33,INTC,161,62.59000015258789,"March 12, 2021 at 12:00:00 AM",INTC,161.0,63.61000061035156,"March 15, 2021 at 12:00:00 AM"
34,INTC,164,62.564998626708984,"March 15, 2021 at 12:00:00 AM",INTC,164.0,64.1500015258789,"March 16, 2021 at 12:00:00 AM"
35,AAPL,83,126.41000366210938,"March 16, 2021 at 12:00:00 AM",AAPL,83.0,123.44999694824219,"March 17, 2021 at 12:00:00 AM"
36,QCOM,77,132.05999755859375,"March 17, 2021 at 12:00:00 AM",QCOM,77.0,133.00999450683594,"March 18, 2021 at 12:00:00 AM"
37,AAPL,84,122.31999969482422,"March 18, 2021 at 12:00:00 AM",AAPL,84.0,120.55000305175781,"March 19, 2021 at 12:00:00 AM"
38,AAPL,84,120.6050033569336,"March 19, 2021 at 12:00:00 AM",AAPL,84.0,122.19000244140625,"March 22, 2021 at 12:00:00 AM"
39,AAPL,84,122.56999969482422,"March 22, 2021 at 12:00:00 AM",,,,
