,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,T,262,38.13999938964844,"January 05, 2018 at 12:00:00 AM",T,262.0,38.5099983215332,"February 01, 2018 at 12:00:00 AM"
1,QCOM,151,66.80000305175781,"February 01, 2018 at 12:00:00 AM",QCOM,151.0,54.58000183105469,"April 10, 2018 at 12:00:00 AM"
2,QCOM,150,54.77000045776367,"April 10, 2018 at 12:00:00 AM",QCOM,150.0,55.470001220703125,"April 12, 2018 at 12:00:00 AM"
3,QCOM,151,55.20000076293945,"April 12, 2018 at 12:00:00 AM",QCOM,151.0,56.61000061035156,"April 13, 2018 at 12:00:00 AM"
4,AAPL,196,43.682498931884766,"April 13, 2018 at 12:00:00 AM",AAPL,196.0,44.122501373291016,"April 17, 2018 at 12:00:00 AM"
5,AAPL,194,44.560001373291016,"April 17, 2018 at 12:00:00 AM",AAPL,194.0,46.29499816894531,"May 07, 2018 at 12:00:00 AM"
6,QCOM,169,53.0099983215332,"May 07, 2018 at 12:00:00 AM",QCOM,169.0,54.45000076293945,"May 10, 2018 at 12:00:00 AM"
7,AAPL,194,47.5099983215332,"May 10, 2018 at 12:00:00 AM",AAPL,194.0,47.90999984741211,"June 04, 2018 at 12:00:00 AM"
8,QCOM,158,58.709999084472656,"June 04, 2018 at 12:00:00 AM",QCOM,158.0,59.2599983215332,"June 06, 2018 at 12:00:00 AM"
9,MSFT,91,102.48999786376953,"June 06, 2018 at 12:00:00 AM",MSFT,91.0,104.37000274658203,"July 13, 2018 at 12:00:00 AM"
10,AAPL,200,47.83250045776367,"July 13, 2018 at 12:00:00 AM",AAPL,200.0,48.11249923706055,"July 24, 2018 at 12:00:00 AM"
11,AAPL,199,48.25,"July 24, 2018 at 12:00:00 AM",AAPL,199.0,48.65250015258789,"July 26, 2018 at 12:00:00 AM"
12,QCOM,152,63.58000183105469,"July 26, 2018 at 12:00:00 AM",QCOM,152.0,63.959999084472656,"August 02, 2018 at 12:00:00 AM"
13,MSFT,90,107.56999969482422,"August 02, 2018 at 12:00:00 AM",MSFT,90.0,108.12000274658203,"August 06, 2018 at 12:00:00 AM"
14,AAPL,187,52.26750183105469,"August 06, 2018 at 12:00:00 AM",AAPL,187.0,52.540000915527344,"August 14, 2018 at 12:00:00 AM"
15,AAPL,188,52.4375,"August 14, 2018 at 12:00:00 AM",AAPL,188.0,52.9375,"August 16, 2018 at 12:00:00 AM"
16,AAPL,186,53.33000183105469,"August 16, 2018 at 12:00:00 AM",AAPL,186.0,54.525001525878906,"August 20, 2018 at 12:00:00 AM"
17,MSFT,95,106.87000274658203,"August 20, 2018 at 12:00:00 AM",MSFT,95.0,107.66999816894531,"August 24, 2018 at 12:00:00 AM"
18,QCOM,152,67.1500015258789,"August 24, 2018 at 12:00:00 AM",QCOM,152.0,68.55999755859375,"August 28, 2018 at 12:00:00 AM"
