,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
29,MSFT,75,210.27999877929688,"August 17, 2020 at 12:00:00 AM",MSFT,75.0,211.49000549316406,"August 19, 2020 at 12:00:00 AM"
30,AAPL,138,115.7074966430664,"August 19, 2020 at 12:00:00 AM",AAPL,138.0,119.26249694824219,"August 21, 2020 at 12:00:00 AM"
31,AAPL,132,124.37000274658203,"August 21, 2020 at 12:00:00 AM",AAPL,132.0,128.69749450683594,"August 24, 2020 at 12:00:00 AM"
32,INTC,346,49.13999938964844,"August 24, 2020 at 12:00:00 AM",INTC,346.0,49.38999938964844,"August 26, 2020 at 12:00:00 AM"
33,AAPL,135,126.52249908447266,"August 26, 2020 at 12:00:00 AM",AAPL,135.0,127.58000183105469,"August 31, 2020 at 12:00:00 AM"
34,QCOM,145,119.0999984741211,"August 31, 2020 at 12:00:00 AM",QCOM,145.0,121.08000183105469,"September 01, 2020 at 12:00:00 AM"
35,AAPL,130,134.17999267578125,"September 01, 2020 at 12:00:00 AM",AAPL,130.0,137.58999633789062,"September 02, 2020 at 12:00:00 AM"
36,MSFT,77,231.64999389648438,"September 02, 2020 at 12:00:00 AM",MSFT,77.0,208.4199981689453,"September 15, 2020 at 12:00:00 AM"
37,AAPL,140,115.54000091552734,"September 15, 2020 at 12:00:00 AM",AAPL,140.0,108.43000030517578,"September 25, 2020 at 12:00:00 AM"
38,AAPL,135,112.27999877929688,"September 25, 2020 at 12:00:00 AM",AAPL,135.0,115.01000213623047,"September 28, 2020 at 12:00:00 AM"
39,CSCO,398,39.130001068115234,"September 28, 2020 at 12:00:00 AM",CSCO,398.0,39.099998474121094,"October 01, 2020 at 12:00:00 AM"
40,AAPL,133,116.79000091552734,"October 01, 2020 at 12:00:00 AM",AAPL,133.0,120.05999755859375,"October 12, 2020 at 12:00:00 AM"
41,AAPL,128,124.4000015258789,"October 12, 2020 at 12:00:00 AM",AAPL,128.0,125.2699966430664,"October 13, 2020 at 12:00:00 AM"
42,NVDA,28,569.9299926757812,"October 13, 2020 at 12:00:00 AM",NVDA,28.0,538.0,"October 23, 2020 at 12:00:00 AM"
43,TXN,101,149.9600067138672,"October 23, 2020 at 12:00:00 AM",TXN,101.0,150.8000030517578,"November 04, 2020 at 12:00:00 AM"
44,AAPL,133,114.94999694824219,"November 04, 2020 at 12:00:00 AM",AAPL,133.0,117.94999694824219,"November 05, 2020 at 12:00:00 AM"
45,TMUS,133,117.26000213623047,"November 05, 2020 at 12:00:00 AM",TMUS,133.0,127.0,"November 06, 2020 at 12:00:00 AM"
46,T,619,27.440000534057617,"November 06, 2020 at 12:00:00 AM",T,619.0,28.239999771118164,"November 09, 2020 at 12:00:00 AM"
47,NVDA,32,545.22998046875,"November 09, 2020 at 12:00:00 AM",NVDA,32.0,545.0900268554688,"November 13, 2020 at 12:00:00 AM"
48,MSFT,80,217.22999572753906,"November 16, 2020 at 12:00:00 AM",MSFT,80.0,214.85000610351562,"November 27, 2020 at 12:00:00 AM"
49,NVDA,32,530.4500122070312,"November 27, 2020 at 12:00:00 AM",NVDA,32.0,539.6900024414062,"December 01, 2020 at 12:00:00 AM"
50,QCOM,116,151.25999450683594,"December 01, 2020 at 12:00:00 AM",QCOM,116.0,158.5500030517578,"December 07, 2020 at 12:00:00 AM"
51,MSFT,86,214.2899932861328,"December 07, 2020 at 12:00:00 AM",MSFT,86.0,219.8699951171875,"December 17, 2020 at 12:00:00 AM"
52,MSFT,86,219.4199981689453,"December 17, 2020 at 12:00:00 AM",MSFT,86.0,222.69000244140625,"December 22, 2020 at 12:00:00 AM"
53,AAPL,145,131.8800048828125,"December 22, 2020 at 12:00:00 AM",AAPL,145.0,133.99000549316406,"December 28, 2020 at 12:00:00 AM"
54,AAPL,142,136.69000244140625,"December 28, 2020 at 12:00:00 AM",AAPL,142.0,138.0500030517578,"December 29, 2020 at 12:00:00 AM"
55,MCD,92,212.7100067138672,"December 29, 2020 at 12:00:00 AM",MCD,92.0,214.49000549316406,"January 04, 2021 at 12:00:00 AM"
56,MSFT,91,217.69000244140625,"January 04, 2021 at 12:00:00 AM",MSFT,91.0,215.91000366210938,"January 14, 2021 at 12:00:00 AM"
57,MSFT,92,213.02000427246094,"January 14, 2021 at 12:00:00 AM",MSFT,92.0,217.6999969482422,"January 20, 2021 at 12:00:00 AM"
58,AAPL,152,132.02999877929688,"January 20, 2021 at 12:00:00 AM",AAPL,152.0,133.8000030517578,"January 21, 2021 at 12:00:00 AM"
59,PEP,146,139.61000061035156,"January 21, 2021 at 12:00:00 AM",PEP,146.0,139.5,"January 22, 2021 at 12:00:00 AM"
60,TXN,118,172.80999755859375,"January 22, 2021 at 12:00:00 AM",TXN,118.0,174.77999877929688,"February 03, 2021 at 12:00:00 AM"
61,PEP,149,138.02000427246094,"February 03, 2021 at 12:00:00 AM",PEP,149.0,140.49000549316406,"February 05, 2021 at 12:00:00 AM"
62,AAPL,153,136.75999450683594,"February 05, 2021 at 12:00:00 AM",AAPL,153.0,129.1999969482422,"February 18, 2021 at 12:00:00 AM"
63,MSFT,81,243.7899932861328,"February 18, 2021 at 12:00:00 AM",MSFT,81.0,243.75,"February 19, 2021 at 12:00:00 AM"
64,AAPL,152,129.8699951171875,"February 19, 2021 at 12:00:00 AM",AAPL,152.0,124.80999755859375,"March 03, 2021 at 12:00:00 AM"
65,T,663,28.719999313354492,"March 03, 2021 at 12:00:00 AM",T,663.0,29.010000228881836,"March 05, 2021 at 12:00:00 AM"
66,ABNB,107,179.80999755859375,"March 05, 2021 at 12:00:00 AM",ABNB,107.0,184.99000549316406,"March 09, 2021 at 12:00:00 AM"
67,ABNB,108,183.11000061035156,"March 09, 2021 at 12:00:00 AM",ABNB,108.0,184.57000732421875,"March 10, 2021 at 12:00:00 AM"
68,AAPL,166,119.9800033569336,"March 10, 2021 at 12:00:00 AM",AAPL,166.0,122.54000091552734,"March 11, 2021 at 12:00:00 AM"
69,PEP,153,133.22000122070312,"March 11, 2021 at 12:00:00 AM",PEP,153.0,133.1199951171875,"March 12, 2021 at 12:00:00 AM"
70,MSFT,86,235.75,"March 12, 2021 at 12:00:00 AM",MSFT,86.0,237.49000549316406,"March 23, 2021 at 12:00:00 AM"
71,MSFT,86,237.5800018310547,"March 23, 2021 at 12:00:00 AM",,,,
