,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,INTC,205,48.75,"December 30, 2020 at 12:00:00 AM",INTC,205.0,48.75,"December 31, 2020 at 12:00:00 AM"
1,QCOM,65,152.33999633789062,"December 31, 2020 at 12:00:00 AM",QCOM,65.0,157.22999572753906,"January 08, 2021 at 12:00:00 AM"
2,AAPL,78,132.0500030517578,"January 08, 2021 at 12:00:00 AM",AAPL,78.0,133.8000030517578,"January 21, 2021 at 12:00:00 AM"
3,PEP,74,139.61000061035156,"January 21, 2021 at 12:00:00 AM",PEP,74.0,141.30999755859375,"January 26, 2021 at 12:00:00 AM"
4,MSFT,45,232.3300018310547,"January 26, 2021 at 12:00:00 AM",MSFT,45.0,238.0,"January 27, 2021 at 12:00:00 AM"
5,ABNB,53,201.25,"January 27, 2021 at 12:00:00 AM",ABNB,53.0,202.60000610351562,"January 28, 2021 at 12:00:00 AM"
6,MSFT,47,231.9600067138672,"January 29, 2021 at 12:00:00 AM",MSFT,47.0,235.05999755859375,"February 01, 2021 at 12:00:00 AM"
7,MCD,53,207.92999267578125,"February 01, 2021 at 12:00:00 AM",MCD,53.0,210.0,"February 04, 2021 at 12:00:00 AM"
8,MSFT,46,242.00999450683594,"February 04, 2021 at 12:00:00 AM",MSFT,46.0,245.0,"February 10, 2021 at 12:00:00 AM"
9,MSFT,46,242.82000732421875,"February 10, 2021 at 12:00:00 AM",MSFT,46.0,244.77999877929688,"February 11, 2021 at 12:00:00 AM"
10,AMD,122,92.66000366210938,"February 11, 2021 at 12:00:00 AM",AMD,122.0,93.9000015258789,"February 16, 2021 at 12:00:00 AM"
11,AAPL,86,133.19000244140625,"February 16, 2021 at 12:00:00 AM",,,,
