,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,JNJ,99,100.38999938964844,"January 06, 2016 at 12:00:00 AM",JNJ,99.0,99.87999725341797,"January 08, 2016 at 12:00:00 AM"
1,AMD,4162,2.390000104904175,"January 12, 2016 at 12:00:00 AM",AMD,4162.0,2.4000000953674316,"January 13, 2016 at 12:00:00 AM"
2,MSFT,193,51.63999938964844,"January 13, 2016 at 12:00:00 AM",MSFT,193.0,52.0,"January 14, 2016 at 12:00:00 AM"
3,AAPL,414,24.282499313354492,"January 15, 2016 at 12:00:00 AM",AAPL,414.0,24.602500915527344,"January 19, 2016 at 12:00:00 AM"
4,PEP,108,93.7699966430664,"January 20, 2016 at 12:00:00 AM",PEP,108.0,94.04000091552734,"January 21, 2016 at 12:00:00 AM"
5,AAPL,424,24.075000762939453,"January 21, 2016 at 12:00:00 AM",AAPL,424.0,24.657499313354492,"January 22, 2016 at 12:00:00 AM"
6,AMD,5182,2.0199999809265137,"January 22, 2016 at 12:00:00 AM",AMD,5182.0,2.140000104904175,"January 26, 2016 at 12:00:00 AM"
7,AMD,5358,2.069999933242798,"January 26, 2016 at 12:00:00 AM",AMD,5358.0,2.0799999237060547,"January 27, 2016 at 12:00:00 AM"
8,AAPL,477,23.354999542236328,"January 27, 2016 at 12:00:00 AM",AAPL,477.0,23.447500228881836,"January 28, 2016 at 12:00:00 AM"
9,AMD,5379,2.0799999237060547,"January 28, 2016 at 12:00:00 AM",AMD,5379.0,2.0899999141693115,"January 29, 2016 at 12:00:00 AM"
10,AAPL,461,24.334999084472656,"January 29, 2016 at 12:00:00 AM",AAPL,461.0,23.854999542236328,"February 02, 2016 at 12:00:00 AM"
11,AAPL,456,24.149999618530273,"February 04, 2016 at 12:00:00 AM",AAPL,456.0,23.282499313354492,"February 08, 2016 at 12:00:00 AM"
12,T,286,37.11000061035156,"February 08, 2016 at 12:00:00 AM",T,286.0,36.650001525878906,"February 10, 2016 at 12:00:00 AM"
13,MSFT,211,49.709999084472656,"February 10, 2016 at 12:00:00 AM",MSFT,211.0,50.25,"February 12, 2016 at 12:00:00 AM"
14,MSFT,210,50.5,"February 12, 2016 at 12:00:00 AM",MSFT,210.0,50.900001525878906,"February 16, 2016 at 12:00:00 AM"
15,SNE,495,21.56999969482422,"February 16, 2016 at 12:00:00 AM",SNE,495.0,22.040000915527344,"February 17, 2016 at 12:00:00 AM"
16,AAPL,445,24.530000686645508,"February 17, 2016 at 12:00:00 AM",AAPL,445.0,24.709999084472656,"February 18, 2016 at 12:00:00 AM"
17,AMD,5761,1.909999966621399,"February 18, 2016 at 12:00:00 AM",AMD,5761.0,1.9299999475479126,"February 19, 2016 at 12:00:00 AM"
18,JNJ,106,104.16000366210938,"February 19, 2016 at 12:00:00 AM",JNJ,106.0,104.16000366210938,"February 22, 2016 at 12:00:00 AM"
19,AAPL,459,24.219999313354492,"February 22, 2016 at 12:00:00 AM",AAPL,459.0,23.4950008392334,"February 24, 2016 at 12:00:00 AM"
20,AAPL,445,24.190000534057617,"February 25, 2016 at 12:00:00 AM",AAPL,445.0,24.299999237060547,"February 26, 2016 at 12:00:00 AM"
