,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
124,JNJ,198,90.69999695,"August 14, 2013 at 12:00:00 AM",JNJ,198,91.75,"October 18, 2013 at 12:00:00 AM"
125,CSCO,793,22.93000031,"October 21, 2013 at 12:00:00 AM",CSCO,793,23.20999908,"November 06, 2013 at 12:00:00 AM"
126,AMD,5546,3.319999933,"November 06, 2013 at 12:00:00 AM",AMD,5546,3.339999914,"November 12, 2013 at 12:00:00 AM"
127,MCD,189,97.66000366,"November 12, 2013 at 12:00:00 AM",MCD,189,98.18000031,"November 14, 2013 at 12:00:00 AM"
128,MSFT,489,38.02000046,"November 14, 2013 at 12:00:00 AM",MSFT,489,38.84999847,"December 05, 2013 at 12:00:00 AM"
129,INTC,784,24.26000023,"December 05, 2013 at 12:00:00 AM",INTC,784,24.96999931,"December 06, 2013 at 12:00:00 AM"
130,AMD,5351,3.660000086,"December 06, 2013 at 12:00:00 AM",AMD,5351,3.660000086,"December 09, 2013 at 12:00:00 AM"
131,PEP,236,82.69000244,"December 09, 2013 at 12:00:00 AM",PEP,236,83.33000183,"January 08, 2014 at 12:00:00 AM"
132,MSFT,551,35.75999832,"January 08, 2014 at 12:00:00 AM",MSFT,551,35.99000168,"January 13, 2014 at 12:00:00 AM"
133,MSFT,567,34.97999954,"January 13, 2014 at 12:00:00 AM",MSFT,567,35.90000153,"January 15, 2014 at 12:00:00 AM"
134,MSFT,554,36.75999832,"January 15, 2014 at 12:00:00 AM",MSFT,554,37.45000076,"January 24, 2014 at 12:00:00 AM"
135,T,621,33.41999817,"January 24, 2014 at 12:00:00 AM",T,621,34.34000015,"March 21, 2014 at 12:00:00 AM"
136,MSFT,531,40.15999985,"March 21, 2014 at 12:00:00 AM",MSFT,531,40.65999985,"March 25, 2014 at 12:00:00 AM"
137,MSFT,535,40.34000015,"March 25, 2014 at 12:00:00 AM",MSFT,535,41.15000153,"April 01, 2014 at 12:00:00 AM"
138,AMD,5415,4.070000172,"April 01, 2014 at 12:00:00 AM",AMD,5415,4.119999886,"April 02, 2014 at 12:00:00 AM"
139,AAPL,1151,19.37678528,"April 02, 2014 at 12:00:00 AM",AAPL,1151,20.2932148,"April 24, 2014 at 12:00:00 AM"
140,PEP,273,85.51999664,"April 24, 2014 at 12:00:00 AM",PEP,273,86.93000031,"April 29, 2014 at 12:00:00 AM"
141,MSFT,586,40.50999832,"April 29, 2014 at 12:00:00 AM",MSFT,586,40.95000076,"June 02, 2014 at 12:00:00 AM"
142,QCOM,298,80.48000336,"June 02, 2014 at 12:00:00 AM",QCOM,298,81.11000061,"July 09, 2014 at 12:00:00 AM"
143,MCD,239,101.0699997,"July 09, 2014 at 12:00:00 AM",MCD,239,92.94000244,"September 12, 2014 at 12:00:00 AM"
144,AMD,5619,3.960000038,"September 12, 2014 at 12:00:00 AM",AMD,5619,3.980000019,"September 15, 2014 at 12:00:00 AM"
145,JNJ,213,104.7200012,"September 15, 2014 at 12:00:00 AM",JNJ,213,105.8799973,"September 17, 2014 at 12:00:00 AM"
146,AAPL,890,25.39500046,"September 17, 2014 at 12:00:00 AM",AAPL,890,25.57250023,"September 19, 2014 at 12:00:00 AM"
147,TTWO,960,23.70999908,"September 19, 2014 at 12:00:00 AM",TTWO,960,24.5,"October 30, 2014 at 12:00:00 AM"
148,PEP,244,96.16999817,"October 31, 2014 at 12:00:00 AM",PEP,244,97.51999664,"November 05, 2014 at 12:00:00 AM"
149,PEP,246,96.88999939,"November 05, 2014 at 12:00:00 AM",PEP,246,98.48999786,"November 14, 2014 at 12:00:00 AM"
150,TXN,469,51.63000107,"November 14, 2014 at 12:00:00 AM",TXN,469,52.63999939,"November 21, 2014 at 12:00:00 AM"
151,AAPL,849,29.11750031,"November 21, 2014 at 12:00:00 AM",AAPL,849,29.76749992,"November 25, 2014 at 12:00:00 AM"
152,AAPL,859,29.39999962,"November 25, 2014 at 12:00:00 AM",AAPL,859,29.81749916,"November 28, 2014 at 12:00:00 AM"
153,AAPL,862,29.73250008,"November 28, 2014 at 12:00:00 AM",AAPL,862,30.00499916,"February 05, 2015 at 12:00:00 AM"
154,MSFT,610,42.40999985,"February 06, 2015 at 12:00:00 AM",MSFT,610,42.74000168,"February 10, 2015 at 12:00:00 AM"
155,AAPL,854,30.50499916,"February 10, 2015 at 12:00:00 AM",AAPL,854,30.69249916,"February 11, 2015 at 12:00:00 AM"
156,QCOM,373,70.20999908,"February 11, 2015 at 12:00:00 AM",QCOM,373,70.76000214,"February 17, 2015 at 12:00:00 AM"
157,JNJ,263,100.4400024,"February 17, 2015 at 12:00:00 AM",JNJ,263,101.3799973,"February 26, 2015 at 12:00:00 AM"
158,MSFT,605,44.06000137,"February 26, 2015 at 12:00:00 AM",MSFT,605,45.65999985,"April 24, 2015 at 12:00:00 AM"
159,AMD,12022,2.299999952,"April 24, 2015 at 12:00:00 AM",AMD,12022,2.299999952,"April 27, 2015 at 12:00:00 AM"
160,JNJ,274,100.5800018,"April 27, 2015 at 12:00:00 AM",JNJ,274,101.3199997,"May 11, 2015 at 12:00:00 AM"
161,INTC,852,32.68999863,"May 11, 2015 at 12:00:00 AM",INTC,852,32.86000061,"May 14, 2015 at 12:00:00 AM"
162,INTC,849,32.97000122,"May 14, 2015 at 12:00:00 AM",INTC,849,33.36000061,"May 19, 2015 at 12:00:00 AM"
163,AAPL,871,32.51750183,"May 19, 2015 at 12:00:00 AM",AAPL,871,32.51750183,"May 21, 2015 at 12:00:00 AM"
164,AAPL,862,32.84749985,"May 21, 2015 at 12:00:00 AM",AAPL,862,33.15000153,"May 26, 2015 at 12:00:00 AM"
165,TXN,524,54.56000137,"May 26, 2015 at 12:00:00 AM",TXN,524,55.95999908,"May 28, 2015 at 12:00:00 AM"
166,AAPL,890,32.94499969,"May 28, 2015 at 12:00:00 AM",AAPL,890,33.21250153,"July 21, 2015 at 12:00:00 AM"
167,QCOM,460,64.19000244,"July 22, 2015 at 12:00:00 AM",QCOM,460,64.66000366,"July 31, 2015 at 12:00:00 AM"
168,AAPL,982,30.32500076,"July 31, 2015 at 12:00:00 AM",AAPL,982,27.65749931,"October 06, 2015 at 12:00:00 AM"
169,AMD,14602,1.860000014,"October 07, 2015 at 12:00:00 AM",AMD,14602,1.870000005,"October 08, 2015 at 12:00:00 AM"
170,PEP,275,98.97000122,"October 08, 2015 at 12:00:00 AM",PEP,275,99.69999695,"October 19, 2015 at 12:00:00 AM"
171,MSFT,577,47.61999893,"October 19, 2015 at 12:00:00 AM",MSFT,577,47.91999817,"October 21, 2015 at 12:00:00 AM"
172,QCOM,469,58.97000122,"October 21, 2015 at 12:00:00 AM",QCOM,469,59.49000168,"October 22, 2015 at 12:00:00 AM"
173,AAPL,937,29.77000046,"October 23, 2015 at 12:00:00 AM",AAPL,937,30.24749947,"October 30, 2015 at 12:00:00 AM"
174,PEP,277,102.1900024,"October 30, 2015 at 12:00:00 AM",PEP,277,98.45999908,"January 07, 2016 at 12:00:00 AM"
175,AAPL,1133,24.11249924,"January 07, 2016 at 12:00:00 AM",AAPL,1133,24.63750076,"January 08, 2016 at 12:00:00 AM"
176,AMD,11687,2.390000105,"January 12, 2016 at 12:00:00 AM",AMD,11687,2.420000076,"March 04, 2016 at 12:00:00 AM"
177,QCOM,530,53.29999924,"March 07, 2016 at 12:00:00 AM",QCOM,530,51.83000183,"May 11, 2016 at 12:00:00 AM"
178,AAPL,1189,23.12750053,"May 11, 2016 at 12:00:00 AM",AAPL,1189,23.63750076,"May 17, 2016 at 12:00:00 AM"
179,MSFT,556,50.50999832,"May 17, 2016 at 12:00:00 AM",MSFT,556,51.91999817,"May 25, 2016 at 12:00:00 AM"
180,MSFT,554,52.11999893,"May 25, 2016 at 12:00:00 AM",MSFT,554,52.43999863,"June 01, 2016 at 12:00:00 AM"
181,INTC,918,31.65999985,"June 01, 2016 at 12:00:00 AM",INTC,918,32.04999924,"June 13, 2016 at 12:00:00 AM"
182,MSFT,586,50.13999939,"June 13, 2016 at 12:00:00 AM",MSFT,586,50.40999985,"June 17, 2016 at 12:00:00 AM"
183,AAPL,1241,23.83250046,"June 17, 2016 at 12:00:00 AM",AAPL,1241,24,"June 20, 2016 at 12:00:00 AM"
184,TTWO,798,37.31000137,"June 21, 2016 at 12:00:00 AM",TTWO,798,37.63999939,"July 01, 2016 at 12:00:00 AM"
185,AMD,5928,5.070000172,"July 01, 2016 at 12:00:00 AM",AMD,5928,5.070000172,"July 07, 2016 at 12:00:00 AM"
186,AAPL,1253,23.98500061,"July 07, 2016 at 12:00:00 AM",AAPL,1253,24.12249947,"July 08, 2016 at 12:00:00 AM"
187,MSFT,574,52.59000015,"July 11, 2016 at 12:00:00 AM",MSFT,574,52.93999863,"July 12, 2016 at 12:00:00 AM"
188,JNJ,247,122.9199982,"July 12, 2016 at 12:00:00 AM",JNJ,247,123.7699966,"July 15, 2016 at 12:00:00 AM"
189,AAPL,1240,24.69499969,"July 15, 2016 at 12:00:00 AM",AAPL,1240,24.88999939,"July 19, 2016 at 12:00:00 AM"
190,AAPL,1236,24.96750069,"July 19, 2016 at 12:00:00 AM",AAPL,1236,26.06749916,"July 27, 2016 at 12:00:00 AM"
191,QCOM,515,62.50999832,"July 27, 2016 at 12:00:00 AM",QCOM,515,63,"August 23, 2016 at 12:00:00 AM"
192,TTWO,769,42.25,"August 23, 2016 at 12:00:00 AM",TTWO,769,44.25,"August 30, 2016 at 12:00:00 AM"
193,AAPL,1284,26.5,"August 30, 2016 at 12:00:00 AM",AAPL,1284,26.92499924,"September 02, 2016 at 12:00:00 AM"
194,MSFT,599,57.66999817,"September 02, 2016 at 12:00:00 AM",MSFT,599,60.27999878,"October 21, 2016 at 12:00:00 AM"
195,AAPL,1239,29.14999962,"October 21, 2016 at 12:00:00 AM",AAPL,1239,29.48749924,"October 25, 2016 at 12:00:00 AM"
196,AAPL,1236,29.5625,"October 25, 2016 at 12:00:00 AM",AAPL,1236,29.16250038,"December 30, 2016 at 12:00:00 AM"
197,AAPL,1245,28.95499992,"December 30, 2016 at 12:00:00 AM",AAPL,1245,29.19499969,"January 06, 2017 at 12:00:00 AM"
198,MSFT,578,62.84000015,"January 06, 2017 at 12:00:00 AM",MSFT,578,63.20000076,"January 24, 2017 at 12:00:00 AM"
199,AAPL,1219,29.99250031,"January 24, 2017 at 12:00:00 AM",AAPL,1219,30.41749954,"January 26, 2017 at 12:00:00 AM"
200,QCOM,686,54.04999924,"January 26, 2017 at 12:00:00 AM",QCOM,686,54.65000153,"January 27, 2017 at 12:00:00 AM"
