,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,MSFT,97,102.80000305175781,"January 11, 2019 at 12:00:00 AM",MSFT,97.0,110.05000305175781,"February 22, 2019 at 12:00:00 AM"
1,MSFT,95,112.02999877929688,"February 28, 2019 at 12:00:00 AM",MSFT,95.0,118.08999633789062,"March 19, 2019 at 12:00:00 AM"
2,MSFT,94,119.19000244140625,"April 02, 2019 at 12:00:00 AM",MSFT,94.0,125.79000091552734,"April 24, 2019 at 12:00:00 AM"
3,MSFT,89,132.32000732421875,"June 13, 2019 at 12:00:00 AM",MSFT,89.0,139.44000244140625,"July 15, 2019 at 12:00:00 AM"
4,MSFT,90,138.88999938964844,"August 08, 2019 at 12:00:00 AM",MSFT,90.0,137.13999938964844,"October 07, 2019 at 12:00:00 AM"
5,MSFT,88,139.94000244140625,"October 24, 2019 at 12:00:00 AM",MSFT,88.0,148.92999267578125,"November 15, 2019 at 12:00:00 AM"
6,MSFT,87,150.38999938964844,"November 19, 2019 at 12:00:00 AM",MSFT,87.0,158.1199951171875,"December 23, 2019 at 12:00:00 AM"
7,MSFT,85,161.33999633789062,"January 10, 2020 at 12:00:00 AM",MSFT,85.0,174.0500030517578,"January 30, 2020 at 12:00:00 AM"
8,MSFT,97,153.6300048828125,"March 11, 2020 at 12:00:00 AM",MSFT,97.0,169.58999633789062,"April 07, 2020 at 12:00:00 AM"
9,MSFT,94,173.6999969482422,"April 14, 2020 at 12:00:00 AM",MSFT,94.0,184.1699981689453,"May 07, 2020 at 12:00:00 AM"
10,MSFT,96,181.39999389648438,"May 28, 2020 at 12:00:00 AM",MSFT,96.0,191.1300048828125,"June 10, 2020 at 12:00:00 AM"
11,MSFT,88,207.07000732421875,"July 13, 2020 at 12:00:00 AM",MSFT,88.0,217.8800048828125,"August 26, 2020 at 12:00:00 AM"
12,MSFT,94,205.0500030517578,"September 16, 2020 at 12:00:00 AM",MSFT,94.0,218.7899932861328,"October 12, 2020 at 12:00:00 AM"
13,MSFT,95,216.22999572753906,"October 23, 2020 at 12:00:00 AM",MSFT,95.0,222.69000244140625,"December 22, 2020 at 12:00:00 AM"
14,MSFT,97,217.69000244140625,"January 04, 2021 at 12:00:00 AM",MSFT,97.0,229.1199951171875,"January 25, 2021 at 12:00:00 AM"
15,MSFT,96,232.3300018310547,"January 26, 2021 at 12:00:00 AM",MSFT,96.0,245.0,"February 10, 2021 at 12:00:00 AM"
16,MSFT,96,244.1999969482422,"February 17, 2021 at 12:00:00 AM",,,,
