,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,SNE,168,59.18000030517578,"March 31, 2020 at 12:00:00 AM",SNE,168.0,59.83000183105469,"April 06, 2020 at 12:00:00 AM"
1,MCD,57,177.0399932861328,"April 06, 2020 at 12:00:00 AM",MCD,57.0,184.52999877929688,"April 07, 2020 at 12:00:00 AM"
2,PEP,80,130.47999572753906,"April 07, 2020 at 12:00:00 AM",PEP,80.0,132.08999633789062,"April 09, 2020 at 12:00:00 AM"
3,MSFT,61,173.6999969482422,"April 14, 2020 at 12:00:00 AM",MSFT,61.0,179.5,"April 17, 2020 at 12:00:00 AM"
4,JNJ,72,152.02000427246094,"April 17, 2020 at 12:00:00 AM",JNJ,72.0,152.80999755859375,"April 22, 2020 at 12:00:00 AM"
5,QCOM,150,73.80999755859375,"April 23, 2020 at 12:00:00 AM",QCOM,150.0,76.58999633789062,"April 27, 2020 at 12:00:00 AM"
6,T,376,30.540000915527344,"April 27, 2020 at 12:00:00 AM",T,376.0,31.0,"April 28, 2020 at 12:00:00 AM"
7,TTWO,96,121.05000305175781,"April 30, 2020 at 12:00:00 AM",TTWO,96.0,123.61000061035156,"May 04, 2020 at 12:00:00 AM"
8,QCOM,153,77.62999725341797,"May 05, 2020 at 12:00:00 AM",QCOM,153.0,78.80999755859375,"May 06, 2020 at 12:00:00 AM"
9,SNE,187,64.37000274658203,"May 07, 2020 at 12:00:00 AM",SNE,187.0,65.0,"May 08, 2020 at 12:00:00 AM"
10,SNE,186,65.51000213623047,"May 08, 2020 at 12:00:00 AM",SNE,186.0,65.91999816894531,"May 12, 2020 at 12:00:00 AM"
11,SNE,187,65.58999633789062,"May 12, 2020 at 12:00:00 AM",SNE,187.0,65.9800033569336,"June 02, 2020 at 12:00:00 AM"
12,MSFT,66,184.91000366210938,"June 02, 2020 at 12:00:00 AM",MSFT,66.0,185.94000244140625,"June 08, 2020 at 12:00:00 AM"
13,AMD,234,52.970001220703125,"June 08, 2020 at 12:00:00 AM",AMD,234.0,57.20000076293945,"June 10, 2020 at 12:00:00 AM"
14,TXN,102,131.39999389648438,"June 10, 2020 at 12:00:00 AM",TXN,102.0,133.50999450683594,"July 17, 2020 at 12:00:00 AM"
15,AMD,247,55.040000915527344,"July 17, 2020 at 12:00:00 AM",AMD,247.0,57.810001373291016,"July 21, 2020 at 12:00:00 AM"
16,CSCO,304,47.02000045776367,"July 21, 2020 at 12:00:00 AM",CSCO,304.0,47.02000045776367,"July 22, 2020 at 12:00:00 AM"
17,PEP,104,137.0800018310547,"July 23, 2020 at 12:00:00 AM",PEP,104.0,137.97999572753906,"July 28, 2020 at 12:00:00 AM"
18,AMD,184,78.19999694824219,"July 30, 2020 at 12:00:00 AM",AMD,184.0,78.66999816894531,"July 31, 2020 at 12:00:00 AM"
19,PEP,105,137.66000366210938,"July 31, 2020 at 12:00:00 AM",PEP,105.0,138.61000061035156,"August 18, 2020 at 12:00:00 AM"
20,MSFT,69,209.6999969482422,"August 19, 2020 at 12:00:00 AM",MSFT,69.0,213.86000061035156,"August 21, 2020 at 12:00:00 AM"
21,AMD,179,83.08000183105469,"August 24, 2020 at 12:00:00 AM",AMD,179.0,86.97000122070312,"August 26, 2020 at 12:00:00 AM"
22,AAPL,123,126.52249908447266,"August 26, 2020 at 12:00:00 AM",AAPL,123.0,127.58000183105469,"August 31, 2020 at 12:00:00 AM"
23,T,526,29.809999465942383,"August 31, 2020 at 12:00:00 AM",T,526.0,27.209999084472656,"November 04, 2020 at 12:00:00 AM"
24,AAPL,120,119.02999877929688,"November 05, 2020 at 12:00:00 AM",AAPL,120.0,120.5,"November 09, 2020 at 12:00:00 AM"
25,AAPL,124,116.31999969482422,"November 09, 2020 at 12:00:00 AM",AAPL,124.0,117.19000244140625,"November 11, 2020 at 12:00:00 AM"
26,PEP,101,143.83999633789062,"November 12, 2020 at 12:00:00 AM",PEP,101.0,145.0,"November 16, 2020 at 12:00:00 AM"
27,MSFT,67,217.22999572753906,"November 16, 2020 at 12:00:00 AM",MSFT,67.0,219.8699951171875,"December 17, 2020 at 12:00:00 AM"
28,AAPL,115,128.6999969482422,"December 17, 2020 at 12:00:00 AM",AAPL,115.0,131.61000061035156,"December 22, 2020 at 12:00:00 AM"
29,INTC,330,46.16999816894531,"December 22, 2020 at 12:00:00 AM",INTC,330.0,46.16999816894531,"December 23, 2020 at 12:00:00 AM"
30,TMUS,115,132.22999572753906,"December 23, 2020 at 12:00:00 AM",TMUS,115.0,134.22999572753906,"December 28, 2020 at 12:00:00 AM"
31,PEP,105,146.91000366210938,"December 28, 2020 at 12:00:00 AM",PEP,105.0,147.67999267578125,"December 29, 2020 at 12:00:00 AM"
32,SNE,154,100.77999877929688,"December 30, 2020 at 12:00:00 AM",SNE,154.0,101.5,"January 04, 2021 at 12:00:00 AM"
33,MSFT,72,217.69000244140625,"January 04, 2021 at 12:00:00 AM",MSFT,72.0,224.6999969482422,"January 21, 2021 at 12:00:00 AM"
34,PEP,115,139.61000061035156,"January 21, 2021 at 12:00:00 AM",PEP,115.0,141.30999755859375,"January 26, 2021 at 12:00:00 AM"
35,MSFT,70,232.3300018310547,"January 26, 2021 at 12:00:00 AM",MSFT,70.0,238.0,"January 27, 2021 at 12:00:00 AM"
36,PEP,121,138.0399932861328,"January 27, 2021 at 12:00:00 AM",PEP,121.0,138.8300018310547,"January 28, 2021 at 12:00:00 AM"
37,TXN,101,165.69000244140625,"January 29, 2021 at 12:00:00 AM",TXN,101.0,167.36000061035156,"February 01, 2021 at 12:00:00 AM"
38,AAPL,126,134.99000549316406,"February 02, 2021 at 12:00:00 AM",AAPL,126.0,135.75999450683594,"February 03, 2021 at 12:00:00 AM"
39,QCOM,105,162.3000030517578,"February 03, 2021 at 12:00:00 AM",,,,
