,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,QCOM,177,56.439998626708984,"January 07, 2019 at 12:00:00 AM",QCOM,177.0,57.02000045776367,"January 14, 2019 at 12:00:00 AM"
1,QCOM,181,55.72999954223633,"January 15, 2019 at 12:00:00 AM",QCOM,181.0,51.95000076293945,"January 24, 2019 at 12:00:00 AM"
2,MCD,51,184.0,"January 25, 2019 at 12:00:00 AM",MCD,51.0,177.2899932861328,"February 04, 2019 at 12:00:00 AM"
3,MCD,51,177.57000732421875,"February 05, 2019 at 12:00:00 AM",MCD,51.0,174.0,"February 13, 2019 at 12:00:00 AM"
4,JNJ,66,134.30999755859375,"February 14, 2019 at 12:00:00 AM",JNJ,66.0,136.13999938964844,"February 19, 2019 at 12:00:00 AM"
5,TTWO,101,88.66999816894531,"February 20, 2019 at 12:00:00 AM",TTWO,101.0,84.70999908447266,"February 28, 2019 at 12:00:00 AM"
6,QCOM,160,53.779998779296875,"March 04, 2019 at 12:00:00 AM",QCOM,160.0,54.83000183105469,"March 07, 2019 at 12:00:00 AM"
7,TXN,83,104.86000061035156,"March 08, 2019 at 12:00:00 AM",TXN,83.0,106.8499984741211,"March 12, 2019 at 12:00:00 AM"
8,CSCO,170,52.59000015258789,"March 13, 2019 at 12:00:00 AM",CSCO,170.0,53.27000045776367,"March 18, 2019 at 12:00:00 AM"
9,KO,199,45.529998779296875,"March 20, 2019 at 12:00:00 AM",KO,199.0,45.529998779296875,"March 21, 2019 at 12:00:00 AM"
10,QCOM,156,58.0,"March 26, 2019 at 12:00:00 AM",QCOM,156.0,58.20000076293945,"April 03, 2019 at 12:00:00 AM"
11,MSFT,76,119.36000061035156,"April 04, 2019 at 12:00:00 AM",MSFT,76.0,120.63999938964844,"April 12, 2019 at 12:00:00 AM"
12,MSFT,75,121.05000305175781,"April 15, 2019 at 12:00:00 AM",MSFT,75.0,122.62000274658203,"April 22, 2019 at 12:00:00 AM"
13,MSFT,74,125.44000244140625,"April 23, 2019 at 12:00:00 AM",MSFT,74.0,130.05999755859375,"April 25, 2019 at 12:00:00 AM"
14,MSFT,74,129.88999938964844,"April 26, 2019 at 12:00:00 AM",MSFT,74.0,126.38999938964844,"May 06, 2019 at 12:00:00 AM"
15,MSFT,74,125.5199966430664,"May 07, 2019 at 12:00:00 AM",MSFT,74.0,124.26000213623047,"May 15, 2019 at 12:00:00 AM"
16,MSFT,72,128.92999267578125,"May 16, 2019 at 12:00:00 AM",MSFT,72.0,126.91000366210938,"May 24, 2019 at 12:00:00 AM"
17,MSFT,72,126.16000366210938,"May 28, 2019 at 12:00:00 AM",MSFT,72.0,124.94999694824219,"June 05, 2019 at 12:00:00 AM"
18,MSFT,70,127.81999969482422,"June 06, 2019 at 12:00:00 AM",MSFT,70.0,129.19000244140625,"June 07, 2019 at 12:00:00 AM"
19,MSFT,69,132.60000610351562,"June 10, 2019 at 12:00:00 AM",MSFT,69.0,134.19000244140625,"June 18, 2019 at 12:00:00 AM"
20,MSFT,68,135.69000244140625,"June 19, 2019 at 12:00:00 AM",MSFT,68.0,137.4499969482422,"June 20, 2019 at 12:00:00 AM"
21,MSFT,68,136.97000122070312,"June 21, 2019 at 12:00:00 AM",MSFT,68.0,136.6300048828125,"July 01, 2019 at 12:00:00 AM"
22,MSFT,68,136.5800018310547,"July 02, 2019 at 12:00:00 AM",MSFT,68.0,138.1999969482422,"July 11, 2019 at 12:00:00 AM"
23,MSFT,68,138.89999389648438,"July 12, 2019 at 12:00:00 AM",MSFT,68.0,137.41000366210938,"July 22, 2019 at 12:00:00 AM"
24,MSFT,67,139.2899932861328,"July 23, 2019 at 12:00:00 AM",MSFT,67.0,141.5,"July 29, 2019 at 12:00:00 AM"
25,MSFT,67,140.35000610351562,"July 30, 2019 at 12:00:00 AM",MSFT,67.0,133.7899932861328,"August 07, 2019 at 12:00:00 AM"
26,MSFT,65,138.88999938964844,"August 08, 2019 at 12:00:00 AM",MSFT,65.0,134.8800048828125,"August 16, 2019 at 12:00:00 AM"
27,MSFT,63,138.41000366210938,"August 19, 2019 at 12:00:00 AM",MSFT,63.0,136.38999938964844,"August 27, 2019 at 12:00:00 AM"
28,MSFT,64,135.55999755859375,"August 28, 2019 at 12:00:00 AM",MSFT,64.0,137.25,"August 29, 2019 at 12:00:00 AM"
29,MSFT,63,137.86000061035156,"August 30, 2019 at 12:00:00 AM",MSFT,63.0,140.02999877929688,"September 06, 2019 at 12:00:00 AM"
30,MSFT,65,137.52000427246094,"September 09, 2019 at 12:00:00 AM",MSFT,65.0,136.9600067138672,"September 17, 2019 at 12:00:00 AM"
31,MSFT,64,138.52000427246094,"September 18, 2019 at 12:00:00 AM",MSFT,64.0,140.3000030517578,"September 19, 2019 at 12:00:00 AM"
32,MSFT,64,139.44000244140625,"September 20, 2019 at 12:00:00 AM",MSFT,64.0,139.44000244140625,"September 26, 2019 at 12:00:00 AM"
33,MSFT,65,137.72999572753906,"September 27, 2019 at 12:00:00 AM",MSFT,65.0,139.66000366210938,"October 01, 2019 at 12:00:00 AM"
34,MSFT,67,134.64999389648438,"October 02, 2019 at 12:00:00 AM",MSFT,67.0,136.75,"October 04, 2019 at 12:00:00 AM"
35,MSFT,67,137.1199951171875,"October 07, 2019 at 12:00:00 AM",MSFT,67.0,140.1199951171875,"October 11, 2019 at 12:00:00 AM"
36,MSFT,67,139.5500030517578,"October 14, 2019 at 12:00:00 AM",MSFT,67.0,140.9499969482422,"October 17, 2019 at 12:00:00 AM"
37,MSFT,69,137.41000366210938,"October 18, 2019 at 12:00:00 AM",MSFT,69.0,138.97000122070312,"October 22, 2019 at 12:00:00 AM"
38,MSFT,70,137.24000549316406,"October 23, 2019 at 12:00:00 AM",MSFT,70.0,139.38999938964844,"October 24, 2019 at 12:00:00 AM"
39,MSFT,69,140.72999572753906,"October 25, 2019 at 12:00:00 AM",MSFT,69.0,144.39999389648438,"October 28, 2019 at 12:00:00 AM"
40,MSFT,70,142.8300018310547,"October 29, 2019 at 12:00:00 AM",MSFT,70.0,144.89999389648438,"October 31, 2019 at 12:00:00 AM"
41,INTC,181,56.5099983215332,"November 01, 2019 at 12:00:00 AM",INTC,181.0,57.470001220703125,"November 05, 2019 at 12:00:00 AM"
42,QCOM,123,84.62999725341797,"November 06, 2019 at 12:00:00 AM",QCOM,123.0,89.83000183105469,"November 07, 2019 at 12:00:00 AM"
