,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
76,T,334,29.774999618530273,"March 08, 2021 at 09:30:00 AM",T,334,29.7726993560791,"March 08, 2021 at 10:30:00 AM"
77,MSFT,42,231.9600067138672,"March 08, 2021 at 10:30:00 AM",MSFT,42,232.75999450683594,"March 09, 2021 at 09:30:00 AM"
78,ABNB,53,186.8000030517578,"March 09, 2021 at 09:30:00 AM",ABNB,53,187.60000610351562,"March 09, 2021 at 11:30:00 AM"
79,PEP,75,133.75,"March 09, 2021 at 11:30:00 AM",PEP,75,133.63999938964844,"March 09, 2021 at 02:30:00 PM"
80,NVDA,19,502.79998779296875,"March 09, 2021 at 02:30:00 PM",NVDA,19,502.79998779296875,"March 09, 2021 at 03:30:00 PM"
81,AAPL,82,121.08000183105469,"March 09, 2021 at 03:30:00 PM",AAPL,82,121.69000244140625,"March 10, 2021 at 09:30:00 AM"
82,T,337,29.855100631713867,"March 10, 2021 at 10:30:00 AM",T,337,29.852100372314453,"March 10, 2021 at 11:30:00 AM"
83,AAPL,84,119.86100006103516,"March 10, 2021 at 11:30:00 AM",AAPL,84,120.32499694824219,"March 10, 2021 at 01:30:00 PM"
84,AAPL,84,120.30999755859375,"March 10, 2021 at 01:30:00 PM",AAPL,84,120.30960083007812,"March 10, 2021 at 02:30:00 PM"
85,TMUS,79,127.4000015258789,"March 10, 2021 at 02:30:00 PM",TMUS,79,127.37999725341797,"March 10, 2021 at 03:30:00 PM"
86,AAPL,84,119.97000122070312,"March 10, 2021 at 03:30:00 PM",AAPL,84,122.16999816894531,"March 11, 2021 at 09:30:00 AM"
87,ABNB,54,190.0,"March 11, 2021 at 09:30:00 AM",ABNB,54,189.89999389648438,"March 11, 2021 at 10:30:00 AM"
88,MSFT,43,237.49000549316406,"March 11, 2021 at 10:30:00 AM",MSFT,43,237.49000549316406,"March 11, 2021 at 11:30:00 AM"
89,AAPL,84,122.01000213623047,"March 11, 2021 at 11:30:00 AM",AAPL,84,122.00499725341797,"March 11, 2021 at 12:30:00 PM"
90,AAPL,84,122.16999816894531,"March 11, 2021 at 02:30:00 PM",AAPL,84,122.16999816894531,"March 11, 2021 at 03:30:00 PM"
91,NVDA,19,519.6900024414062,"March 11, 2021 at 03:30:00 PM",NVDA,19,514.9299926757812,"March 15, 2021 at 09:30:00 AM"
92,INTC,163,62.564998626708984,"March 15, 2021 at 09:30:00 AM",INTC,163,62.564998626708984,"March 15, 2021 at 10:30:00 AM"
93,MCD,47,215.75,"March 15, 2021 at 10:30:00 AM",MCD,47,217.44000244140625,"March 15, 2021 at 12:30:00 PM"
94,MSFT,44,232.93499755859375,"March 15, 2021 at 12:30:00 PM",MSFT,44,232.92999267578125,"March 15, 2021 at 01:30:00 PM"
95,AAPL,83,123.4800033569336,"March 15, 2021 at 01:30:00 PM",AAPL,83,123.4800033569336,"March 15, 2021 at 02:30:00 PM"
96,PEP,77,132.3699951171875,"March 15, 2021 at 02:30:00 PM",PEP,77,133.0500030517578,"March 16, 2021 at 09:30:00 AM"
97,AAPL,81,126.41000366210938,"March 16, 2021 at 09:30:00 AM",AAPL,81,126.76000213623047,"March 16, 2021 at 11:30:00 AM"
98,AAPL,82,125.0199966430664,"March 16, 2021 at 01:30:00 PM",AAPL,82,125.01100158691406,"March 16, 2021 at 02:30:00 PM"
99,T,346,29.905000686645508,"March 16, 2021 at 02:30:00 PM",T,346,29.905000686645508,"March 16, 2021 at 03:30:00 PM"
100,AAPL,82,125.56999969482422,"March 16, 2021 at 03:30:00 PM",AAPL,82,122.87999725341797,"March 18, 2021 at 09:30:00 AM"
101,T,336,30.184999465942383,"March 18, 2021 at 09:30:00 AM",T,336,30.18000030517578,"March 18, 2021 at 10:30:00 AM"
102,MSFT,43,232.61000061035156,"March 18, 2021 at 10:30:00 AM",MSFT,43,232.61000061035156,"March 18, 2021 at 11:30:00 AM"
103,AAPL,82,122.31999969482422,"March 18, 2021 at 11:30:00 AM",AAPL,82,122.31999969482422,"March 18, 2021 at 12:30:00 PM"
104,MSFT,43,232.97000122070312,"March 18, 2021 at 12:30:00 PM",MSFT,43,231.61000061035156,"March 19, 2021 at 01:30:00 PM"
105,TTWO,59,169.75,"March 19, 2021 at 01:30:00 PM",TTWO,59,169.6999969482422,"March 19, 2021 at 02:30:00 PM"
106,TMUS,81,123.5,"March 19, 2021 at 02:30:00 PM",TMUS,81,124.66000366210938,"March 22, 2021 at 09:30:00 AM"
107,QCOM,76,133.27000427246094,"March 22, 2021 at 09:30:00 AM",QCOM,76,133.9600067138672,"March 22, 2021 at 11:30:00 AM"
108,INTC,155,65.91000366210938,"March 22, 2021 at 11:30:00 AM",INTC,155,65.91000366210938,"March 22, 2021 at 12:30:00 PM"
109,TTWO,59,172.53500366210938,"March 22, 2021 at 12:30:00 PM",TTWO,59,172.77000427246094,"March 22, 2021 at 02:30:00 PM"
110,AAPL,83,123.34500122070312,"March 22, 2021 at 02:30:00 PM",AAPL,83,123.33999633789062,"March 22, 2021 at 03:30:00 PM"
111,PEP,74,137.8000030517578,"March 22, 2021 at 03:30:00 PM",PEP,74,138.4499969482422,"March 23, 2021 at 09:30:00 AM"
112,AAPL,83,123.08999633789062,"March 23, 2021 at 09:30:00 AM",AAPL,83,123.0801010131836,"March 23, 2021 at 10:30:00 AM"
113,MSFT,42,240.5800018310547,"March 23, 2021 at 10:30:00 AM",MSFT,42,240.5800018310547,"March 23, 2021 at 11:30:00 AM"
114,AAPL,83,122.93109893798828,"March 23, 2021 at 11:30:00 AM",AAPL,83,123.27999877929688,"March 23, 2021 at 01:30:00 PM"
115,AAPL,83,123.29499816894531,"March 23, 2021 at 01:30:00 PM",AAPL,83,123.29000091552734,"March 23, 2021 at 02:30:00 PM"
116,PEP,74,139.39999389648438,"March 23, 2021 at 02:30:00 PM",PEP,74,139.36500549316406,"March 23, 2021 at 03:30:00 PM"
