,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,QCOM,164,60.90999984741211,"March 20, 2020 at 12:00:00 AM",QCOM,164.0,61.54999923706055,"March 23, 2020 at 12:00:00 AM"
1,QCOM,154,65.45999908447266,"March 24, 2020 at 12:00:00 AM",QCOM,154.0,66.5,"March 27, 2020 at 12:00:00 AM"
2,AAPL,165,61.935001373291016,"March 27, 2020 at 12:00:00 AM",AAPL,165.0,62.685001373291016,"March 30, 2020 at 12:00:00 AM"
3,AAPL,163,63.5724983215332,"March 31, 2020 at 12:00:00 AM",AAPL,163.0,67.69999694824219,"April 07, 2020 at 12:00:00 AM"
4,AAPL,170,64.85749816894531,"April 07, 2020 at 12:00:00 AM",AAPL,170.0,65.68499755859375,"April 08, 2020 at 12:00:00 AM"
5,AAPL,167,66.99749755859375,"April 09, 2020 at 12:00:00 AM",AAPL,167.0,70.0,"April 14, 2020 at 12:00:00 AM"
6,AAPL,163,71.76249694824219,"April 14, 2020 at 12:00:00 AM",AAPL,163.0,72.48999786376953,"April 30, 2020 at 12:00:00 AM"
7,AAPL,160,73.44999694824219,"April 30, 2020 at 12:00:00 AM",AAPL,160.0,75.11499786376953,"May 06, 2020 at 12:00:00 AM"
8,JNJ,81,148.0800018310547,"May 06, 2020 at 12:00:00 AM",JNJ,81.0,150.10000610351562,"May 12, 2020 at 12:00:00 AM"
9,MSFT,67,182.50999450683594,"May 12, 2020 at 12:00:00 AM",MSFT,67.0,185.75,"May 18, 2020 at 12:00:00 AM"
10,AMD,221,56.38999938964844,"May 20, 2020 at 12:00:00 AM",AMD,221.0,57.20000076293945,"June 10, 2020 at 12:00:00 AM"
11,AMD,220,57.439998626708984,"June 10, 2020 at 12:00:00 AM",AMD,220.0,61.630001068115234,"July 23, 2020 at 12:00:00 AM"
12,AAPL,146,92.84500122070312,"July 23, 2020 at 12:00:00 AM",AAPL,146.0,94.36750030517578,"July 28, 2020 at 12:00:00 AM"
13,QCOM,150,91.44999694824219,"July 28, 2020 at 12:00:00 AM",QCOM,150.0,102.41999816894531,"July 30, 2020 at 12:00:00 AM"
14,AAPL,160,96.19000244140625,"July 30, 2020 at 12:00:00 AM",AAPL,160.0,102.88500213623047,"July 31, 2020 at 12:00:00 AM"
15,INTC,345,47.72999954223633,"July 31, 2020 at 12:00:00 AM",INTC,345.0,48.27000045776367,"August 03, 2020 at 12:00:00 AM"
16,QCOM,150,110.94999694824219,"August 04, 2020 at 12:00:00 AM",QCOM,150.0,116.19999694824219,"August 13, 2020 at 12:00:00 AM"
17,AAPL,152,115.01000213623047,"August 13, 2020 at 12:00:00 AM",AAPL,152.0,119.26249694824219,"August 21, 2020 at 12:00:00 AM"
18,AAPL,145,124.37000274658203,"August 21, 2020 at 12:00:00 AM",AAPL,145.0,128.69749450683594,"August 24, 2020 at 12:00:00 AM"
19,INTC,381,49.13999938964844,"August 24, 2020 at 12:00:00 AM",INTC,381.0,49.790000915527344,"August 27, 2020 at 12:00:00 AM"
20,PEP,137,138.39999389648438,"August 27, 2020 at 12:00:00 AM",PEP,137.0,140.25,"September 01, 2020 at 12:00:00 AM"
21,AAPL,143,134.17999267578125,"September 01, 2020 at 12:00:00 AM",AAPL,143.0,137.58999633789062,"September 02, 2020 at 12:00:00 AM"
22,MSFT,85,231.64999389648438,"September 02, 2020 at 12:00:00 AM",MSFT,85.0,222.25999450683594,"November 06, 2020 at 12:00:00 AM"
23,T,690,27.440000534057617,"November 06, 2020 at 12:00:00 AM",T,690.0,28.239999771118164,"November 09, 2020 at 12:00:00 AM"
24,AMD,234,83.12000274658203,"November 09, 2020 at 12:00:00 AM",AMD,234.0,85.27999877929688,"November 20, 2020 at 12:00:00 AM"
25,AAPL,170,117.33999633789062,"November 20, 2020 at 12:00:00 AM",AAPL,170.0,121.01000213623047,"December 01, 2020 at 12:00:00 AM"
26,QCOM,136,151.25999450683594,"December 01, 2020 at 12:00:00 AM",QCOM,136.0,158.5500030517578,"December 07, 2020 at 12:00:00 AM"
27,MSFT,100,214.2899932861328,"December 07, 2020 at 12:00:00 AM",MSFT,100.0,219.8699951171875,"December 17, 2020 at 12:00:00 AM"
28,MSFT,101,219.4199981689453,"December 17, 2020 at 12:00:00 AM",MSFT,101.0,222.69000244140625,"December 22, 2020 at 12:00:00 AM"
29,AAPL,170,131.8800048828125,"December 22, 2020 at 12:00:00 AM",AAPL,170.0,133.99000549316406,"December 28, 2020 at 12:00:00 AM"
30,AAPL,167,136.69000244140625,"December 28, 2020 at 12:00:00 AM",AAPL,167.0,143.07000732421875,"January 25, 2021 at 12:00:00 AM"
31,T,822,29.110000610351562,"January 25, 2021 at 12:00:00 AM",T,822.0,29.549999237060547,"February 18, 2021 at 12:00:00 AM"
32,MSFT,99,243.7899932861328,"February 18, 2021 at 12:00:00 AM",,,,
