,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,JNJ,99,100.38999938964844,"January 06, 2016 at 12:00:00 AM",JNJ,99.0,99.87999725341797,"January 08, 2016 at 12:00:00 AM"
1,AMD,4162,2.390000104904175,"January 12, 2016 at 12:00:00 AM",AMD,4162.0,2.2899999618530273,"January 14, 2016 at 12:00:00 AM"
2,AAPL,392,24.282499313354492,"January 15, 2016 at 12:00:00 AM",AAPL,392.0,24.602500915527344,"January 19, 2016 at 12:00:00 AM"
3,PEP,103,93.7699966430664,"January 20, 2016 at 12:00:00 AM",PEP,103.0,94.87999725341797,"January 22, 2016 at 12:00:00 AM"
4,AMD,4838,2.0199999809265137,"January 22, 2016 at 12:00:00 AM",AMD,4838.0,2.140000104904175,"January 26, 2016 at 12:00:00 AM"
5,AMD,5001,2.069999933242798,"January 26, 2016 at 12:00:00 AM",AMD,5001.0,2.1600000858306885,"January 28, 2016 at 12:00:00 AM"
6,AMD,5194,2.0799999237060547,"January 28, 2016 at 12:00:00 AM",AMD,5194.0,2.1700000762939453,"February 01, 2016 at 12:00:00 AM"
7,QCOM,244,46.11000061035156,"February 01, 2016 at 12:00:00 AM",QCOM,244.0,43.599998474121094,"February 03, 2016 at 12:00:00 AM"
8,AAPL,441,24.149999618530273,"February 04, 2016 at 12:00:00 AM",AAPL,441.0,23.282499313354492,"February 08, 2016 at 12:00:00 AM"
9,T,276,37.11000061035156,"February 08, 2016 at 12:00:00 AM",T,276.0,36.650001525878906,"February 10, 2016 at 12:00:00 AM"
10,MSFT,204,49.709999084472656,"February 10, 2016 at 12:00:00 AM",MSFT,204.0,50.25,"February 12, 2016 at 12:00:00 AM"
11,MSFT,203,50.5,"February 12, 2016 at 12:00:00 AM",MSFT,203.0,50.900001525878906,"February 16, 2016 at 12:00:00 AM"
12,SNE,479,21.56999969482422,"February 16, 2016 at 12:00:00 AM",SNE,479.0,22.040000915527344,"February 17, 2016 at 12:00:00 AM"
13,AAPL,430,24.530000686645508,"February 17, 2016 at 12:00:00 AM",AAPL,430.0,24.709999084472656,"February 18, 2016 at 12:00:00 AM"
14,AMD,5572,1.909999966621399,"February 18, 2016 at 12:00:00 AM",AMD,5572.0,1.9299999475479126,"February 19, 2016 at 12:00:00 AM"
15,JNJ,103,104.16000366210938,"February 19, 2016 at 12:00:00 AM",JNJ,103.0,104.16000366210938,"February 22, 2016 at 12:00:00 AM"
16,AAPL,444,24.219999313354492,"February 22, 2016 at 12:00:00 AM",AAPL,444.0,23.4950008392334,"February 24, 2016 at 12:00:00 AM"
17,AAPL,431,24.190000534057617,"February 25, 2016 at 12:00:00 AM",AAPL,431.0,24.21500015258789,"February 29, 2016 at 12:00:00 AM"
18,TTWO,278,37.5,"March 01, 2016 at 12:00:00 AM",TTWO,278.0,37.2400016784668,"March 03, 2016 at 12:00:00 AM"
19,QCOM,194,53.29999923706055,"March 07, 2016 at 12:00:00 AM",QCOM,194.0,52.40999984741211,"March 09, 2016 at 12:00:00 AM"
20,AAPL,403,25.280000686645508,"March 09, 2016 at 12:00:00 AM",AAPL,403.0,25.559999465942383,"March 11, 2016 at 12:00:00 AM"
