,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
17,AAPL,352,31.649999618530273,"June 19, 2015 at 12:00:00 AM",AAPL,352.0,31.872499465942383,"June 22, 2015 at 12:00:00 AM"
18,AAPL,354,31.75749969482422,"June 23, 2015 at 12:00:00 AM",AAPL,354.0,32.21500015258789,"June 25, 2015 at 12:00:00 AM"
19,AAPL,357,31.875,"June 25, 2015 at 12:00:00 AM",AAPL,357.0,31.1200008392334,"July 08, 2015 at 12:00:00 AM"
20,INTC,377,29.5,"July 08, 2015 at 12:00:00 AM",INTC,377.0,29.719999313354492,"July 09, 2015 at 12:00:00 AM"
21,TTWO,397,28.260000228881836,"July 10, 2015 at 12:00:00 AM",TTWO,397.0,28.5,"July 13, 2015 at 12:00:00 AM"
22,AAPL,360,31.415000915527344,"July 13, 2015 at 12:00:00 AM",AAPL,360.0,31.934999465942383,"July 16, 2015 at 12:00:00 AM"
23,AAPL,358,32.127498626708984,"July 16, 2015 at 12:00:00 AM",AAPL,358.0,32.74250030517578,"July 20, 2015 at 12:00:00 AM"
24,PEP,120,97.30999755859375,"July 20, 2015 at 12:00:00 AM",PEP,120.0,96.18000030517578,"July 30, 2015 at 12:00:00 AM"
25,MSFT,247,46.880001068115234,"July 30, 2015 at 12:00:00 AM",MSFT,247.0,47.290000915527344,"July 31, 2015 at 12:00:00 AM"
26,AAPL,385,30.325000762939453,"July 31, 2015 at 12:00:00 AM",AAPL,385.0,28.13249969482422,"August 12, 2015 at 12:00:00 AM"
27,PEP,110,98.37999725341797,"August 12, 2015 at 12:00:00 AM",PEP,110.0,99.5,"August 18, 2015 at 12:00:00 AM"
28,TMUS,260,42.040000915527344,"August 18, 2015 at 12:00:00 AM",TMUS,260.0,39.779998779296875,"August 28, 2015 at 12:00:00 AM"
29,TMUS,259,40.0,"August 28, 2015 at 12:00:00 AM",TMUS,259.0,40.779998779296875,"September 09, 2015 at 12:00:00 AM"
30,MSFT,245,43.06999969482422,"September 09, 2015 at 12:00:00 AM",MSFT,245.0,43.43000030517578,"September 14, 2015 at 12:00:00 AM"
31,AAPL,366,29.102500915527344,"September 16, 2015 at 12:00:00 AM",AAPL,366.0,28.462499618530273,"September 28, 2015 at 12:00:00 AM"
32,INTC,357,29.239999771118164,"September 29, 2015 at 12:00:00 AM",INTC,357.0,29.559999465942383,"September 30, 2015 at 12:00:00 AM"
33,MSFT,238,44.2599983215332,"September 30, 2015 at 12:00:00 AM",MSFT,238.0,44.75,"October 01, 2015 at 12:00:00 AM"
34,AAPL,389,27.395000457763672,"October 01, 2015 at 12:00:00 AM",AAPL,389.0,27.657499313354492,"October 06, 2015 at 12:00:00 AM"
35,PEP,108,98.97000122070312,"October 08, 2015 at 12:00:00 AM",PEP,108.0,99.69999694824219,"October 19, 2015 at 12:00:00 AM"
36,MSFT,227,47.619998931884766,"October 19, 2015 at 12:00:00 AM",MSFT,227.0,47.91999816894531,"October 21, 2015 at 12:00:00 AM"
37,QCOM,185,58.970001220703125,"October 21, 2015 at 12:00:00 AM",QCOM,185.0,59.4900016784668,"October 22, 2015 at 12:00:00 AM"
38,AAPL,370,29.770000457763672,"October 23, 2015 at 12:00:00 AM",AAPL,370.0,30.247499465942383,"October 30, 2015 at 12:00:00 AM"
39,PEP,109,102.19000244140625,"October 30, 2015 at 12:00:00 AM",PEP,109.0,99.27999877929688,"November 11, 2015 at 12:00:00 AM"
40,INTC,330,32.86000061035156,"November 11, 2015 at 12:00:00 AM",INTC,330.0,33.220001220703125,"November 19, 2015 at 12:00:00 AM"
41,AAPL,370,29.69499969482422,"November 19, 2015 at 12:00:00 AM",AAPL,370.0,29.334999084472656,"December 02, 2015 at 12:00:00 AM"
42,MSFT,196,55.209999084472656,"December 02, 2015 at 12:00:00 AM",MSFT,196.0,55.4900016784668,"December 03, 2015 at 12:00:00 AM"
43,AAPL,369,29.56999969482422,"December 07, 2015 at 12:00:00 AM",AAPL,369.0,28.0049991607666,"December 17, 2015 at 12:00:00 AM"
44,AAPL,379,27.2450008392334,"December 17, 2015 at 12:00:00 AM",AAPL,379.0,27.145000457763672,"December 30, 2015 at 12:00:00 AM"
45,AAPL,383,26.829999923706055,"December 30, 2015 at 12:00:00 AM",AAPL,383.0,25.137500762939453,"January 12, 2016 at 12:00:00 AM"
46,NVDA,319,30.18000030517578,"January 12, 2016 at 12:00:00 AM",NVDA,319.0,30.40999984741211,"January 13, 2016 at 12:00:00 AM"
47,MSFT,188,51.63999938964844,"January 13, 2016 at 12:00:00 AM",MSFT,188.0,52.0,"January 14, 2016 at 12:00:00 AM"
48,AAPL,403,24.282499313354492,"January 15, 2016 at 12:00:00 AM",AAPL,403.0,24.602500915527344,"January 19, 2016 at 12:00:00 AM"
49,PEP,105,93.7699966430664,"January 20, 2016 at 12:00:00 AM",PEP,105.0,94.87999725341797,"January 22, 2016 at 12:00:00 AM"
50,PEP,104,95.8499984741211,"January 22, 2016 at 12:00:00 AM",PEP,104.0,96.43000030517578,"January 28, 2016 at 12:00:00 AM"
51,AAPL,414,24.334999084472656,"January 29, 2016 at 12:00:00 AM",AAPL,414.0,23.979999542236328,"February 10, 2016 at 12:00:00 AM"
52,MSFT,200,49.709999084472656,"February 10, 2016 at 12:00:00 AM",MSFT,200.0,50.25,"February 12, 2016 at 12:00:00 AM"
53,MSFT,199,50.5,"February 12, 2016 at 12:00:00 AM",MSFT,199.0,50.900001525878906,"February 16, 2016 at 12:00:00 AM"
54,SNE,470,21.56999969482422,"February 16, 2016 at 12:00:00 AM",SNE,470.0,22.040000915527344,"February 17, 2016 at 12:00:00 AM"
55,AAPL,422,24.530000686645508,"February 17, 2016 at 12:00:00 AM",AAPL,422.0,24.709999084472656,"February 18, 2016 at 12:00:00 AM"
56,PEP,104,99.62000274658203,"February 18, 2016 at 12:00:00 AM",PEP,104.0,100.48999786376953,"February 26, 2016 at 12:00:00 AM"
57,TTWO,280,37.5,"March 01, 2016 at 12:00:00 AM",TTWO,280.0,35.790000915527344,"March 11, 2016 at 12:00:00 AM"
58,QCOM,192,52.220001220703125,"March 11, 2016 at 12:00:00 AM",QCOM,192.0,52.119998931884766,"March 23, 2016 at 12:00:00 AM"
59,AAPL,377,26.532499313354492,"March 23, 2016 at 12:00:00 AM",AAPL,377.0,27.162500381469727,"March 30, 2016 at 12:00:00 AM"
60,AAPL,374,27.389999389648438,"March 30, 2016 at 12:00:00 AM",AAPL,374.0,27.604999542236328,"April 04, 2016 at 12:00:00 AM"
61,AAPL,372,27.780000686645508,"April 04, 2016 at 12:00:00 AM",AAPL,372.0,27.905000686645508,"April 14, 2016 at 12:00:00 AM"
62,QCOM,200,51.81999969482422,"April 14, 2016 at 12:00:00 AM",QCOM,200.0,52.599998474121094,"April 25, 2016 at 12:00:00 AM"
63,AAPL,401,26.270000457763672,"April 25, 2016 at 12:00:00 AM",AAPL,401.0,23.5,"May 05, 2016 at 12:00:00 AM"
64,MSFT,188,49.939998626708984,"May 05, 2016 at 12:00:00 AM",MSFT,188.0,50.4900016784668,"May 09, 2016 at 12:00:00 AM"
65,NVDA,270,35.279998779296875,"May 09, 2016 at 12:00:00 AM",NVDA,270.0,35.5,"May 10, 2016 at 12:00:00 AM"
66,AAPL,415,23.127500534057617,"May 11, 2016 at 12:00:00 AM",AAPL,415.0,23.637500762939453,"May 17, 2016 at 12:00:00 AM"
67,MSFT,194,50.5099983215332,"May 17, 2016 at 12:00:00 AM",MSFT,194.0,51.91999816894531,"May 25, 2016 at 12:00:00 AM"
68,MSFT,193,52.119998931884766,"May 25, 2016 at 12:00:00 AM",MSFT,193.0,52.439998626708984,"June 01, 2016 at 12:00:00 AM"
69,INTC,320,31.65999984741211,"June 01, 2016 at 12:00:00 AM",INTC,320.0,32.04999923706055,"June 13, 2016 at 12:00:00 AM"
70,MSFT,204,50.13999938964844,"June 13, 2016 at 12:00:00 AM",MSFT,204.0,50.40999984741211,"June 17, 2016 at 12:00:00 AM"
71,AAPL,433,23.832500457763672,"June 17, 2016 at 12:00:00 AM",AAPL,433.0,24.0,"June 20, 2016 at 12:00:00 AM"
72,NVDA,220,47.27000045776367,"June 21, 2016 at 12:00:00 AM",NVDA,220.0,47.68000030517578,"June 23, 2016 at 12:00:00 AM"
73,QCOM,188,55.54999923706055,"June 23, 2016 at 12:00:00 AM",QCOM,188.0,51.56999969482422,"July 06, 2016 at 12:00:00 AM"
74,NVDA,204,47.650001525878906,"July 06, 2016 at 12:00:00 AM",NVDA,204.0,47.970001220703125,"July 07, 2016 at 12:00:00 AM"
75,AAPL,408,23.985000610351562,"July 07, 2016 at 12:00:00 AM",AAPL,408.0,24.122499465942383,"July 08, 2016 at 12:00:00 AM"
76,MSFT,187,52.59000015258789,"July 11, 2016 at 12:00:00 AM",MSFT,187.0,52.939998626708984,"July 12, 2016 at 12:00:00 AM"
77,TXN,153,64.54000091552734,"July 13, 2016 at 12:00:00 AM",TXN,153.0,65.0,"July 14, 2016 at 12:00:00 AM"
78,CSCO,336,29.760000228881836,"July 14, 2016 at 12:00:00 AM",CSCO,336.0,29.93000030517578,"July 15, 2016 at 12:00:00 AM"
79,AAPL,407,24.69499969482422,"July 15, 2016 at 12:00:00 AM",AAPL,407.0,24.889999389648438,"July 19, 2016 at 12:00:00 AM"
80,AAPL,405,24.967500686645508,"July 19, 2016 at 12:00:00 AM",AAPL,405.0,26.0674991607666,"July 27, 2016 at 12:00:00 AM"
81,QCOM,169,62.5099983215332,"July 27, 2016 at 12:00:00 AM",QCOM,169.0,62.04999923706055,"August 08, 2016 at 12:00:00 AM"
82,QCOM,170,61.58000183105469,"August 08, 2016 at 12:00:00 AM",QCOM,170.0,61.90999984741211,"August 09, 2016 at 12:00:00 AM"
83,MSFT,182,58.02000045776367,"August 10, 2016 at 12:00:00 AM",MSFT,182.0,57.599998474121094,"August 22, 2016 at 12:00:00 AM"
84,AAPL,386,27.127500534057617,"August 22, 2016 at 12:00:00 AM",AAPL,386.0,26.53499984741211,"September 01, 2016 at 12:00:00 AM"
85,QCOM,161,63.470001220703125,"September 01, 2016 at 12:00:00 AM",QCOM,161.0,61.290000915527344,"September 14, 2016 at 12:00:00 AM"
86,QCOM,158,62.540000915527344,"September 15, 2016 at 12:00:00 AM",QCOM,158.0,62.880001068115234,"September 16, 2016 at 12:00:00 AM"
87,MSFT,173,57.25,"September 16, 2016 at 12:00:00 AM",MSFT,173.0,57.91999816894531,"September 22, 2016 at 12:00:00 AM"
88,MSFT,174,57.81999969482422,"September 22, 2016 at 12:00:00 AM",MSFT,174.0,57.27000045776367,"October 04, 2016 at 12:00:00 AM"
89,TTWO,219,45.5,"October 04, 2016 at 12:00:00 AM",TTWO,219.0,45.790000915527344,"October 06, 2016 at 12:00:00 AM"
90,MSFT,173,57.7400016784668,"October 06, 2016 at 12:00:00 AM",MSFT,173.0,57.529998779296875,"October 18, 2016 at 12:00:00 AM"
91,AAPL,340,29.36750030517578,"October 18, 2016 at 12:00:00 AM",AAPL,340.0,28.467500686645508,"October 28, 2016 at 12:00:00 AM"
92,PEP,90,107.19999694824219,"October 31, 2016 at 12:00:00 AM",PEP,90.0,106.88999938964844,"November 10, 2016 at 12:00:00 AM"
93,MSFT,164,58.70000076293945,"November 10, 2016 at 12:00:00 AM",MSFT,164.0,59.02000045776367,"November 14, 2016 at 12:00:00 AM"
94,AAPL,367,26.427499771118164,"November 14, 2016 at 12:00:00 AM",AAPL,367.0,26.642499923706055,"November 15, 2016 at 12:00:00 AM"
95,MCD,82,118.31999969482422,"November 15, 2016 at 12:00:00 AM",MCD,82.0,119.26000213623047,"November 18, 2016 at 12:00:00 AM"
96,QCOM,146,67.30999755859375,"November 18, 2016 at 12:00:00 AM",QCOM,146.0,68.33000183105469,"November 23, 2016 at 12:00:00 AM"
97,NVDA,106,93.97000122070312,"November 23, 2016 at 12:00:00 AM",NVDA,106.0,92.20999908447266,"December 06, 2016 at 12:00:00 AM"
98,CSCO,335,29.329999923706055,"December 06, 2016 at 12:00:00 AM",CSCO,335.0,29.479999542236328,"December 07, 2016 at 12:00:00 AM"
99,AAPL,356,27.75749969482422,"December 07, 2016 at 12:00:00 AM",AAPL,356.0,28.077499389648438,"December 09, 2016 at 12:00:00 AM"
100,MSFT,160,62.16999816894531,"December 12, 2016 at 12:00:00 AM",MSFT,160.0,62.5,"December 13, 2016 at 12:00:00 AM"
101,QCOM,145,69.33999633789062,"December 13, 2016 at 12:00:00 AM",QCOM,145.0,66.88999938964844,"December 23, 2016 at 12:00:00 AM"
102,PEP,92,105.08999633789062,"December 23, 2016 at 12:00:00 AM",PEP,92.0,105.08999633789062,"December 27, 2016 at 12:00:00 AM"
103,AAPL,331,29.315000534057617,"December 27, 2016 at 12:00:00 AM",AAPL,331.0,29.487499237060547,"January 09, 2017 at 12:00:00 AM"
104,NVDA,90,107.27999877929688,"January 09, 2017 at 12:00:00 AM",NVDA,90.0,106.08000183105469,"January 20, 2017 at 12:00:00 AM"
105,AAPL,321,30.0,"January 20, 2017 at 12:00:00 AM",AAPL,321.0,30.0,"January 23, 2017 at 12:00:00 AM"
106,TTWO,185,52.15999984741211,"January 23, 2017 at 12:00:00 AM",TTWO,185.0,53.65999984741211,"January 25, 2017 at 12:00:00 AM"
107,INTC,262,37.79999923706055,"January 25, 2017 at 12:00:00 AM",INTC,262.0,38.0,"January 27, 2017 at 12:00:00 AM"
108,MSFT,151,65.77999877929688,"January 27, 2017 at 12:00:00 AM",MSFT,151.0,63.56999969482422,"February 08, 2017 at 12:00:00 AM"
109,QCOM,182,52.88999938964844,"February 08, 2017 at 12:00:00 AM",QCOM,182.0,54.58000183105469,"February 13, 2017 at 12:00:00 AM"
110,QCOM,181,54.93000030517578,"February 13, 2017 at 12:00:00 AM",QCOM,181.0,55.43000030517578,"February 14, 2017 at 12:00:00 AM"
111,AAPL,297,33.755001068115234,"February 14, 2017 at 12:00:00 AM",AAPL,297.0,34.057498931884766,"February 21, 2017 at 12:00:00 AM"
112,AAPL,296,34.17499923706055,"February 21, 2017 at 12:00:00 AM",AAPL,296.0,34.47249984741211,"March 01, 2017 at 12:00:00 AM"
113,PEP,93,109.7300033569336,"March 01, 2017 at 12:00:00 AM",PEP,93.0,109.31999969482422,"March 13, 2017 at 12:00:00 AM"
114,PEP,93,109.41000366210938,"March 13, 2017 at 12:00:00 AM",PEP,93.0,111.08999633789062,"March 16, 2017 at 12:00:00 AM"
115,AAPL,294,35.17250061035156,"March 16, 2017 at 12:00:00 AM",AAPL,294.0,35.52750015258789,"March 21, 2017 at 12:00:00 AM"
116,AAPL,298,34.959999084472656,"March 21, 2017 at 12:00:00 AM",AAPL,298.0,35.314998626708984,"March 23, 2017 at 12:00:00 AM"
117,AAPL,299,35.22999954223633,"March 23, 2017 at 12:00:00 AM",AAPL,299.0,35.91999816894531,"March 29, 2017 at 12:00:00 AM"
118,QCOM,187,57.36000061035156,"March 29, 2017 at 12:00:00 AM",QCOM,187.0,57.36000061035156,"March 30, 2017 at 12:00:00 AM"
119,NVDA,98,108.93000030517578,"March 31, 2017 at 12:00:00 AM",NVDA,98.0,98.12000274658203,"April 12, 2017 at 12:00:00 AM"
120,NVDA,99,97.30999755859375,"April 12, 2017 at 12:00:00 AM",NVDA,99.0,98.6500015258789,"April 18, 2017 at 12:00:00 AM"
121,AAPL,278,35.29999923706055,"April 18, 2017 at 12:00:00 AM",AAPL,278.0,35.61000061035156,"April 21, 2017 at 12:00:00 AM"
122,AAPL,278,35.567501068115234,"April 21, 2017 at 12:00:00 AM",AAPL,278.0,35.875,"April 24, 2017 at 12:00:00 AM"
123,INTC,272,36.75,"April 24, 2017 at 12:00:00 AM",INTC,272.0,36.9900016784668,"May 04, 2017 at 12:00:00 AM"
124,AAPL,274,36.63249969482422,"May 04, 2017 at 12:00:00 AM",AAPL,274.0,37.25749969482422,"May 08, 2017 at 12:00:00 AM"
125,MSFT,148,68.94000244140625,"May 08, 2017 at 12:00:00 AM",MSFT,148.0,67.4000015258789,"May 18, 2017 at 12:00:00 AM"
126,AAPL,261,38.26499938964844,"May 19, 2017 at 12:00:00 AM",AAPL,261.0,38.5,"May 22, 2017 at 12:00:00 AM"
127,NVDA,73,137.02999877929688,"May 23, 2017 at 12:00:00 AM",NVDA,73.0,140.9600067138672,"May 24, 2017 at 12:00:00 AM"
128,INTC,285,36.2599983215332,"May 25, 2017 at 12:00:00 AM",INTC,285.0,36.2599983215332,"May 26, 2017 at 12:00:00 AM"
129,AAPL,269,38.40250015258789,"May 26, 2017 at 12:00:00 AM",AAPL,269.0,38.755001068115234,"June 07, 2017 at 12:00:00 AM"
130,AAPL,269,38.842498779296875,"June 07, 2017 at 12:00:00 AM",AAPL,269.0,35.915000915527344,"June 19, 2017 at 12:00:00 AM"
131,AAPL,266,36.252498626708984,"June 20, 2017 at 12:00:00 AM",AAPL,266.0,36.442501068115234,"June 22, 2017 at 12:00:00 AM"
132,AAPL,266,36.407501220703125,"June 22, 2017 at 12:00:00 AM",AAPL,266.0,36.79249954223633,"June 26, 2017 at 12:00:00 AM"
133,AAPL,269,36.45500183105469,"June 26, 2017 at 12:00:00 AM",AAPL,269.0,35.724998474121094,"July 07, 2017 at 12:00:00 AM"
134,PEP,83,115.51000213623047,"July 07, 2017 at 12:00:00 AM",PEP,83.0,115.01000213623047,"July 19, 2017 at 12:00:00 AM"
135,NVDA,58,165.10000610351562,"July 19, 2017 at 12:00:00 AM",NVDA,58.0,165.92999267578125,"July 20, 2017 at 12:00:00 AM"
136,QCOM,178,53.970001220703125,"July 20, 2017 at 12:00:00 AM",QCOM,178.0,53.29999923706055,"August 01, 2017 at 12:00:00 AM"
137,PEP,82,115.91999816894531,"August 01, 2017 at 12:00:00 AM",PEP,82.0,116.80000305175781,"August 08, 2017 at 12:00:00 AM"
138,QCOM,183,52.290000915527344,"August 08, 2017 at 12:00:00 AM",QCOM,183.0,53.040000915527344,"August 14, 2017 at 12:00:00 AM"
139,AAPL,243,39.962501525878906,"August 14, 2017 at 12:00:00 AM",AAPL,243.0,40.165000915527344,"August 15, 2017 at 12:00:00 AM"
140,NVDA,58,166.97999572753906,"August 15, 2017 at 12:00:00 AM",NVDA,58.0,166.1699981689453,"August 25, 2017 at 12:00:00 AM"
141,QCOM,186,52.029998779296875,"August 25, 2017 at 12:00:00 AM",QCOM,186.0,52.529998779296875,"September 01, 2017 at 12:00:00 AM"
142,AAPL,239,41.01250076293945,"September 01, 2017 at 12:00:00 AM",AAPL,239.0,39.747501373291016,"September 14, 2017 at 12:00:00 AM"
143,MSFT,127,74.7699966430664,"September 14, 2017 at 12:00:00 AM",MSFT,127.0,75.2300033569336,"September 18, 2017 at 12:00:00 AM"
144,AAPL,241,39.66749954223633,"September 18, 2017 at 12:00:00 AM",AAPL,241.0,39.877498626708984,"September 19, 2017 at 12:00:00 AM"
145,TMUS,147,65.41999816894531,"September 19, 2017 at 12:00:00 AM",TMUS,147.0,62.130001068115234,"September 29, 2017 at 12:00:00 AM"
146,INTC,240,38.08000183105469,"September 29, 2017 at 12:00:00 AM",INTC,240.0,38.95000076293945,"October 03, 2017 at 12:00:00 AM"
147,TMUS,151,61.68000030517578,"October 03, 2017 at 12:00:00 AM",TMUS,151.0,62.310001373291016,"October 09, 2017 at 12:00:00 AM"
148,NVDA,50,185.38999938964844,"October 09, 2017 at 12:00:00 AM",NVDA,50.0,191.42999267578125,"October 10, 2017 at 12:00:00 AM"
149,PEP,87,111.51000213623047,"October 11, 2017 at 12:00:00 AM",PEP,87.0,111.51000213623047,"October 12, 2017 at 12:00:00 AM"
150,AAPL,249,39.0,"October 12, 2017 at 12:00:00 AM",AAPL,249.0,39.474998474121094,"October 16, 2017 at 12:00:00 AM"
151,AAPL,246,39.970001220703125,"October 16, 2017 at 12:00:00 AM",AAPL,246.0,39.307498931884766,"October 26, 2017 at 12:00:00 AM"
152,MSFT,123,78.76000213623047,"October 26, 2017 at 12:00:00 AM",MSFT,123.0,84.37000274658203,"October 27, 2017 at 12:00:00 AM"
153,AAPL,254,40.76250076293945,"October 27, 2017 at 12:00:00 AM",AAPL,254.0,40.97249984741211,"October 30, 2017 at 12:00:00 AM"
154,QCOM,191,54.65999984741211,"October 30, 2017 at 12:00:00 AM",QCOM,191.0,64.54000091552734,"November 06, 2017 at 12:00:00 AM"
155,NVDA,58,209.6300048828125,"November 06, 2017 at 12:00:00 AM",NVDA,58.0,211.85000610351562,"November 08, 2017 at 12:00:00 AM"
156,QCOM,190,65.48999786376953,"November 08, 2017 at 12:00:00 AM",QCOM,190.0,66.16000366210938,"November 14, 2017 at 12:00:00 AM"
157,AAPL,293,42.834999084472656,"November 14, 2017 at 12:00:00 AM",AAPL,293.0,43.34000015258789,"November 22, 2017 at 12:00:00 AM"
158,AAPL,291,43.7400016784668,"November 22, 2017 at 12:00:00 AM",AAPL,291.0,42.26499938964844,"December 05, 2017 at 12:00:00 AM"
159,AAPL,291,42.252498626708984,"December 06, 2017 at 12:00:00 AM",AAPL,291.0,42.622501373291016,"December 08, 2017 at 12:00:00 AM"
160,SNE,271,45.790000915527344,"December 08, 2017 at 12:00:00 AM",SNE,271.0,45.38999938964844,"December 20, 2017 at 12:00:00 AM"
161,QCOM,191,64.38999938964844,"December 21, 2017 at 12:00:00 AM",QCOM,191.0,65.22000122070312,"January 03, 2018 at 12:00:00 AM"
162,AAPL,289,43.057498931884766,"January 03, 2018 at 12:00:00 AM",AAPL,289.0,43.36000061035156,"January 05, 2018 at 12:00:00 AM"
163,AAPL,286,43.75,"January 05, 2018 at 12:00:00 AM",AAPL,286.0,44.04499816894531,"January 12, 2018 at 12:00:00 AM"
164,QCOM,193,65.37999725341797,"January 12, 2018 at 12:00:00 AM",QCOM,193.0,66.2300033569336,"January 16, 2018 at 12:00:00 AM"
165,MSFT,144,88.3499984741211,"January 16, 2018 at 12:00:00 AM",MSFT,144.0,89.08000183105469,"January 17, 2018 at 12:00:00 AM"
166,QCOM,189,68.0199966430664,"January 17, 2018 at 12:00:00 AM",QCOM,189.0,68.5999984741211,"January 23, 2018 at 12:00:00 AM"
167,MSFT,141,91.9000015258789,"January 23, 2018 at 12:00:00 AM",MSFT,141.0,92.55000305175781,"January 24, 2018 at 12:00:00 AM"
168,PEP,107,121.76000213623047,"January 26, 2018 at 12:00:00 AM",PEP,107.0,113.97000122070312,"February 07, 2018 at 12:00:00 AM"
169,AAPL,307,39.8849983215332,"February 07, 2018 at 12:00:00 AM",AAPL,307.0,40.48749923706055,"February 13, 2018 at 12:00:00 AM"
170,AAPL,303,41.084999084472656,"February 13, 2018 at 12:00:00 AM",AAPL,303.0,42.4474983215332,"February 15, 2018 at 12:00:00 AM"
171,INTC,280,45.91999816894531,"February 15, 2018 at 12:00:00 AM",INTC,280.0,46.66999816894531,"February 21, 2018 at 12:00:00 AM"
172,MSFT,142,91.48999786376953,"February 21, 2018 at 12:00:00 AM",MSFT,142.0,92.05000305175781,"February 22, 2018 at 12:00:00 AM"
173,AAPL,299,43.875,"February 23, 2018 at 12:00:00 AM",AAPL,299.0,44.775001525878906,"February 27, 2018 at 12:00:00 AM"
174,NVDA,55,242.0,"February 28, 2018 at 12:00:00 AM",NVDA,55.0,247.0,"March 12, 2018 at 12:00:00 AM"
175,QCOM,218,62.810001373291016,"March 12, 2018 at 12:00:00 AM",QCOM,218.0,56.2400016784668,"March 22, 2018 at 12:00:00 AM"
176,CSCO,284,43.06999969482422,"March 22, 2018 at 12:00:00 AM",CSCO,284.0,43.709999084472656,"March 23, 2018 at 12:00:00 AM"
177,AAPL,295,42.084999084472656,"March 27, 2018 at 12:00:00 AM",AAPL,295.0,43.14500045776367,"April 05, 2018 at 12:00:00 AM"
178,NVDA,57,221.3800048828125,"April 05, 2018 at 12:00:00 AM",NVDA,57.0,224.72000122070312,"April 10, 2018 at 12:00:00 AM"
179,AAPL,299,43.3125,"April 10, 2018 at 12:00:00 AM",AAPL,299.0,43.69499969482422,"April 13, 2018 at 12:00:00 AM"
180,MSFT,140,93.08000183105469,"April 13, 2018 at 12:00:00 AM",MSFT,140.0,94.06999969482422,"April 16, 2018 at 12:00:00 AM"
181,PEP,120,109.91999816894531,"April 16, 2018 at 12:00:00 AM",PEP,120.0,102.25,"April 26, 2018 at 12:00:00 AM"
182,AAPL,299,41.05500030517578,"April 26, 2018 at 12:00:00 AM",AAPL,299.0,41.602500915527344,"May 01, 2018 at 12:00:00 AM"
183,AAPL,294,42.275001525878906,"May 01, 2018 at 12:00:00 AM",AAPL,294.0,43.807498931884766,"May 02, 2018 at 12:00:00 AM"
184,MSFT,137,93.51000213623047,"May 02, 2018 at 12:00:00 AM",MSFT,137.0,95.16999816894531,"May 07, 2018 at 12:00:00 AM"
185,T,409,32.040000915527344,"May 07, 2018 at 12:00:00 AM",T,409.0,32.38999938964844,"May 14, 2018 at 12:00:00 AM"
186,MSFT,136,97.31999969482422,"May 15, 2018 at 12:00:00 AM",MSFT,136.0,98.7300033569336,"May 24, 2018 at 12:00:00 AM"
