,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,MSFT,42,234.0749969482422,"February 01, 2021 at 09:40:00 AM",MSFT,42.0,234.0,"February 01, 2021 at 09:45:00 AM"
1,QCOM,63,157.33999633789062,"February 01, 2021 at 09:45:00 AM",QCOM,63.0,157.33999633789062,"February 01, 2021 at 09:50:00 AM"
2,PEP,73,136.61000061035156,"February 01, 2021 at 09:50:00 AM",PEP,73.0,136.8300018310547,"February 01, 2021 at 10:05:00 AM"
3,MCD,48,207.17999267578125,"February 01, 2021 at 10:05:00 AM",MCD,48.0,207.86000061035156,"February 01, 2021 at 10:40:00 AM"
4,AAPL,75,133.69000244140625,"February 01, 2021 at 10:45:00 AM",AAPL,75.0,134.0312042236328,"February 01, 2021 at 11:35:00 AM"
5,NVDA,19,524.2799072265625,"February 01, 2021 at 11:35:00 AM",NVDA,19.0,525.6799926757812,"February 01, 2021 at 11:50:00 AM"
6,TXN,59,169.72999572753906,"February 01, 2021 at 11:50:00 AM",TXN,59.0,169.9600067138672,"February 01, 2021 at 12:05:00 PM"
7,AAPL,75,134.5,"February 01, 2021 at 12:05:00 PM",AAPL,75.0,134.54989624023438,"February 01, 2021 at 12:20:00 PM"
8,TTWO,50,200.25,"February 01, 2021 at 12:20:00 PM",TTWO,50.0,200.7899932861328,"February 01, 2021 at 12:35:00 PM"
9,PEP,73,137.3000030517578,"February 01, 2021 at 12:35:00 PM",PEP,73.0,137.30999755859375,"February 01, 2021 at 12:40:00 PM"
10,AAPL,75,134.4114990234375,"February 01, 2021 at 12:40:00 PM",AAPL,75.0,134.42999267578125,"February 01, 2021 at 12:45:00 PM"
11,INTC,178,56.8650016784668,"February 01, 2021 at 12:45:00 PM",INTC,178.0,57.04999923706055,"February 01, 2021 at 01:00:00 PM"
12,PEP,73,137.75,"February 01, 2021 at 01:00:00 PM",PEP,73.0,138.35000610351562,"February 02, 2021 at 09:55:00 AM"
13,AAPL,75,135.42999267578125,"February 02, 2021 at 09:55:00 AM",AAPL,75.0,135.80499267578125,"February 02, 2021 at 10:15:00 AM"
14,TTWO,50,204.92999267578125,"February 02, 2021 at 10:15:00 AM",TTWO,50.0,205.89500427246094,"February 02, 2021 at 12:00:00 PM"
15,AAPL,76,135.0615997314453,"February 02, 2021 at 12:00:00 PM",AAPL,76.0,135.27000427246094,"February 02, 2021 at 12:35:00 PM"
16,MSFT,42,239.8621063232422,"February 02, 2021 at 12:35:00 PM",MSFT,42.0,240.11000061035156,"February 02, 2021 at 01:05:00 PM"
17,NVDA,19,536.3112182617188,"February 02, 2021 at 01:10:00 PM",NVDA,19.0,536.4199829101562,"February 02, 2021 at 01:15:00 PM"
18,TTWO,50,205.6999969482422,"February 02, 2021 at 01:15:00 PM",TTWO,50.0,205.74000549316406,"February 02, 2021 at 01:20:00 PM"
19,AAPL,76,134.76499938964844,"February 02, 2021 at 01:25:00 PM",AAPL,76.0,135.0,"February 02, 2021 at 01:40:00 PM"
20,SNE,104,99.29000091552734,"February 02, 2021 at 01:40:00 PM",SNE,104.0,99.4000015258789,"February 02, 2021 at 02:05:00 PM"
21,QCOM,63,163.17999267578125,"February 02, 2021 at 02:05:00 PM",QCOM,63.0,163.19000244140625,"February 02, 2021 at 02:25:00 PM"
22,AAPL,76,135.05999755859375,"February 02, 2021 at 02:25:00 PM",AAPL,76.0,135.25,"February 02, 2021 at 03:55:00 PM"
23,QCOM,62,165.97999572753906,"February 03, 2021 at 09:30:00 AM",QCOM,62.0,165.92999267578125,"February 03, 2021 at 09:35:00 AM"
24,MSFT,43,240.21560668945312,"February 03, 2021 at 09:35:00 AM",MSFT,43.0,241.58999633789062,"February 03, 2021 at 09:55:00 AM"
25,T,365,28.520000457763672,"February 03, 2021 at 09:55:00 AM",T,365.0,28.512500762939453,"February 03, 2021 at 10:35:00 AM"
26,AAPL,77,134.0500030517578,"February 03, 2021 at 10:35:00 AM",AAPL,77.0,134.22000122070312,"February 03, 2021 at 11:10:00 AM"
27,MCD,49,209.30999755859375,"February 03, 2021 at 11:10:00 AM",MCD,49.0,209.4199981689453,"February 03, 2021 at 11:25:00 AM"
28,AAPL,77,134.07000732421875,"February 03, 2021 at 11:25:00 AM",AAPL,77.0,134.38999938964844,"February 03, 2021 at 11:45:00 AM"
29,TTWO,50,205.49000549316406,"February 03, 2021 at 11:45:00 AM",TTWO,50.0,205.4949951171875,"February 03, 2021 at 12:05:00 PM"
30,PEP,75,138.52529907226562,"February 03, 2021 at 12:05:00 PM",PEP,75.0,138.72000122070312,"February 03, 2021 at 02:20:00 PM"
31,MSFT,42,244.83999633789062,"February 03, 2021 at 02:20:00 PM",MSFT,42.0,245.58999633789062,"February 10, 2021 at 09:40:00 AM"
32,QCOM,71,146.5399932861328,"February 10, 2021 at 09:40:00 AM",QCOM,71.0,146.5,"February 10, 2021 at 09:45:00 AM"
33,AAPL,77,136.41000366210938,"February 10, 2021 at 09:45:00 AM",AAPL,77.0,136.24000549316406,"February 10, 2021 at 10:10:00 AM"
34,PEP,75,138.5,"February 10, 2021 at 10:10:00 AM",,,,
