,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
41,TMUS,83,124.33000183105469,"March 24, 2021 at 12:41:00 PM",TMUS,83.0,123.91000366210938,"March 24, 2021 at 02:12:00 PM"
42,AAPL,84,121.46499633789062,"March 24, 2021 at 02:12:00 PM",AAPL,84.0,120.54499816894531,"March 24, 2021 at 03:43:00 PM"
43,SNE,99,102.76000213623047,"March 24, 2021 at 03:46:00 PM",SNE,99.0,101.83499908447266,"March 25, 2021 at 10:47:00 AM"
44,TTWO,60,167.92999267578125,"March 25, 2021 at 10:51:00 AM",TTWO,60.0,168.17999267578125,"March 25, 2021 at 11:08:00 AM"
45,MCD,45,223.17999267578125,"March 25, 2021 at 11:09:00 AM",MCD,45.0,223.49000549316406,"March 25, 2021 at 11:12:00 AM"
46,MSFT,43,232.56500244140625,"March 25, 2021 at 11:12:00 AM",MSFT,43.0,233.00999450683594,"March 25, 2021 at 11:31:00 AM"
47,CSCO,201,50.42300033569336,"March 25, 2021 at 11:32:00 AM",CSCO,201.0,50.4900016784668,"March 25, 2021 at 11:38:00 AM"
48,ABNB,58,175.5050048828125,"March 25, 2021 at 11:39:00 AM",ABNB,58.0,175.80999755859375,"March 25, 2021 at 12:00:00 PM"
49,CSCO,202,50.45500183105469,"March 25, 2021 at 12:00:00 PM",CSCO,202.0,50.45500183105469,"March 25, 2021 at 12:03:00 PM"
50,AAPL,85,120.01499938964844,"March 25, 2021 at 12:03:00 PM",AAPL,85.0,120.22699737548828,"March 25, 2021 at 12:26:00 PM"
51,AMD,133,76.79650115966797,"March 25, 2021 at 12:27:00 PM",AMD,133.0,76.90499877929688,"March 25, 2021 at 12:46:00 PM"
52,MCD,45,223.32000732421875,"March 25, 2021 at 12:46:00 PM",MCD,45.0,223.64999389648438,"March 25, 2021 at 01:17:00 PM"
53,PEP,73,139.1699981689453,"March 25, 2021 at 01:17:00 PM",PEP,73.0,139.1699981689453,"March 25, 2021 at 01:18:00 PM"
54,PEP,73,139.07000732421875,"March 25, 2021 at 01:18:00 PM",PEP,73.0,139.24000549316406,"March 25, 2021 at 01:24:00 PM"
55,AMD,134,76.38999938964844,"March 25, 2021 at 01:26:00 PM",AMD,134.0,76.38999938964844,"March 25, 2021 at 01:27:00 PM"
56,ABNB,58,175.3699951171875,"March 25, 2021 at 01:28:00 PM",ABNB,58.0,175.63999938964844,"March 25, 2021 at 01:31:00 PM"
57,MSFT,44,232.69000244140625,"March 25, 2021 at 01:31:00 PM",MSFT,44.0,232.69000244140625,"March 25, 2021 at 01:32:00 PM"
58,AMD,134,76.41999816894531,"March 25, 2021 at 01:32:00 PM",AMD,134.0,76.20999908447266,"March 25, 2021 at 03:03:00 PM"
59,PEP,73,139.82000732421875,"March 25, 2021 at 03:03:00 PM",PEP,73.0,139.9600067138672,"March 25, 2021 at 03:42:00 PM"
60,AAPL,84,120.97000122070312,"March 25, 2021 at 03:45:00 PM",AAPL,84.0,120.52539825439453,"March 26, 2021 at 10:46:00 AM"
61,MSFT,43,233.8800048828125,"March 26, 2021 at 10:49:00 AM",MSFT,43.0,233.8800048828125,"March 26, 2021 at 10:57:00 AM"
62,AMD,133,76.69000244140625,"March 26, 2021 at 10:57:00 AM",AMD,133.0,76.69000244140625,"March 26, 2021 at 11:07:00 AM"
63,TTWO,59,170.75999450683594,"March 26, 2021 at 11:07:00 AM",TTWO,59.0,170.75999450683594,"March 26, 2021 at 12:09:00 PM"
64,MSFT,43,234.5500030517578,"March 26, 2021 at 12:09:00 PM",MSFT,43.0,234.5500030517578,"March 26, 2021 at 12:35:00 PM"
65,PEP,72,140.9268035888672,"March 26, 2021 at 12:35:00 PM",PEP,72.0,141.10000610351562,"March 26, 2021 at 12:46:00 PM"
66,SNE,97,104.83999633789062,"March 26, 2021 at 12:46:00 PM",SNE,97.0,104.83999633789062,"March 26, 2021 at 12:49:00 PM"
67,T,337,30.329999923706055,"March 26, 2021 at 12:51:00 PM",T,337.0,30.329999923706055,"March 26, 2021 at 01:11:00 PM"
68,PEP,72,141.1699981689453,"March 26, 2021 at 01:14:00 PM",PEP,72.0,141.1699981689453,"March 26, 2021 at 01:20:00 PM"
69,AAPL,84,120.55999755859375,"March 26, 2021 at 01:20:00 PM",AAPL,84.0,120.55999755859375,"March 26, 2021 at 01:21:00 PM"
70,MSFT,43,235.30499267578125,"March 26, 2021 at 01:21:00 PM",MSFT,43.0,233.19000244140625,"March 26, 2021 at 02:52:00 PM"
71,T,336,30.16990089416504,"March 26, 2021 at 02:52:00 PM",T,336.0,30.204999923706055,"March 26, 2021 at 02:54:00 PM"
72,AAPL,84,119.53500366210938,"March 26, 2021 at 02:55:00 PM",AAPL,84.0,119.6854019165039,"March 26, 2021 at 03:01:00 PM"
73,T,336,30.260000228881836,"March 26, 2021 at 03:02:00 PM",T,336.0,30.260000228881836,"March 26, 2021 at 03:55:00 PM"
74,INTC,157,64.56999969482422,"March 26, 2021 at 03:55:00 PM",INTC,157.0,64.65499877929688,"March 26, 2021 at 03:57:00 PM"
75,QCOM,76,132.92999267578125,"March 26, 2021 at 03:58:00 PM",QCOM,76.0,132.92999267578125,"March 26, 2021 at 03:59:00 PM"
76,MSFT,43,236.49000549316406,"March 26, 2021 at 03:59:00 PM",,,,
