,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,MSFT,372,26.860000610351562,"January 09, 2006 at 12:00:00 AM",MSFT,372.0,27.25,"January 12, 2006 at 12:00:00 AM"
1,PEP,172,58.70000076293945,"January 13, 2006 at 12:00:00 AM",PEP,172.0,59.470001220703125,"February 24, 2006 at 12:00:00 AM"
2,INTC,504,20.360000610351562,"February 24, 2006 at 12:00:00 AM",INTC,504.0,20.729999542236328,"March 01, 2006 at 12:00:00 AM"
3,JNJ,181,57.65999984741211,"March 01, 2006 at 12:00:00 AM",JNJ,181.0,58.95000076293945,"March 09, 2006 at 12:00:00 AM"
4,TXN,347,30.81999969482422,"March 09, 2006 at 12:00:00 AM",TXN,347.0,31.219999313354492,"March 15, 2006 at 12:00:00 AM"
5,TXN,346,31.280000686645508,"March 15, 2006 at 12:00:00 AM",TXN,346.0,32.869998931884766,"March 30, 2006 at 12:00:00 AM"
6,AMD,338,33.59000015258789,"March 30, 2006 at 12:00:00 AM",AMD,338.0,34.779998779296875,"April 06, 2006 at 12:00:00 AM"
7,PEP,203,58.02000045776367,"April 06, 2006 at 12:00:00 AM",PEP,203.0,58.02000045776367,"April 20, 2006 at 12:00:00 AM"
8,QCOM,227,51.84000015258789,"April 20, 2006 at 12:00:00 AM",QCOM,227.0,52.45000076293945,"April 25, 2006 at 12:00:00 AM"
9,PEP,207,57.5,"April 25, 2006 at 12:00:00 AM",PEP,207.0,58.150001525878906,"April 28, 2006 at 12:00:00 AM"
10,QCOM,234,51.34000015258789,"April 28, 2006 at 12:00:00 AM",QCOM,234.0,52.2400016784668,"May 03, 2006 at 12:00:00 AM"
11,KO,585,20.959999084472656,"May 03, 2006 at 12:00:00 AM",KO,585.0,21.424999237060547,"May 08, 2006 at 12:00:00 AM"
12,AAPL,4885,2.567500114440918,"May 08, 2006 at 12:00:00 AM",AAPL,4885.0,1.858214020729065,"July 13, 2006 at 12:00:00 AM"
13,TXN,320,28.290000915527344,"July 13, 2006 at 12:00:00 AM",TXN,320.0,28.6299991607666,"July 17, 2006 at 12:00:00 AM"
14,TTWO,902,10.180000305175781,"July 17, 2006 at 12:00:00 AM",TTWO,902.0,10.609999656677246,"July 20, 2006 at 12:00:00 AM"
15,T,350,27.299999237060547,"July 20, 2006 at 12:00:00 AM",T,350.0,28.0,"July 25, 2006 at 12:00:00 AM"
16,TXN,339,28.950000762939453,"July 25, 2006 at 12:00:00 AM",TXN,339.0,28.950000762939453,"July 26, 2006 at 12:00:00 AM"
17,AAPL,4305,2.2810709476470947,"July 26, 2006 at 12:00:00 AM",AAPL,4305.0,2.3867859840393066,"July 31, 2006 at 12:00:00 AM"
18,KO,461,22.25,"July 31, 2006 at 12:00:00 AM",KO,461.0,22.25,"August 01, 2006 at 12:00:00 AM"
19,AMD,538,19.100000381469727,"August 01, 2006 at 12:00:00 AM",AMD,538.0,19.459999084472656,"August 03, 2006 at 12:00:00 AM"
20,QCOM,300,34.86000061035156,"August 03, 2006 at 12:00:00 AM",QCOM,300.0,35.439998626708984,"August 04, 2006 at 12:00:00 AM"
21,QCOM,301,35.310001373291016,"August 04, 2006 at 12:00:00 AM",QCOM,301.0,36.279998779296875,"August 16, 2006 at 12:00:00 AM"
22,MSFT,442,24.700000762939453,"August 16, 2006 at 12:00:00 AM",MSFT,442.0,24.700000762939453,"August 17, 2006 at 12:00:00 AM"
23,MSFT,442,24.700000762939453,"August 17, 2006 at 12:00:00 AM",MSFT,442.0,25.049999237060547,"August 18, 2006 at 12:00:00 AM"
24,AMD,463,23.93000030517578,"August 18, 2006 at 12:00:00 AM",AMD,463.0,25.190000534057617,"August 23, 2006 at 12:00:00 AM"
25,MSFT,454,25.670000076293945,"August 23, 2006 at 12:00:00 AM",MSFT,454.0,25.989999771118164,"September 14, 2006 at 12:00:00 AM"
26,KO,530,22.290000915527344,"September 14, 2006 at 12:00:00 AM",KO,530.0,22.604999542236328,"October 20, 2006 at 12:00:00 AM"
27,INTC,561,21.329999923706055,"October 20, 2006 at 12:00:00 AM",INTC,561.0,21.549999237060547,"October 25, 2006 at 12:00:00 AM"
28,JNJ,175,68.83000183105469,"October 25, 2006 at 12:00:00 AM",JNJ,175.0,66.12999725341797,"January 03, 2007 at 12:00:00 AM"
29,T,332,34.95000076293945,"January 03, 2007 at 12:00:00 AM",T,332.0,34.95000076293945,"January 04, 2007 at 12:00:00 AM"
30,SNE,265,43.79999923706055,"January 04, 2007 at 12:00:00 AM",SNE,265.0,44.810001373291016,"January 08, 2007 at 12:00:00 AM"
