,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,T,2621,38.13999938964844,"January 05, 2018 at 12:00:00 AM",T,2621.0,38.5099983215332,"February 01, 2018 at 12:00:00 AM"
1,QCOM,1511,66.80000305175781,"February 01, 2018 at 12:00:00 AM",QCOM,1511.0,54.58000183105469,"April 10, 2018 at 12:00:00 AM"
2,QCOM,1506,54.77000045776367,"April 10, 2018 at 12:00:00 AM",QCOM,1506.0,55.470001220703125,"April 12, 2018 at 12:00:00 AM"
3,QCOM,1513,55.20000076293945,"April 12, 2018 at 12:00:00 AM",QCOM,1513.0,56.61000061035156,"April 13, 2018 at 12:00:00 AM"
4,AAPL,1961,43.682498931884766,"April 13, 2018 at 12:00:00 AM",AAPL,1961.0,44.122501373291016,"April 17, 2018 at 12:00:00 AM"
5,AAPL,1942,44.560001373291016,"April 17, 2018 at 12:00:00 AM",AAPL,1942.0,46.29499816894531,"May 07, 2018 at 12:00:00 AM"
6,QCOM,1696,53.0099983215332,"May 07, 2018 at 12:00:00 AM",QCOM,1696.0,54.45000076293945,"May 10, 2018 at 12:00:00 AM"
7,AAPL,1944,47.5099983215332,"May 10, 2018 at 12:00:00 AM",AAPL,1944.0,47.90999984741211,"June 04, 2018 at 12:00:00 AM"
8,QCOM,1586,58.709999084472656,"June 04, 2018 at 12:00:00 AM",QCOM,1586.0,59.2599983215332,"June 06, 2018 at 12:00:00 AM"
9,MSFT,917,102.48999786376953,"June 06, 2018 at 12:00:00 AM",MSFT,917.0,104.37000274658203,"July 13, 2018 at 12:00:00 AM"
10,AAPL,2001,47.83250045776367,"July 13, 2018 at 12:00:00 AM",AAPL,2001.0,48.11249923706055,"July 24, 2018 at 12:00:00 AM"
11,AAPL,1995,48.25,"July 24, 2018 at 12:00:00 AM",AAPL,1995.0,48.65250015258789,"July 26, 2018 at 12:00:00 AM"
12,QCOM,1527,63.58000183105469,"July 26, 2018 at 12:00:00 AM",QCOM,1527.0,63.959999084472656,"August 02, 2018 at 12:00:00 AM"
13,MSFT,908,107.56999969482422,"August 02, 2018 at 12:00:00 AM",MSFT,908.0,108.12000274658203,"August 06, 2018 at 12:00:00 AM"
14,AAPL,1878,52.26750183105469,"August 06, 2018 at 12:00:00 AM",AAPL,1878.0,52.540000915527344,"August 14, 2018 at 12:00:00 AM"
15,AAPL,1882,52.4375,"August 14, 2018 at 12:00:00 AM",AAPL,1882.0,52.9375,"August 16, 2018 at 12:00:00 AM"
16,AAPL,1868,53.33000183105469,"August 16, 2018 at 12:00:00 AM",AAPL,1868.0,54.525001525878906,"August 20, 2018 at 12:00:00 AM"
17,MSFT,953,106.87000274658203,"August 20, 2018 at 12:00:00 AM",MSFT,953.0,107.66999816894531,"August 24, 2018 at 12:00:00 AM"
18,QCOM,1528,67.1500015258789,"August 24, 2018 at 12:00:00 AM",QCOM,1528.0,68.55999755859375,"August 28, 2018 at 12:00:00 AM"
19,AAPL,1907,54.92499923706055,"August 28, 2018 at 12:00:00 AM",AAPL,1907.0,55.8125,"August 30, 2018 at 12:00:00 AM"
20,AAPL,1892,56.25749969482422,"August 30, 2018 at 12:00:00 AM",AAPL,1892.0,56.627498626708984,"August 31, 2018 at 12:00:00 AM"
21,AAPL,1883,56.907501220703125,"August 31, 2018 at 12:00:00 AM",AAPL,1883.0,57.247501373291016,"September 05, 2018 at 12:00:00 AM"
22,AAPL,1900,56.717498779296875,"September 05, 2018 at 12:00:00 AM",AAPL,1900.0,57.51250076293945,"October 03, 2018 at 12:00:00 AM"
23,QCOM,1505,72.63999938964844,"October 03, 2018 at 12:00:00 AM",QCOM,1505.0,57.77000045776367,"December 10, 2018 at 12:00:00 AM"
24,AAPL,2050,42.400001525878906,"December 10, 2018 at 12:00:00 AM",AAPL,2050.0,42.915000915527344,"December 11, 2018 at 12:00:00 AM"
25,QCOM,1534,57.349998474121094,"December 11, 2018 at 12:00:00 AM",QCOM,1534.0,58.439998626708984,"December 12, 2018 at 12:00:00 AM"
26,QCOM,1553,57.720001220703125,"December 12, 2018 at 12:00:00 AM",QCOM,1553.0,58.13999938964844,"December 13, 2018 at 12:00:00 AM"
27,QCOM,1554,58.09000015258789,"December 13, 2018 at 12:00:00 AM",QCOM,1554.0,52.5,"February 21, 2019 at 12:00:00 AM"
28,AAPL,1909,42.76499938964844,"February 21, 2019 at 12:00:00 AM",AAPL,1909.0,43.540000915527344,"February 25, 2019 at 12:00:00 AM"
29,AAPL,1908,43.557498931884766,"February 25, 2019 at 12:00:00 AM",AAPL,1908.0,43.92250061035156,"March 04, 2019 at 12:00:00 AM"
30,AAPL,1906,43.962501525878906,"March 04, 2019 at 12:00:00 AM",AAPL,1906.0,45.0,"March 12, 2019 at 12:00:00 AM"
31,QCOM,1564,54.84000015258789,"March 12, 2019 at 12:00:00 AM",QCOM,1564.0,55.529998779296875,"March 14, 2019 at 12:00:00 AM"
32,QCOM,1568,55.400001525878906,"March 14, 2019 at 12:00:00 AM",QCOM,1568.0,56.619998931884766,"March 18, 2019 at 12:00:00 AM"
33,AAPL,1888,47.005001068115234,"March 18, 2019 at 12:00:00 AM",AAPL,1888.0,47.505001068115234,"March 21, 2019 at 12:00:00 AM"
34,AAPL,1839,48.772499084472656,"March 21, 2019 at 12:00:00 AM",AAPL,1839.0,49.11249923706055,"April 05, 2019 at 12:00:00 AM"
35,AAPL,1834,49.25,"April 05, 2019 at 12:00:00 AM",AAPL,1834.0,50.08000183105469,"April 09, 2019 at 12:00:00 AM"
36,AAPL,1842,49.875,"April 09, 2019 at 12:00:00 AM",AAPL,1842.0,50.212501525878906,"April 11, 2019 at 12:00:00 AM"
37,AAPL,1859,49.73749923706055,"April 11, 2019 at 12:00:00 AM",AAPL,1859.0,50.779998779296875,"April 18, 2019 at 12:00:00 AM"
38,AAPL,1853,50.96500015258789,"April 18, 2019 at 12:00:00 AM",AAPL,1853.0,51.84000015258789,"April 24, 2019 at 12:00:00 AM"
39,AAPL,1854,51.790000915527344,"April 24, 2019 at 12:00:00 AM",AAPL,1854.0,52.470001220703125,"May 01, 2019 at 12:00:00 AM"
40,AAPL,1849,52.630001068115234,"May 01, 2019 at 12:00:00 AM",AAPL,1849.0,50.20249938964844,"July 08, 2019 at 12:00:00 AM"
41,AAPL,1856,50.005001068115234,"July 08, 2019 at 12:00:00 AM",AAPL,1856.0,50.462501525878906,"July 10, 2019 at 12:00:00 AM"
42,AAPL,1843,50.807498931884766,"July 10, 2019 at 12:00:00 AM",AAPL,1843.0,51.147499084472656,"July 16, 2019 at 12:00:00 AM"
43,AAPL,1844,51.125,"July 16, 2019 at 12:00:00 AM",AAPL,1844.0,51.4474983215332,"July 19, 2019 at 12:00:00 AM"
44,AAPL,1873,50.647499084472656,"July 19, 2019 at 12:00:00 AM",AAPL,1873.0,50.912498474121094,"July 22, 2019 at 12:00:00 AM"
45,QCOM,1256,75.94999694824219,"July 22, 2019 at 12:00:00 AM",QCOM,1256.0,76.5,"August 21, 2019 at 12:00:00 AM"
46,AAPL,1807,53.15999984741211,"August 21, 2019 at 12:00:00 AM",AAPL,1807.0,53.51250076293945,"September 06, 2019 at 12:00:00 AM"
47,AAPL,1814,53.314998626708984,"September 06, 2019 at 12:00:00 AM",AAPL,1814.0,53.709999084472656,"September 09, 2019 at 12:00:00 AM"
48,AAPL,1819,53.54249954223633,"September 09, 2019 at 12:00:00 AM",AAPL,1819.0,54.51750183105469,"September 11, 2019 at 12:00:00 AM"
49,AAPL,1774,55.897499084472656,"September 11, 2019 at 12:00:00 AM",AAPL,1774.0,56.20000076293945,"September 12, 2019 at 12:00:00 AM"
50,AAPL,1788,55.772499084472656,"September 12, 2019 at 12:00:00 AM",AAPL,1788.0,56.26750183105469,"October 01, 2019 at 12:00:00 AM"
51,MSFT,734,137.07000732421875,"October 01, 2019 at 12:00:00 AM",MSFT,734.0,138.49000549316406,"October 10, 2019 at 12:00:00 AM"
52,MSFT,730,139.10000610351562,"October 10, 2019 at 12:00:00 AM",MSFT,730.0,140.1199951171875,"October 11, 2019 at 12:00:00 AM"
53,MSFT,733,139.67999267578125,"October 11, 2019 at 12:00:00 AM",MSFT,733.0,140.7899932861328,"October 16, 2019 at 12:00:00 AM"
54,QCOM,1319,78.2300033569336,"October 16, 2019 at 12:00:00 AM",QCOM,1319.0,78.69999694824219,"October 17, 2019 at 12:00:00 AM"
55,AAPL,1765,58.81999969482422,"October 17, 2019 at 12:00:00 AM",AAPL,1765.0,59.380001068115234,"October 21, 2019 at 12:00:00 AM"
56,AAPL,1743,60.127498626708984,"October 21, 2019 at 12:00:00 AM",AAPL,1743.0,60.525001525878906,"October 23, 2019 at 12:00:00 AM"
57,AAPL,1736,60.79499816894531,"October 23, 2019 at 12:00:00 AM",AAPL,1736.0,61.127498626708984,"October 24, 2019 at 12:00:00 AM"
58,MSFT,758,139.94000244140625,"October 24, 2019 at 12:00:00 AM",MSFT,758.0,144.39999389648438,"October 28, 2019 at 12:00:00 AM"
59,QCOM,1318,83.05000305175781,"October 28, 2019 at 12:00:00 AM",QCOM,1318.0,84.54000091552734,"November 04, 2019 at 12:00:00 AM"
60,QCOM,1309,85.08999633789062,"November 04, 2019 at 12:00:00 AM",QCOM,1309.0,89.83000183105469,"November 07, 2019 at 12:00:00 AM"
61,AAPL,1814,64.85749816894531,"November 07, 2019 at 12:00:00 AM",AAPL,1814.0,65.38749694824219,"November 12, 2019 at 12:00:00 AM"
62,AAPL,1811,65.48999786376953,"November 12, 2019 at 12:00:00 AM",AAPL,1811.0,65.9375,"November 14, 2019 at 12:00:00 AM"
63,AAPL,1819,65.66000366210938,"November 14, 2019 at 12:00:00 AM",AAPL,1819.0,66.44999694824219,"November 18, 2019 at 12:00:00 AM"
64,QCOM,1335,90.4800033569336,"November 18, 2019 at 12:00:00 AM",QCOM,1335.0,91.25,"November 19, 2019 at 12:00:00 AM"
65,AAPL,1831,66.57250213623047,"November 19, 2019 at 12:00:00 AM",AAPL,1831.0,67.5,"December 09, 2019 at 12:00:00 AM"
66,QCOM,1455,84.91999816894531,"December 09, 2019 at 12:00:00 AM",QCOM,1455.0,86.83999633789062,"December 12, 2019 at 12:00:00 AM"
67,MSFT,824,153.24000549316406,"December 12, 2019 at 12:00:00 AM",MSFT,824.0,155.11000061035156,"December 16, 2019 at 12:00:00 AM"
68,AAPL,1828,69.96499633789062,"December 16, 2019 at 12:00:00 AM",AAPL,1828.0,70.55750274658203,"December 20, 2019 at 12:00:00 AM"
69,AAPL,1846,69.86000061035156,"December 20, 2019 at 12:00:00 AM",AAPL,1846.0,71.17250061035156,"December 24, 2019 at 12:00:00 AM"
70,AAPL,1849,71.06749725341797,"December 24, 2019 at 12:00:00 AM",AAPL,1849.0,72.77999877929688,"December 27, 2019 at 12:00:00 AM"
71,AAPL,1857,72.44999694824219,"December 27, 2019 at 12:00:00 AM",AAPL,1857.0,74.05999755859375,"January 02, 2020 at 12:00:00 AM"
72,AAPL,1832,75.0875015258789,"January 02, 2020 at 12:00:00 AM",AAPL,1832.0,76.80999755859375,"January 09, 2020 at 12:00:00 AM"
73,AAPL,1818,77.40750122070312,"January 09, 2020 at 12:00:00 AM",AAPL,1818.0,77.91000366210938,"January 13, 2020 at 12:00:00 AM"
74,AAPL,1787,79.23999786376953,"January 13, 2020 at 12:00:00 AM",AAPL,1787.0,79.6449966430664,"January 22, 2020 at 12:00:00 AM"
75,AAPL,1792,79.42500305175781,"January 22, 2020 at 12:00:00 AM",AAPL,1792.0,80.0625,"January 24, 2020 at 12:00:00 AM"
76,AAPL,1803,79.57749938964844,"January 24, 2020 at 12:00:00 AM",AAPL,1803.0,81.11250305175781,"January 29, 2020 at 12:00:00 AM"
77,AAPL,1804,81.08499908447266,"January 29, 2020 at 12:00:00 AM",AAPL,1804.0,60.70000076293945,"April 03, 2020 at 12:00:00 AM"
78,AAPL,1814,60.352500915527344,"April 03, 2020 at 12:00:00 AM",AAPL,1814.0,62.724998474121094,"April 06, 2020 at 12:00:00 AM"
79,AAPL,1734,65.61750030517578,"April 06, 2020 at 12:00:00 AM",AAPL,1734.0,67.69999694824219,"April 07, 2020 at 12:00:00 AM"
80,AAPL,1810,64.85749816894531,"April 07, 2020 at 12:00:00 AM",AAPL,1810.0,65.68499755859375,"April 08, 2020 at 12:00:00 AM"
81,AAPL,1788,66.51750183105469,"April 08, 2020 at 12:00:00 AM",AAPL,1788.0,67.17500305175781,"April 09, 2020 at 12:00:00 AM"
82,AAPL,1792,66.99749755859375,"April 09, 2020 at 12:00:00 AM",AAPL,1792.0,70.0,"April 14, 2020 at 12:00:00 AM"
83,AAPL,1748,71.76249694824219,"April 14, 2020 at 12:00:00 AM",AAPL,1748.0,72.48999786376953,"April 30, 2020 at 12:00:00 AM"
84,AAPL,1725,73.44999694824219,"April 30, 2020 at 12:00:00 AM",AAPL,1725.0,75.11499786376953,"May 06, 2020 at 12:00:00 AM"
85,QCOM,1643,78.87000274658203,"May 06, 2020 at 12:00:00 AM",QCOM,1643.0,79.69999694824219,"May 07, 2020 at 12:00:00 AM"
86,QCOM,1661,78.83000183105469,"May 07, 2020 at 12:00:00 AM",QCOM,1661.0,79.69999694824219,"May 08, 2020 at 12:00:00 AM"
87,MSFT,717,184.67999267578125,"May 08, 2020 at 12:00:00 AM",MSFT,717.0,186.8000030517578,"May 12, 2020 at 12:00:00 AM"
88,QCOM,1708,78.41999816894531,"May 12, 2020 at 12:00:00 AM",QCOM,1708.0,78.86000061035156,"May 13, 2020 at 12:00:00 AM"
89,AAPL,1751,76.9124984741211,"May 13, 2020 at 12:00:00 AM",AAPL,1751.0,78.2925033569336,"May 18, 2020 at 12:00:00 AM"
90,QCOM,1715,79.94000244140625,"May 18, 2020 at 12:00:00 AM",QCOM,1715.0,84.94999694824219,"June 03, 2020 at 12:00:00 AM"
91,AAPL,1792,81.27999877929688,"June 03, 2020 at 12:00:00 AM",AAPL,1792.0,82.5625,"June 08, 2020 at 12:00:00 AM"
92,AAPL,1775,83.36499786376953,"June 08, 2020 at 12:00:00 AM",AAPL,1775.0,86.9749984741211,"June 10, 2020 at 12:00:00 AM"
93,AAPL,1750,88.20999908447266,"June 10, 2020 at 12:00:00 AM",AAPL,1750.0,88.7874984741211,"June 17, 2020 at 12:00:00 AM"
94,AAPL,1768,87.89749908447266,"June 17, 2020 at 12:00:00 AM",AAPL,1768.0,88.66000366210938,"June 19, 2020 at 12:00:00 AM"
95,QCOM,1765,88.80999755859375,"June 19, 2020 at 12:00:00 AM",QCOM,1765.0,90.13999938964844,"June 23, 2020 at 12:00:00 AM"
96,MSFT,788,201.91000366210938,"June 23, 2020 at 12:00:00 AM",MSFT,788.0,203.13999938964844,"July 01, 2020 at 12:00:00 AM"
97,QCOM,1783,89.77999877929688,"July 01, 2020 at 12:00:00 AM",QCOM,1783.0,91.08999633789062,"July 02, 2020 at 12:00:00 AM"
98,QCOM,1768,91.87000274658203,"July 02, 2020 at 12:00:00 AM",QCOM,1768.0,93.20999908447266,"July 06, 2020 at 12:00:00 AM"
99,QCOM,1773,92.91999816894531,"July 06, 2020 at 12:00:00 AM",QCOM,1773.0,93.94999694824219,"July 09, 2020 at 12:00:00 AM"
100,AAPL,1740,95.75250244140625,"July 09, 2020 at 12:00:00 AM",AAPL,1740.0,97.26499938964844,"July 13, 2020 at 12:00:00 AM"
101,AAPL,1772,95.47750091552734,"July 13, 2020 at 12:00:00 AM",AAPL,1772.0,98.98999786376953,"July 15, 2020 at 12:00:00 AM"
102,AAPL,1795,97.7249984741211,"July 15, 2020 at 12:00:00 AM",AAPL,1795.0,99.17250061035156,"July 21, 2020 at 12:00:00 AM"
103,AAPL,1836,97.0,"July 21, 2020 at 12:00:00 AM",AAPL,1836.0,102.88500213623047,"July 31, 2020 at 12:00:00 AM"
104,QCOM,1788,105.61000061035156,"July 31, 2020 at 12:00:00 AM",QCOM,1788.0,107.4000015258789,"August 03, 2020 at 12:00:00 AM"
105,AAPL,1763,108.9375,"August 03, 2020 at 12:00:00 AM",AAPL,1763.0,110.40499877929688,"August 06, 2020 at 12:00:00 AM"
106,AAPL,1709,113.90249633789062,"August 06, 2020 at 12:00:00 AM",AAPL,1709.0,114.83000183105469,"August 14, 2020 at 12:00:00 AM"
107,AAPL,1708,114.90750122070312,"August 14, 2020 at 12:00:00 AM",AAPL,1708.0,116.0625,"August 17, 2020 at 12:00:00 AM"
108,AAPL,1729,114.60749816894531,"August 17, 2020 at 12:00:00 AM",AAPL,1729.0,115.98249816894531,"August 19, 2020 at 12:00:00 AM"
109,AAPL,1733,115.7074966430664,"August 19, 2020 at 12:00:00 AM",AAPL,1733.0,119.26249694824219,"August 21, 2020 at 12:00:00 AM"
110,AAPL,1662,124.37000274658203,"August 21, 2020 at 12:00:00 AM",AAPL,1662.0,128.69749450683594,"August 24, 2020 at 12:00:00 AM"
111,MSFT,1001,213.69000244140625,"August 24, 2020 at 12:00:00 AM",MSFT,1001.0,217.8800048828125,"August 26, 2020 at 12:00:00 AM"
112,AAPL,1724,126.52249908447266,"August 26, 2020 at 12:00:00 AM",AAPL,1724.0,127.58000183105469,"August 31, 2020 at 12:00:00 AM"
113,AAPL,1704,129.0399932861328,"August 31, 2020 at 12:00:00 AM",AAPL,1704.0,132.75999450683594,"September 01, 2020 at 12:00:00 AM"
114,AAPL,1686,134.17999267578125,"September 01, 2020 at 12:00:00 AM",AAPL,1686.0,137.58999633789062,"September 02, 2020 at 12:00:00 AM"
115,AAPL,1766,131.39999389648438,"September 02, 2020 at 12:00:00 AM",AAPL,1766.0,118.31999969482422,"November 06, 2020 at 12:00:00 AM"
116,AAPL,1760,118.69000244140625,"November 06, 2020 at 12:00:00 AM",AAPL,1760.0,120.5,"November 09, 2020 at 12:00:00 AM"
117,AAPL,1824,116.31999969482422,"November 09, 2020 at 12:00:00 AM",AAPL,1824.0,117.19000244140625,"November 11, 2020 at 12:00:00 AM"
118,AAPL,1788,119.48999786376953,"November 11, 2020 at 12:00:00 AM",AAPL,1788.0,121.01000213623047,"December 01, 2020 at 12:00:00 AM"
