,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,INTC,188,53.15999984741211,"March 27, 2019 at 12:00:00 AM",INTC,188.0,53.79999923706055,"March 29, 2019 at 12:00:00 AM"
1,TTWO,107,94.37000274658203,"March 29, 2019 at 12:00:00 AM",TTWO,107.0,95.38999938964844,"April 01, 2019 at 12:00:00 AM"
2,AAPL,213,47.810001373291016,"April 01, 2019 at 12:00:00 AM",AAPL,213.0,48.3125,"April 03, 2019 at 12:00:00 AM"
3,AAPL,211,48.837501525878906,"April 03, 2019 at 12:00:00 AM",AAPL,211.0,49.11249923706055,"April 05, 2019 at 12:00:00 AM"
4,QCOM,179,57.9900016784668,"April 05, 2019 at 12:00:00 AM",QCOM,179.0,78.81999969482422,"April 17, 2019 at 12:00:00 AM"
5,NVDA,75,187.2899932861328,"April 17, 2019 at 12:00:00 AM",NVDA,75.0,189.0,"April 23, 2019 at 12:00:00 AM"
6,NVDA,74,190.6699981689453,"April 23, 2019 at 12:00:00 AM",NVDA,74.0,183.52999877929688,"May 03, 2019 at 12:00:00 AM"
7,NVDA,74,183.00999450683594,"May 03, 2019 at 12:00:00 AM",NVDA,74.0,159.8000030517578,"May 15, 2019 at 12:00:00 AM"
8,AAPL,251,47.72999954223633,"May 15, 2019 at 12:00:00 AM",AAPL,251.0,44.72999954223633,"May 28, 2019 at 12:00:00 AM"
9,SNE,228,49.16999816894531,"May 28, 2019 at 12:00:00 AM",SNE,228.0,48.13999938964844,"June 07, 2019 at 12:00:00 AM"
10,AAPL,231,47.537498474121094,"June 07, 2019 at 12:00:00 AM",AAPL,231.0,47.95249938964844,"June 10, 2019 at 12:00:00 AM"
11,SNE,223,49.619998931884766,"June 10, 2019 at 12:00:00 AM",SNE,223.0,49.880001068115234,"June 11, 2019 at 12:00:00 AM"
12,T,347,32.18000030517578,"June 12, 2019 at 12:00:00 AM",T,347.0,32.439998626708984,"June 18, 2019 at 12:00:00 AM"
13,TTWO,101,111.0199966430664,"June 18, 2019 at 12:00:00 AM",TTWO,101.0,112.05000305175781,"June 20, 2019 at 12:00:00 AM"
14,PEP,84,134.16000366210938,"June 20, 2019 at 12:00:00 AM",PEP,84.0,134.16000366210938,"June 21, 2019 at 12:00:00 AM"
15,WMT,102,111.12999725341797,"June 21, 2019 at 12:00:00 AM",WMT,102.0,111.18000030517578,"July 03, 2019 at 12:00:00 AM"
16,AAPL,222,51.102500915527344,"July 03, 2019 at 12:00:00 AM",AAPL,222.0,51.147499084472656,"July 16, 2019 at 12:00:00 AM"
17,PEP,85,133.8000030517578,"July 16, 2019 at 12:00:00 AM",PEP,85.0,129.44000244140625,"July 26, 2019 at 12:00:00 AM"
18,PEP,83,131.22000122070312,"July 26, 2019 at 12:00:00 AM",PEP,83.0,126.4000015258789,"August 07, 2019 at 12:00:00 AM"
19,AAPL,213,49.7599983215332,"August 07, 2019 at 12:00:00 AM",AAPL,213.0,50.04999923706055,"August 08, 2019 at 12:00:00 AM"
20,QCOM,149,71.26000213623047,"August 08, 2019 at 12:00:00 AM",QCOM,149.0,71.8499984741211,"August 16, 2019 at 12:00:00 AM"
21,PEP,81,131.75999450683594,"August 16, 2019 at 12:00:00 AM",PEP,81.0,132.8000030517578,"August 20, 2019 at 12:00:00 AM"
22,TXN,86,126.04000091552734,"August 21, 2019 at 12:00:00 AM",TXN,86.0,123.05000305175781,"September 03, 2019 at 12:00:00 AM"
23,TTWO,79,132.74000549316406,"September 04, 2019 at 12:00:00 AM",TTWO,79.0,134.3000030517578,"September 05, 2019 at 12:00:00 AM"
24,AAPL,200,53.31999969482422,"September 05, 2019 at 12:00:00 AM",AAPL,200.0,53.709999084472656,"September 09, 2019 at 12:00:00 AM"
25,PEP,79,136.39999389648438,"September 09, 2019 at 12:00:00 AM",PEP,79.0,135.41000366210938,"September 19, 2019 at 12:00:00 AM"
26,PEP,79,134.7100067138672,"September 20, 2019 at 12:00:00 AM",PEP,79.0,136.25,"September 24, 2019 at 12:00:00 AM"
27,QCOM,143,75.2300033569336,"September 24, 2019 at 12:00:00 AM",QCOM,143.0,77.16000366210938,"September 26, 2019 at 12:00:00 AM"
28,AAPL,202,54.97249984741211,"September 26, 2019 at 12:00:00 AM",AAPL,202.0,56.26750183105469,"October 01, 2019 at 12:00:00 AM"
29,AAPL,202,56.147499084472656,"October 01, 2019 at 12:00:00 AM",AAPL,202.0,56.567501068115234,"October 07, 2019 at 12:00:00 AM"
30,PEP,82,138.33999633789062,"October 07, 2019 at 12:00:00 AM",PEP,82.0,137.07000732421875,"October 17, 2019 at 12:00:00 AM"
31,AAPL,192,58.81999969482422,"October 17, 2019 at 12:00:00 AM",AAPL,192.0,59.380001068115234,"October 21, 2019 at 12:00:00 AM"
32,T,299,38.22999954223633,"October 21, 2019 at 12:00:00 AM",T,299.0,38.4900016784668,"October 29, 2019 at 12:00:00 AM"
33,PEP,84,136.0800018310547,"October 29, 2019 at 12:00:00 AM",PEP,84.0,136.8000030517578,"October 31, 2019 at 12:00:00 AM"
34,MSFT,80,143.3699951171875,"October 31, 2019 at 12:00:00 AM",MSFT,80.0,144.25999450683594,"November 01, 2019 at 12:00:00 AM"
35,AAPL,182,63.95500183105469,"November 01, 2019 at 12:00:00 AM",AAPL,182.0,64.3324966430664,"November 04, 2019 at 12:00:00 AM"
36,QCOM,137,85.08999633789062,"November 04, 2019 at 12:00:00 AM",QCOM,137.0,89.83000183105469,"November 07, 2019 at 12:00:00 AM"
37,TXN,103,119.91999816894531,"November 07, 2019 at 12:00:00 AM",TXN,103.0,118.4800033569336,"November 19, 2019 at 12:00:00 AM"
38,NVDA,58,207.99000549316406,"November 19, 2019 at 12:00:00 AM",NVDA,58.0,211.0,"November 21, 2019 at 12:00:00 AM"
39,NVDA,59,210.17999267578125,"November 21, 2019 at 12:00:00 AM",NVDA,59.0,216.0399932861328,"November 25, 2019 at 12:00:00 AM"
40,TXN,107,119.01000213623047,"November 25, 2019 at 12:00:00 AM",TXN,107.0,119.91000366210938,"November 27, 2019 at 12:00:00 AM"
41,PEP,94,135.91000366210938,"November 27, 2019 at 12:00:00 AM",PEP,94.0,136.64999389648438,"December 02, 2019 at 12:00:00 AM"
42,CSCO,289,44.70000076293945,"December 02, 2019 at 12:00:00 AM",CSCO,289.0,44.54999923706055,"December 12, 2019 at 12:00:00 AM"
43,AAPL,189,67.86499786376953,"December 12, 2019 at 12:00:00 AM",AAPL,189.0,67.86499786376953,"December 13, 2019 at 12:00:00 AM"
44,WMT,107,120.29000091552734,"December 13, 2019 at 12:00:00 AM",WMT,107.0,120.94999694824219,"December 17, 2019 at 12:00:00 AM"
45,TTWO,105,122.56999969482422,"December 17, 2019 at 12:00:00 AM",TTWO,105.0,122.56999969482422,"December 18, 2019 at 12:00:00 AM"
46,NVDA,56,229.50999450683594,"December 18, 2019 at 12:00:00 AM",NVDA,56.0,230.89999389648438,"December 19, 2019 at 12:00:00 AM"
47,MSFT,83,155.7100067138672,"December 19, 2019 at 12:00:00 AM",MSFT,83.0,157.35000610351562,"December 20, 2019 at 12:00:00 AM"
48,AAPL,188,69.86000061035156,"December 20, 2019 at 12:00:00 AM",AAPL,188.0,71.17250061035156,"December 24, 2019 at 12:00:00 AM"
49,AAPL,188,71.06749725341797,"December 24, 2019 at 12:00:00 AM",AAPL,188.0,72.77999877929688,"December 27, 2019 at 12:00:00 AM"
