,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
19,AMD,1381,8.369999885559082,"June 01, 2011 at 12:00:00 AM",AMD,1381.0,6.449999809265137,"July 15, 2011 at 12:00:00 AM"
20,AAPL,667,13.350000381469727,"July 18, 2011 at 12:00:00 AM",AAPL,667.0,13.5,"July 19, 2011 at 12:00:00 AM"
21,QCOM,158,56.97999954223633,"July 19, 2011 at 12:00:00 AM",QCOM,158.0,58.689998626708984,"July 20, 2011 at 12:00:00 AM"
22,MSFT,343,27.059999465942383,"July 20, 2011 at 12:00:00 AM",MSFT,343.0,27.260000228881836,"July 25, 2011 at 12:00:00 AM"
23,AMD,1225,7.630000114440918,"July 25, 2011 at 12:00:00 AM",AMD,1225.0,7.670000076293945,"July 26, 2011 at 12:00:00 AM"
24,TTWO,668,14.069999694824219,"July 26, 2011 at 12:00:00 AM",TTWO,668.0,13.010000228881836,"September 08, 2011 at 12:00:00 AM"
25,T,310,27.959999084472656,"September 08, 2011 at 12:00:00 AM",T,310.0,28.18000030517578,"September 14, 2011 at 12:00:00 AM"
26,MCD,99,88.06999969482422,"September 15, 2011 at 12:00:00 AM",MCD,99.0,89.23999786376953,"September 20, 2011 at 12:00:00 AM"
27,TXN,322,27.540000915527344,"September 20, 2011 at 12:00:00 AM",TXN,322.0,28.020000457763672,"September 27, 2011 at 12:00:00 AM"
28,PEP,144,62.43000030517578,"September 27, 2011 at 12:00:00 AM",PEP,144.0,62.90999984741211,"October 27, 2011 at 12:00:00 AM"
29,AMD,1642,5.539999961853027,"October 27, 2011 at 12:00:00 AM",AMD,1642.0,5.829999923706055,"October 28, 2011 at 12:00:00 AM"
30,MSFT,354,26.979999542236328,"October 28, 2011 at 12:00:00 AM",MSFT,354.0,25.75,"December 13, 2011 at 12:00:00 AM"
31,TMUS,558,16.3799991607666,"December 14, 2011 at 12:00:00 AM",TMUS,558.0,16.8799991607666,"December 15, 2011 at 12:00:00 AM"
32,PEP,145,64.70999908447266,"December 16, 2011 at 12:00:00 AM",PEP,145.0,65.22000122070312,"December 21, 2011 at 12:00:00 AM"
33,AAPL,670,14.158928871154785,"December 21, 2011 at 12:00:00 AM",AAPL,670.0,14.274642944335938,"December 23, 2011 at 12:00:00 AM"
34,AAPL,664,14.404643058776855,"December 23, 2011 at 12:00:00 AM",AAPL,664.0,14.53178596496582,"December 28, 2011 at 12:00:00 AM"
35,TMUS,600,16.079999923706055,"December 28, 2011 at 12:00:00 AM",TMUS,600.0,16.34000015258789,"December 29, 2011 at 12:00:00 AM"
36,AAPL,678,14.464285850524902,"December 30, 2011 at 12:00:00 AM",AAPL,678.0,14.621429443359375,"January 03, 2012 at 12:00:00 AM"
37,MSFT,362,27.399999618530273,"January 04, 2012 at 12:00:00 AM",MSFT,362.0,28.049999237060547,"January 09, 2012 at 12:00:00 AM"
38,AMD,1778,5.710000038146973,"January 10, 2012 at 12:00:00 AM",AMD,1778.0,5.829999923706055,"January 12, 2012 at 12:00:00 AM"
39,MSFT,370,28.0,"January 12, 2012 at 12:00:00 AM",MSFT,370.0,28.399999618530273,"January 17, 2012 at 12:00:00 AM"
40,AAPL,693,15.16785717010498,"January 17, 2012 at 12:00:00 AM",AAPL,693.0,15.248571395874023,"January 18, 2012 at 12:00:00 AM"
41,AMD,1699,6.21999979019165,"January 19, 2012 at 12:00:00 AM",AMD,1699.0,6.21999979019165,"January 20, 2012 at 12:00:00 AM"
42,MSFT,355,29.729999542236328,"January 23, 2012 at 12:00:00 AM",MSFT,355.0,29.899999618530273,"February 02, 2012 at 12:00:00 AM"
43,MSFT,354,29.950000762939453,"February 02, 2012 at 12:00:00 AM",MSFT,354.0,30.139999389648438,"February 03, 2012 at 12:00:00 AM"
44,MCD,106,100.01000213623047,"February 03, 2012 at 12:00:00 AM",MCD,106.0,101.12000274658203,"February 08, 2012 at 12:00:00 AM"
45,AMD,1491,7.25,"February 08, 2012 at 12:00:00 AM",AMD,1491.0,7.300000190734863,"February 09, 2012 at 12:00:00 AM"
46,TTWO,672,16.190000534057617,"February 09, 2012 at 12:00:00 AM",TTWO,672.0,16.290000915527344,"February 10, 2012 at 12:00:00 AM"
47,T,364,30.040000915527344,"February 13, 2012 at 12:00:00 AM",T,364.0,30.25,"February 22, 2012 at 12:00:00 AM"
48,AAPL,602,18.322856903076172,"February 22, 2012 at 12:00:00 AM",AAPL,602.0,18.559642791748047,"February 24, 2012 at 12:00:00 AM"
49,AAPL,599,18.657499313354492,"February 24, 2012 at 12:00:00 AM",AAPL,599.0,18.855714797973633,"February 28, 2012 at 12:00:00 AM"
50,MSFT,354,31.8700008392334,"February 28, 2012 at 12:00:00 AM",MSFT,354.0,32.310001373291016,"March 02, 2012 at 12:00:00 AM"
51,MSFT,356,32.08000183105469,"March 02, 2012 at 12:00:00 AM",MSFT,356.0,32.529998779296875,"March 14, 2012 at 12:00:00 AM"
52,QCOM,178,65.11000061035156,"March 14, 2012 at 12:00:00 AM",QCOM,178.0,65.83999633789062,"March 19, 2012 at 12:00:00 AM"
53,AAPL,546,21.467857360839844,"March 19, 2012 at 12:00:00 AM",AAPL,546.0,21.6492862701416,"March 27, 2012 at 12:00:00 AM"
54,AAPL,539,21.945714950561523,"March 27, 2012 at 12:00:00 AM",AAPL,539.0,22.084999084472656,"March 28, 2012 at 12:00:00 AM"
55,CSCO,566,21.030000686645508,"March 29, 2012 at 12:00:00 AM",CSCO,566.0,21.139999389648438,"April 02, 2012 at 12:00:00 AM"
56,AAPL,532,22.4757137298584,"April 03, 2012 at 12:00:00 AM",AAPL,532.0,22.854642868041992,"April 10, 2012 at 12:00:00 AM"
57,QCOM,183,66.22000122070312,"April 10, 2012 at 12:00:00 AM",QCOM,183.0,66.91999816894531,"April 11, 2012 at 12:00:00 AM"
58,INTC,432,28.479999542236328,"April 12, 2012 at 12:00:00 AM",INTC,432.0,28.81999969482422,"May 02, 2012 at 12:00:00 AM"
59,INTC,426,29.18000030517578,"May 02, 2012 at 12:00:00 AM",INTC,426.0,27.020000457763672,"June 15, 2012 at 12:00:00 AM"
60,AAPL,562,20.504642486572266,"June 15, 2012 at 12:00:00 AM",AAPL,562.0,20.83571434020996,"June 19, 2012 at 12:00:00 AM"
61,PEP,169,69.30999755859375,"June 19, 2012 at 12:00:00 AM",PEP,169.0,69.95999908447266,"June 29, 2012 at 12:00:00 AM"
62,MCD,133,88.52999877929688,"June 29, 2012 at 12:00:00 AM",MCD,133.0,89.22000122070312,"July 06, 2012 at 12:00:00 AM"
63,PEP,170,69.98999786376953,"July 09, 2012 at 12:00:00 AM",PEP,170.0,69.98999786376953,"July 13, 2012 at 12:00:00 AM"
64,AMD,2433,4.900000095367432,"July 13, 2012 at 12:00:00 AM",AMD,2433.0,4.929999828338623,"July 19, 2012 at 12:00:00 AM"
65,QCOM,205,58.439998626708984,"July 19, 2012 at 12:00:00 AM",QCOM,205.0,58.81999969482422,"July 27, 2012 at 12:00:00 AM"
66,JNJ,173,69.5199966430664,"July 27, 2012 at 12:00:00 AM",JNJ,173.0,68.36000061035156,"September 11, 2012 at 12:00:00 AM"
67,JNJ,174,68.19999694824219,"September 11, 2012 at 12:00:00 AM",JNJ,174.0,68.91000366210938,"September 14, 2012 at 12:00:00 AM"
68,MSFT,384,31.209999084472656,"September 14, 2012 at 12:00:00 AM",MSFT,384.0,31.43000030517578,"September 21, 2012 at 12:00:00 AM"
69,MSFT,387,31.190000534057617,"September 21, 2012 at 12:00:00 AM",MSFT,387.0,29.530000686645508,"November 07, 2012 at 12:00:00 AM"
70,JNJ,162,70.33999633789062,"November 07, 2012 at 12:00:00 AM",JNJ,162.0,70.33999633789062,"December 06, 2012 at 12:00:00 AM"
71,MSFT,427,26.729999542236328,"December 06, 2012 at 12:00:00 AM",MSFT,427.0,27.049999237060547,"December 11, 2012 at 12:00:00 AM"
72,AAPL,598,19.335357666015625,"December 11, 2012 at 12:00:00 AM",AAPL,598.0,19.563213348388672,"December 12, 2012 at 12:00:00 AM"
73,INTC,566,20.670000076293945,"December 12, 2012 at 12:00:00 AM",INTC,566.0,21.06999969482422,"December 19, 2012 at 12:00:00 AM"
74,TTWO,996,11.979999542236328,"December 19, 2012 at 12:00:00 AM",TTWO,996.0,12.109999656677246,"January 07, 2013 at 12:00:00 AM"
75,AMD,4519,2.6700000762939453,"January 07, 2013 at 12:00:00 AM",AMD,4519.0,2.7200000286102295,"January 08, 2013 at 12:00:00 AM"
76,AAPL,655,18.761070251464844,"January 08, 2013 at 12:00:00 AM",AAPL,655.0,18.876785278320312,"January 10, 2013 at 12:00:00 AM"
77,QCOM,190,64.77999877929688,"January 10, 2013 at 12:00:00 AM",QCOM,190.0,64.77999877929688,"January 11, 2013 at 12:00:00 AM"
78,SNE,1115,11.09000015258789,"January 11, 2013 at 12:00:00 AM",SNE,1115.0,11.180000305175781,"January 14, 2013 at 12:00:00 AM"
79,MSFT,463,26.889999389648438,"January 14, 2013 at 12:00:00 AM",MSFT,463.0,27.149999618530273,"January 16, 2013 at 12:00:00 AM"
80,MSFT,465,27.040000915527344,"January 16, 2013 at 12:00:00 AM",MSFT,465.0,27.190000534057617,"January 17, 2013 at 12:00:00 AM"
81,AAPL,705,17.952856063842773,"January 17, 2013 at 12:00:00 AM",AAPL,705.0,18.171785354614258,"January 23, 2013 at 12:00:00 AM"
82,MSFT,463,27.6299991607666,"January 24, 2013 at 12:00:00 AM",MSFT,463.0,28.010000228881836,"January 28, 2013 at 12:00:00 AM"
83,MSFT,465,27.90999984741211,"January 28, 2013 at 12:00:00 AM",MSFT,465.0,28.1299991607666,"February 20, 2013 at 12:00:00 AM"
84,MSFT,469,27.8700008392334,"February 20, 2013 at 12:00:00 AM",MSFT,469.0,28.290000915527344,"March 05, 2013 at 12:00:00 AM"
85,TMUS,644,20.6200008392334,"March 05, 2013 at 12:00:00 AM",TMUS,644.0,20.81999969482422,"March 07, 2013 at 12:00:00 AM"
86,TTWO,870,15.40999984741211,"March 07, 2013 at 12:00:00 AM",TTWO,870.0,15.489999771118164,"March 08, 2013 at 12:00:00 AM"
87,AAPL,874,15.418571472167969,"March 08, 2013 at 12:00:00 AM",AAPL,874.0,15.557143211364746,"March 12, 2013 at 12:00:00 AM"
88,AMD,5214,2.609999895095825,"March 12, 2013 at 12:00:00 AM",AMD,5214.0,2.6600000858306885,"March 19, 2013 at 12:00:00 AM"
89,QCOM,214,64.72000122070312,"March 19, 2013 at 12:00:00 AM",QCOM,214.0,65.41000366210938,"March 20, 2013 at 12:00:00 AM"
90,JNJ,177,79.01000213623047,"March 21, 2013 at 12:00:00 AM",JNJ,177.0,79.83000183105469,"March 25, 2013 at 12:00:00 AM"
91,MSFT,502,28.15999984741211,"March 25, 2013 at 12:00:00 AM",MSFT,502.0,28.31999969482422,"March 28, 2013 at 12:00:00 AM"
92,MSFT,497,28.610000610351562,"March 28, 2013 at 12:00:00 AM",MSFT,497.0,29.56999969482422,"April 10, 2013 at 12:00:00 AM"
93,MSFT,486,30.280000686645508,"April 10, 2013 at 12:00:00 AM",MSFT,486.0,30.700000762939453,"April 23, 2013 at 12:00:00 AM"
94,TMUS,638,23.3799991607666,"April 23, 2013 at 12:00:00 AM",TMUS,638.0,23.719999313354492,"April 25, 2013 at 12:00:00 AM"
95,MSFT,474,31.940000534057617,"April 25, 2013 at 12:00:00 AM",MSFT,474.0,32.560001373291016,"April 30, 2013 at 12:00:00 AM"
96,MSFT,466,33.099998474121094,"April 30, 2013 at 12:00:00 AM",MSFT,466.0,33.41999816894531,"May 06, 2013 at 12:00:00 AM"
97,AAPL,951,16.380714416503906,"May 07, 2013 at 12:00:00 AM",AAPL,951.0,14.975000381469727,"June 20, 2013 at 12:00:00 AM"
98,TMUS,624,22.81999969482422,"June 21, 2013 at 12:00:00 AM",TMUS,624.0,23.100000381469727,"June 26, 2013 at 12:00:00 AM"
99,QCOM,235,61.27000045776367,"June 26, 2013 at 12:00:00 AM",QCOM,235.0,61.630001068115234,"June 27, 2013 at 12:00:00 AM"
100,MSFT,419,34.619998931884766,"June 27, 2013 at 12:00:00 AM",MSFT,419.0,35.0,"July 11, 2013 at 12:00:00 AM"
101,MSFT,410,35.689998626708984,"July 11, 2013 at 12:00:00 AM",MSFT,410.0,36.0099983215332,"July 16, 2013 at 12:00:00 AM"
102,AAPL,963,15.364286422729492,"July 16, 2013 at 12:00:00 AM",AAPL,963.0,15.477856636047363,"July 18, 2013 at 12:00:00 AM"
103,TTWO,907,16.43000030517578,"July 18, 2013 at 12:00:00 AM",TTWO,907.0,16.75,"July 22, 2013 at 12:00:00 AM"
104,QCOM,244,62.209999084472656,"July 22, 2013 at 12:00:00 AM",QCOM,244.0,62.88999938964844,"July 24, 2013 at 12:00:00 AM"
105,TXN,394,38.93000030517578,"July 24, 2013 at 12:00:00 AM",TXN,394.0,39.36000061035156,"August 01, 2013 at 12:00:00 AM"
106,JNJ,165,93.7699966430664,"August 01, 2013 at 12:00:00 AM",JNJ,165.0,94.2699966430664,"August 08, 2013 at 12:00:00 AM"
107,AAPL,948,16.464643478393555,"August 08, 2013 at 12:00:00 AM",AAPL,948.0,16.819286346435547,"August 13, 2013 at 12:00:00 AM"
108,AAPL,912,17.484643936157227,"August 13, 2013 at 12:00:00 AM",AAPL,912.0,17.781429290771484,"August 14, 2013 at 12:00:00 AM"
109,JNJ,178,90.69999694824219,"August 14, 2013 at 12:00:00 AM",JNJ,178.0,86.80999755859375,"September 27, 2013 at 12:00:00 AM"
110,AAPL,900,17.241071701049805,"September 27, 2013 at 12:00:00 AM",AAPL,900.0,17.343929290771484,"October 02, 2013 at 12:00:00 AM"
111,AAPL,893,17.484285354614258,"October 02, 2013 at 12:00:00 AM",AAPL,893.0,17.768213272094727,"October 15, 2013 at 12:00:00 AM"
112,TTWO,937,16.940000534057617,"October 15, 2013 at 12:00:00 AM",TTWO,937.0,17.219999313354492,"October 18, 2013 at 12:00:00 AM"
113,CSCO,703,22.93000030517578,"October 21, 2013 at 12:00:00 AM",CSCO,703.0,23.209999084472656,"November 06, 2013 at 12:00:00 AM"
114,AMD,4919,3.319999933242798,"November 06, 2013 at 12:00:00 AM",AMD,4919.0,3.3399999141693115,"November 12, 2013 at 12:00:00 AM"
115,MCD,168,97.66000366210938,"November 12, 2013 at 12:00:00 AM",MCD,168.0,98.18000030517578,"November 14, 2013 at 12:00:00 AM"
116,MSFT,434,38.02000045776367,"November 14, 2013 at 12:00:00 AM",MSFT,434.0,38.849998474121094,"December 05, 2013 at 12:00:00 AM"
117,INTC,695,24.260000228881836,"December 05, 2013 at 12:00:00 AM",INTC,695.0,24.969999313354492,"December 06, 2013 at 12:00:00 AM"
118,AMD,4746,3.6600000858306885,"December 06, 2013 at 12:00:00 AM",AMD,4746.0,3.6600000858306885,"December 09, 2013 at 12:00:00 AM"
119,PEP,210,82.69000244140625,"December 09, 2013 at 12:00:00 AM",PEP,210.0,83.33000183105469,"January 08, 2014 at 12:00:00 AM"
120,MSFT,489,35.7599983215332,"January 08, 2014 at 12:00:00 AM",MSFT,489.0,35.9900016784668,"January 13, 2014 at 12:00:00 AM"
121,MSFT,503,34.97999954223633,"January 13, 2014 at 12:00:00 AM",MSFT,503.0,35.900001525878906,"January 15, 2014 at 12:00:00 AM"
122,MSFT,491,36.7599983215332,"January 15, 2014 at 12:00:00 AM",MSFT,491.0,37.45000076293945,"January 24, 2014 at 12:00:00 AM"
123,T,551,33.41999816894531,"January 24, 2014 at 12:00:00 AM",T,551.0,32.529998779296875,"March 11, 2014 at 12:00:00 AM"
124,AAPL,936,19.14607048034668,"March 11, 2014 at 12:00:00 AM",AAPL,936.0,19.33928680419922,"March 25, 2014 at 12:00:00 AM"
125,MSFT,448,40.34000015258789,"March 25, 2014 at 12:00:00 AM",MSFT,448.0,41.150001525878906,"April 01, 2014 at 12:00:00 AM"
126,AMD,4539,4.070000171661377,"April 01, 2014 at 12:00:00 AM",AMD,4539.0,4.119999885559082,"April 02, 2014 at 12:00:00 AM"
127,AAPL,965,19.376785278320312,"April 02, 2014 at 12:00:00 AM",AAPL,965.0,20.293214797973633,"April 24, 2014 at 12:00:00 AM"
128,PEP,229,85.5199966430664,"April 24, 2014 at 12:00:00 AM",PEP,229.0,86.93000030517578,"April 29, 2014 at 12:00:00 AM"
129,MSFT,491,40.5099983215332,"April 29, 2014 at 12:00:00 AM",MSFT,491.0,40.95000076293945,"June 02, 2014 at 12:00:00 AM"
130,QCOM,250,80.4800033569336,"June 02, 2014 at 12:00:00 AM",QCOM,250.0,81.11000061035156,"July 09, 2014 at 12:00:00 AM"
131,MCD,200,101.06999969482422,"July 09, 2014 at 12:00:00 AM",MCD,200.0,94.30999755859375,"August 21, 2014 at 12:00:00 AM"
132,INTC,538,35.150001525878906,"August 21, 2014 at 12:00:00 AM",INTC,538.0,34.150001525878906,"October 06, 2014 at 12:00:00 AM"
133,MSFT,399,46.09000015258789,"October 06, 2014 at 12:00:00 AM",MSFT,399.0,46.5,"October 09, 2014 at 12:00:00 AM"
134,AAPL,734,25.2549991607666,"October 09, 2014 at 12:00:00 AM",AAPL,734.0,25.7549991607666,"October 21, 2014 at 12:00:00 AM"
135,TTWO,847,22.329999923706055,"October 21, 2014 at 12:00:00 AM",TTWO,847.0,22.559999465942383,"October 24, 2014 at 12:00:00 AM"
136,MSFT,414,46.130001068115234,"October 24, 2014 at 12:00:00 AM",MSFT,414.0,46.439998626708984,"October 29, 2014 at 12:00:00 AM"
137,QCOM,250,76.88999938964844,"October 29, 2014 at 12:00:00 AM",QCOM,250.0,78.52999877929688,"October 31, 2014 at 12:00:00 AM"
138,PEP,204,96.16999816894531,"October 31, 2014 at 12:00:00 AM",PEP,204.0,97.5199966430664,"November 05, 2014 at 12:00:00 AM"
139,PEP,205,96.88999938964844,"November 05, 2014 at 12:00:00 AM",PEP,205.0,98.48999786376953,"November 14, 2014 at 12:00:00 AM"
140,TXN,392,51.630001068115234,"November 14, 2014 at 12:00:00 AM",TXN,392.0,52.63999938964844,"November 21, 2014 at 12:00:00 AM"
141,AAPL,709,29.11750030517578,"November 21, 2014 at 12:00:00 AM",AAPL,709.0,29.767499923706055,"November 25, 2014 at 12:00:00 AM"
142,AAPL,718,29.399999618530273,"November 25, 2014 at 12:00:00 AM",AAPL,718.0,29.8174991607666,"November 28, 2014 at 12:00:00 AM"
143,AAPL,720,29.732500076293945,"November 28, 2014 at 12:00:00 AM",AAPL,720.0,27.260000228881836,"January 14, 2015 at 12:00:00 AM"
144,TMUS,664,29.56999969482422,"January 14, 2015 at 12:00:00 AM",TMUS,664.0,29.979999542236328,"January 20, 2015 at 12:00:00 AM"
145,MSFT,429,46.38999938964844,"January 20, 2015 at 12:00:00 AM",MSFT,429.0,47.36000061035156,"January 23, 2015 at 12:00:00 AM"
146,MSFT,430,47.18000030517578,"January 23, 2015 at 12:00:00 AM",MSFT,430.0,42.349998474121094,"March 10, 2015 at 12:00:00 AM"
147,MSFT,434,42.029998779296875,"March 10, 2015 at 12:00:00 AM",MSFT,434.0,42.310001373291016,"March 11, 2015 at 12:00:00 AM"
148,INTC,596,30.799999237060547,"March 12, 2015 at 12:00:00 AM",INTC,596.0,30.989999771118164,"March 20, 2015 at 12:00:00 AM"
149,AMD,6507,2.8399999141693115,"March 23, 2015 at 12:00:00 AM",AMD,6507.0,2.2899999618530273,"May 06, 2015 at 12:00:00 AM"
150,CSCO,517,28.809999465942383,"May 07, 2015 at 12:00:00 AM",CSCO,517.0,28.989999771118164,"May 08, 2015 at 12:00:00 AM"
151,AAPL,470,31.905000686645508,"May 08, 2015 at 12:00:00 AM",AAPL,470.0,32.26750183105469,"May 15, 2015 at 12:00:00 AM"
152,AAPL,471,32.192501068115234,"May 15, 2015 at 12:00:00 AM",AAPL,471.0,32.67250061035156,"May 19, 2015 at 12:00:00 AM"
153,AAPL,473,32.51750183105469,"May 19, 2015 at 12:00:00 AM",AAPL,473.0,32.51750183105469,"May 21, 2015 at 12:00:00 AM"
154,AAPL,468,32.84749984741211,"May 21, 2015 at 12:00:00 AM",AAPL,468.0,33.150001525878906,"May 26, 2015 at 12:00:00 AM"
155,TXN,284,54.560001373291016,"May 26, 2015 at 12:00:00 AM",TXN,284.0,55.959999084472656,"May 28, 2015 at 12:00:00 AM"
156,AAPL,483,32.94499969482422,"May 28, 2015 at 12:00:00 AM",AAPL,483.0,31.25749969482422,"July 13, 2015 at 12:00:00 AM"
157,AAPL,481,31.415000915527344,"July 13, 2015 at 12:00:00 AM",AAPL,481.0,31.934999465942383,"July 16, 2015 at 12:00:00 AM"
158,AAPL,478,32.127498626708984,"July 16, 2015 at 12:00:00 AM",AAPL,478.0,32.74250030517578,"July 20, 2015 at 12:00:00 AM"
159,PEP,160,97.30999755859375,"July 20, 2015 at 12:00:00 AM",PEP,160.0,98.0199966430664,"August 05, 2015 at 12:00:00 AM"
160,MSFT,331,47.58000183105469,"August 05, 2015 at 12:00:00 AM",MSFT,331.0,43.5,"September 18, 2015 at 12:00:00 AM"
161,TTWO,488,29.530000686645508,"September 18, 2015 at 12:00:00 AM",TTWO,488.0,29.709999084472656,"September 21, 2015 at 12:00:00 AM"
162,AAPL,503,28.802499771118164,"September 21, 2015 at 12:00:00 AM",AAPL,503.0,29.110000610351562,"September 25, 2015 at 12:00:00 AM"
163,MSFT,333,43.939998626708984,"September 25, 2015 at 12:00:00 AM",MSFT,333.0,44.75,"October 01, 2015 at 12:00:00 AM"
164,AAPL,545,27.395000457763672,"October 01, 2015 at 12:00:00 AM",AAPL,545.0,27.657499313354492,"October 06, 2015 at 12:00:00 AM"
165,AMD,8107,1.8600000143051147,"October 07, 2015 at 12:00:00 AM",AMD,8107.0,1.8700000047683716,"October 08, 2015 at 12:00:00 AM"
166,PEP,153,98.97000122070312,"October 08, 2015 at 12:00:00 AM",PEP,153.0,99.69999694824219,"October 19, 2015 at 12:00:00 AM"
167,MSFT,320,47.619998931884766,"October 19, 2015 at 12:00:00 AM",MSFT,320.0,47.91999816894531,"October 21, 2015 at 12:00:00 AM"
168,QCOM,260,58.970001220703125,"October 21, 2015 at 12:00:00 AM",QCOM,260.0,59.4900016784668,"October 22, 2015 at 12:00:00 AM"
169,AAPL,520,29.770000457763672,"October 23, 2015 at 12:00:00 AM",AAPL,520.0,30.247499465942383,"October 30, 2015 at 12:00:00 AM"
170,PEP,154,102.19000244140625,"October 30, 2015 at 12:00:00 AM",PEP,154.0,98.52999877929688,"December 15, 2015 at 12:00:00 AM"
171,AAPL,549,27.622499465942383,"December 15, 2015 at 12:00:00 AM",AAPL,549.0,27.767499923706055,"December 16, 2015 at 12:00:00 AM"
172,QCOM,317,48.06999969482422,"December 16, 2015 at 12:00:00 AM",QCOM,317.0,49.31999969482422,"December 17, 2015 at 12:00:00 AM"
173,AAPL,574,27.2450008392334,"December 17, 2015 at 12:00:00 AM",AAPL,574.0,23.75,"February 03, 2016 at 12:00:00 AM"
174,AAPL,565,24.149999618530273,"February 04, 2016 at 12:00:00 AM",AAPL,565.0,24.709999084472656,"February 18, 2016 at 12:00:00 AM"
175,AMD,7316,1.909999966621399,"February 18, 2016 at 12:00:00 AM",AMD,7316.0,1.9299999475479126,"February 19, 2016 at 12:00:00 AM"
176,JNJ,135,104.16000366210938,"February 19, 2016 at 12:00:00 AM",JNJ,135.0,104.16000366210938,"February 22, 2016 at 12:00:00 AM"
177,AAPL,583,24.219999313354492,"February 22, 2016 at 12:00:00 AM",AAPL,583.0,24.412500381469727,"March 01, 2016 at 12:00:00 AM"
178,TTWO,379,37.5,"March 01, 2016 at 12:00:00 AM",TTWO,379.0,38.04999923706055,"April 04, 2016 at 12:00:00 AM"
179,AAPL,519,27.780000686645508,"April 04, 2016 at 12:00:00 AM",AAPL,519.0,28.02750015258789,"April 15, 2016 at 12:00:00 AM"
180,PEP,140,103.7699966430664,"April 15, 2016 at 12:00:00 AM",PEP,140.0,104.91999816894531,"May 09, 2016 at 12:00:00 AM"
181,TTWO,424,34.689998626708984,"May 09, 2016 at 12:00:00 AM",TTWO,424.0,35.33000183105469,"May 11, 2016 at 12:00:00 AM"
182,AAPL,648,23.127500534057617,"May 11, 2016 at 12:00:00 AM",AAPL,648.0,23.637500762939453,"May 17, 2016 at 12:00:00 AM"
183,MSFT,303,50.5099983215332,"May 17, 2016 at 12:00:00 AM",MSFT,303.0,51.91999816894531,"May 25, 2016 at 12:00:00 AM"
184,MSFT,302,52.119998931884766,"May 25, 2016 at 12:00:00 AM",MSFT,302.0,52.439998626708984,"June 01, 2016 at 12:00:00 AM"
185,INTC,500,31.65999984741211,"June 01, 2016 at 12:00:00 AM",INTC,500.0,32.04999923706055,"June 13, 2016 at 12:00:00 AM"
