,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
,STOCK,SHARES,PRICE,TIME,STOCK,SHARES,PRICE,TIME
0,MSFT,3723,26.860000610351562,"January 09, 2006 at 12:00:00 AM",MSFT,3723.0,27.010000228881836,"January 11, 2006 at 12:00:00 AM"
1,PEP,1713,58.70000076293945,"January 13, 2006 at 12:00:00 AM",PEP,1713.0,59.470001220703125,"February 24, 2006 at 12:00:00 AM"
2,INTC,5003,20.360000610351562,"February 24, 2006 at 12:00:00 AM",INTC,5003.0,20.469999313354492,"February 27, 2006 at 12:00:00 AM"
3,QCOM,2118,48.349998474121094,"February 27, 2006 at 12:00:00 AM",QCOM,2118.0,49.560001373291016,"March 09, 2006 at 12:00:00 AM"
4,TXN,3406,30.81999969482422,"March 09, 2006 at 12:00:00 AM",TXN,3406.0,31.219999313354492,"March 15, 2006 at 12:00:00 AM"
5,TXN,3400,31.280000686645508,"March 15, 2006 at 12:00:00 AM",TXN,3400.0,32.869998931884766,"March 30, 2006 at 12:00:00 AM"
6,AMD,3327,33.59000015258789,"March 30, 2006 at 12:00:00 AM",AMD,3327.0,34.779998779296875,"April 06, 2006 at 12:00:00 AM"
7,PEP,1994,58.02000045776367,"April 06, 2006 at 12:00:00 AM",PEP,1994.0,58.02000045776367,"April 20, 2006 at 12:00:00 AM"
8,QCOM,2232,51.84000015258789,"April 20, 2006 at 12:00:00 AM",QCOM,2232.0,52.45000076293945,"April 25, 2006 at 12:00:00 AM"
9,PEP,2036,57.5,"April 25, 2006 at 12:00:00 AM",PEP,2036.0,57.81999969482422,"April 26, 2006 at 12:00:00 AM"
10,TTWO,6689,17.600000381469727,"April 26, 2006 at 12:00:00 AM",TTWO,6689.0,17.600000381469727,"April 27, 2006 at 12:00:00 AM"
11,KO,5599,21.024999618530273,"April 27, 2006 at 12:00:00 AM",KO,5599.0,21.135000228881836,"May 05, 2006 at 12:00:00 AM"
12,KO,5541,21.354999542236328,"May 05, 2006 at 12:00:00 AM",KO,5541.0,21.59000015258789,"May 09, 2006 at 12:00:00 AM"
13,JNJ,2050,58.36000061035156,"May 09, 2006 at 12:00:00 AM",JNJ,2050.0,58.65999984741211,"May 11, 2006 at 12:00:00 AM"
14,KO,5544,21.690000534057617,"May 11, 2006 at 12:00:00 AM",KO,5544.0,22.06999969482422,"May 16, 2006 at 12:00:00 AM"
15,QCOM,2539,48.189998626708984,"May 16, 2006 at 12:00:00 AM",QCOM,2539.0,35.0,"July 21, 2006 at 12:00:00 AM"
16,SNE,2167,41.0,"July 21, 2006 at 12:00:00 AM",SNE,2167.0,41.349998474121094,"July 24, 2006 at 12:00:00 AM"
17,TXN,3219,27.84000015258789,"July 24, 2006 at 12:00:00 AM",TXN,3219.0,28.6299991607666,"July 25, 2006 at 12:00:00 AM"
18,TXN,3184,28.950000762939453,"July 25, 2006 at 12:00:00 AM",TXN,3184.0,28.950000762939453,"July 26, 2006 at 12:00:00 AM"
19,AAPL,40412,2.2810709476470947,"July 26, 2006 at 12:00:00 AM",AAPL,40412.0,2.3035709857940674,"July 27, 2006 at 12:00:00 AM"
20,TXN,3157,29.479999542236328,"July 27, 2006 at 12:00:00 AM",TXN,3157.0,30.5,"August 04, 2006 at 12:00:00 AM"
21,QCOM,2727,35.310001373291016,"August 04, 2006 at 12:00:00 AM",QCOM,2727.0,36.279998779296875,"August 16, 2006 at 12:00:00 AM"
22,MSFT,4006,24.700000762939453,"August 16, 2006 at 12:00:00 AM",MSFT,4006.0,24.700000762939453,"August 17, 2006 at 12:00:00 AM"
23,MSFT,4006,24.700000762939453,"August 17, 2006 at 12:00:00 AM",MSFT,4006.0,25.049999237060547,"August 18, 2006 at 12:00:00 AM"
