,,,,,,,," Shooting Star, Death Cross & Golden Cross Strategy Results",,,,,,,,,,,,,
,Shortlist,Tickers Traded,Entry Point Price,Exit Point Price,Shares Traded,Earnings ($),Earnings (%),Exit Strategy (Loss %),Exit Strategy (Win %),Exit Strategy (Time),Trading Period,Trading Start Date,Trading End Date,Trading Intervals,Account Value,Number of Stocks Traded,Profit (%),Annual Return (%),Mean Annual Return (%),Profit ($),Win Rate
52,,MSFT,139.1000061,140.1199951,73,1.019989014,0.733277476,,,,,,,,,,,,,,
53,,MSFT,139.6799927,140.7899933,73,1.11000061,0.794674018,,,,,,,,,,,,,,
54,,QCOM,78.23000336,78.69999695,131,0.469993591,0.600784317,,,,,,,,,,,,,,
55,,AAPL,58.81999969,59.38000107,176,0.560001373,0.952059463,,,,,,,,,,,,,,
56,,AAPL,60.12749863,60.52500153,174,0.397502899,0.66110001,,,,,,,,,,,,,,
57,,AAPL,60.79499817,61.12749863,173,0.332500458,0.546920746,,,,,,,,,,,,,,
58,,MSFT,139.9400024,144.3999939,75,4.459991455,3.187074015,,,,,,,,,,,,,,
59,,QCOM,83.05000305,84.54000092,131,1.489997864,1.794097302,,,,,,,,,,,,,,
60,,QCOM,85.08999634,89.83000183,130,4.740005493,5.570579031,,,,,,,,,,,,,,
61,,AAPL,64.85749817,65.38749695,181,0.529998779,0.817174258,,,,,,,,,,,,,,
62,,AAPL,65.48999786,65.9375,180,0.447502136,0.683313713,,,,,,,,,,,,,,
63,,AAPL,65.66000366,66.44999695,181,0.789993286,1.203157542,,,,,,,,,,,,,,
64,,QCOM,90.48000336,91.25,133,0.769996643,0.851013058,,,,,,,,,,,,,,
65,,AAPL,66.57250214,67.5,182,0.927497864,1.393214667,,,,,,,,,,,,,,
66,,QCOM,84.91999817,86.83999634,145,1.919998169,2.260949376,,,,,,,,,,,,,,
67,,MSFT,153.2400055,155.1100006,82,1.869995117,1.220304783,,,,,,,,,,,,,,
68,,AAPL,69.96499634,70.55750275,182,0.592506409,0.846861202,,,,,,,,,,,,,,
69,,AAPL,69.86000061,71.17250061,184,1.3125,1.878757499,,,,,,,,,,,,,,
70,,AAPL,71.06749725,72.77999878,184,1.712501526,2.409683177,,,,,,,,,,,,,,
71,,AAPL,72.44999695,74.05999756,185,1.61000061,2.222223158,,,,,,,,,,,,,,
72,,AAPL,75.08750153,76.80999756,182,1.722496033,2.293985014,,,,,,,,,,,,,,
73,,AAPL,77.40750122,77.91000366,181,0.502502441,0.649165047,,,,,,,,,,,,,,
74,,AAPL,79.23999786,79.64499664,178,0.404998779,0.511103976,,,,,,,,,,,,,,
75,,AAPL,79.42500305,80.0625,178,0.637496948,0.802640131,,,,,,,,,,,,,,
76,,AAPL,79.57749939,81.11250305,180,1.535003662,1.928941816,,,,,,,,,,,,,,
77,,AAPL,81.08499908,60.70000076,180,-20.38499832,-25.1402831,,,,,,,,,,,,,,
78,,AAPL,60.35250092,62.72499847,181,2.372497559,3.931067516,,,,,,,,,,,,,,
79,,AAPL,65.61750031,67.69999695,173,2.082496643,3.173690911,,,,,,,,,,,,,,
80,,AAPL,64.85749817,65.68499756,180,0.82749939,1.275873126,,,,,,,,,,,,,,
81,,AAPL,66.51750183,67.17500305,178,0.657501221,0.988463491,,,,,,,,,,,,,,
82,,AAPL,66.99749756,70,178,3.002502441,4.481514311,,,,,,,,,,,,,,
83,,AAPL,71.76249695,72.48999786,174,0.727500916,1.013761988,,,,,,,,,,,,,,
84,,AAPL,73.44999695,75.11499786,172,1.665000916,2.266849537,,,,,,,,,,,,,,
85,,QCOM,78.87000275,79.69999695,164,0.829994202,1.052357262,,,,,,,,,,,,,,
86,,QCOM,78.83000183,79.69999695,165,0.869995117,1.103634526,,,,,,,,,,,,,,
87,,MSFT,184.6799927,186.8000031,71,2.120010376,1.147937221,,,,,,,,,,,,,,
88,,QCOM,78.41999817,78.86000061,170,0.440002441,0.561084483,,,,,,,,,,,,,,
89,,AAPL,76.91249847,78.29250336,174,1.380004883,1.794253093,,,,,,,,,,,,,,
90,,QCOM,79.94000244,84.94999695,171,5.009994507,6.267193337,,,,,,,,,,,,,,
91,,AAPL,81.27999878,82.5625,178,1.282501221,1.577880463,,,,,,,,,,,,,,
92,,AAPL,83.36499786,86.97499847,177,3.61000061,4.330355308,,,,,,,,,,,,,,
93,,AAPL,88.20999908,88.78749847,174,0.57749939,0.654686992,,,,,,,,,,,,,,
94,,AAPL,87.89749908,88.66000366,176,0.762504578,0.867492916,,,,,,,,,,,,,,
95,,QCOM,88.80999756,90.13999939,176,1.330001831,1.497581204,,,,,,,,,,,,,,
96,,MSFT,201.9100037,203.1399994,78,1.229995728,0.609180182,,,,,,,,,,,,,,
97,,QCOM,89.77999878,91.08999634,177,1.309997559,1.459119599,,,,,,,,,,,,,,
98,,QCOM,91.87000275,93.20999908,176,1.339996338,1.45857875,,,,,,,,,,,,,,
99,,QCOM,92.91999817,93.94999695,176,1.029998779,1.108479121,,,,,,,,,,,,,,
100,,AAPL,95.75250244,97.26499939,173,1.512496948,1.579589995,,,,,,,,,,,,,,
101,,AAPL,95.47750092,98.98999786,176,3.512496948,3.678873991,,,,,,,,,,,,,,
102,,AAPL,97.72499847,99.17250061,179,1.447502136,1.481199446,,,,,,,,,,,,,,
103,,AAPL,97,102.8850021,183,5.885002136,6.067012512,,,,,,,,,,,,,,
104,,QCOM,105.6100006,107.4000015,178,1.790000916,1.694916111,,,,,,,,,,,,,,
105,,AAPL,108.9375,110.4049988,175,1.467498779,1.347101576,,,,,,,,,,,,,,
106,,AAPL,113.9024963,114.8300018,170,0.927505493,0.814297775,,,,,,,,,,,,,,
107,,AAPL,114.9075012,116.0625,170,1.154998779,1.005155248,,,,,,,,,,,,,,
108,,AAPL,114.6074982,115.9824982,172,1.375,1.199746982,,,,,,,,,,,,,,
109,,AAPL,115.7074966,119.2624969,172,3.555000305,3.072402747,,,,,,,,,,,,,,
110,,AAPL,124.3700027,128.6974945,165,4.32749176,3.479530164,,,,,,,,,,,,,,
111,,MSFT,213.6900024,217.8800049,99,4.190002441,1.960785434,,,,,,,,,,,,,,
112,,AAPL,126.5224991,127.5800018,171,1.057502747,0.835821893,,,,,,,,,,,,,,
113,,AAPL,129.0399933,132.7599945,169,3.720001221,2.882828126,,,,,,,,,,,,,,
114,,AAPL,134.1799927,137.5899963,168,3.410003662,2.541365217,,,,,,,,,,,,,,
115,,AAPL,131.3999939,118.3199997,175,-13.0799942,-9.954333949,,,,,,,,,,,,,,
116,,AAPL,118.6900024,120.5,175,1.809997559,1.524978955,,,,,,,,,,,,,,
117,,AAPL,116.3199997,117.1900024,181,0.870002747,0.747939089,,,,,,,,,,,,,,
118,,AAPL,119.4899979,121.0100021,178,1.520004272,1.272076575,,,,,,,,,,,,,,
119,,AAPL,122.7200012,123.5199966,175,0.799995422,0.651886746,,,,,,,,,,,,,,
120,,AAPL,122.9400024,124.3700027,176,1.430000305,1.163169251,,,,,,,,,,,,,,
121,,AAPL,124.3799973,127.4100037,176,3.030006409,2.436088178,,,,,,,,,,,,,,
122,,AAPL,127.8099976,128.8999939,176,1.089996338,0.852825568,,,,,,,,,,,,,,
123,,AAPL,128.6999969,131.6100006,176,2.910003662,2.26107516,,,,,,,,,,,,,,
124,,AAPL,131.8800049,133.9900055,175,2.11000061,1.599939742,,,,,,,,,,,,,,
125,,AAPL,136.6900024,138.0500031,172,1.36000061,0.99495251,,,,,,,,,,,,,,
126,,AAPL,134.8699951,135.5800018,176,0.710006714,0.526437858,,,,,,,,,,,,,,
127,,AAPL,133.7200012,133.8000031,179,0.080001831,0.059827872,,,,,,,,,,,,,,
128,,AAPL,136.8699951,143.0700073,174,6.200012207,4.529854919,,,,,,,,,,,,,,
129,,AAPL,142.9199982,,,,,,,,,,,,,,,,,,
