,,,,,,,,Shooting Star. Golden Cross Strategy Results,,,,,,,,,,,
,Shortlist,Tickers Traded,Entry Point Price,Exit Point Price,Shares Traded,Earnings ($),Earnings (%),Exit Strategy (Loss %),Exit Strategy (Win %),Exit Strategy (Time),Shooting Star,Death Cross,Golden Cross,Trading Period,Trading Start Date,Trading End Date,Trading Intervals,Account Value,Number of Stocks Traded,Profit (%),Annual Return (%),Mean Annual Return (%),Profit ($),Win Rate
0,QCOM,QCOM,56.439998626708984,57.02000045776367,177.0,0.5800018310546875,1.0276432409057756,0.0,0.49999999999998934,45.0,1.0,0.0,1.0,562.0,2019-01-02,2021-03-25,1d,34434.70486450195,110.0,244.34704864501953,88.45613819122315,158.465596408844,24434.704864501953,97.27272727272728
1,KO,KO,47.150001525878906,47.400001525878906,214.0,0.25,0.5302226763720976,,,,,,,,,,,,,,228.47505462646484,,,
2,TTWO,TTWO,105.93000030517578,106.6500015258789,95.0,0.720001220703125,0.6796952880476348,,,,,,,,,,,,,,,,,
3,MSFT,MSFT,105.68000030517578,106.86000061035156,96.0,1.1800003051757812,1.116578635284116,,,,,,,,,,,,,,,,,
4,JNJ,MSFT,106.19999694824219,107.23999786376953,97.0,1.0400009155273438,0.9792852593340472,,,,,,,,,,,,,,,,,
5,AAPL,JNJ,128.22999572753906,128.9499969482422,81.0,0.720001220703125,0.561492041404237,,,,,,,,,,,,,,,,,
6,,AAPL,38.66999816894531,40.8125,271.0,2.1425018310546875,5.540475646505887,,,,,,,,,,,,,,,,,
7,,AAPL,41.3125,41.52750015258789,268.0,0.21500015258789062,0.5204239699555597,,,,,,,,,,,,,,,,,
8,,AAPL,41.61000061035156,41.852500915527344,267.0,0.24250030517578125,0.5827933228038767,,,,,,,,,,,,,,,,,
9,,AAPL,42.8125,43.21500015258789,261.0,0.4025001525878906,0.9401463418111313,,,,,,,,,,,,,,,,,
10,,AAPL,43.54499816894531,43.92250061035156,259.0,0.37750244140625,0.8669249219890216,,,,,,,,,,,,,,,,,
11,,AAPL,43.962501525878906,45.0,259.0,1.0374984741210938,2.3599623272355448,,,,,,,,,,,,,,,,,
12,,QCOM,54.84000015258789,55.529998779296875,212.0,0.6899986267089844,1.2582031815994141,,,,,,,,,,,,,,,,,
13,,QCOM,55.400001525878906,56.619998931884766,213.0,1.2199974060058594,2.2021613220280583,,,,,,,,,,,,,,,,,
14,,AAPL,47.005001068115234,47.505001068115234,256.0,0.5,1.0637166017195638,,,,,,,,,,,,,,,,,
15,,AAPL,48.772499084472656,49.11249923706055,250.0,0.3400001525878906,0.6971144783846723,,,,,,,,,,,,,,,,,
16,,AAPL,49.25,50.08000183105469,249.0,0.8300018310546875,1.685282905694797,,,,,,,,,,,,,,,,,
17,,AAPL,49.875,50.212501525878906,250.0,0.33750152587890625,0.6766947887296366,,,,,,,,,,,,,,,,,
18,,AAPL,49.73749923706055,50.779998779296875,252.0,1.0424995422363281,2.096003132902866,,,,,,,,,,,,,,,,,
19,,AAPL,50.96500015258789,51.84000015258789,252.0,0.875,1.7168645097228936,,,,,,,,,,,,,,,,,
20,,AAPL,51.790000915527344,52.470001220703125,252.0,0.6800003051757812,1.312995352683819,,,,,,,,,,,,,,,,,
21,,AAPL,52.630001068115234,50.20249938964844,251.0,-2.427501678466797,-4.6123914672261845,,,,,,,,,,,,,,,,,
22,,AAPL,50.005001068115234,50.462501525878906,252.0,0.4575004577636719,0.914909405042266,,,,,,,,,,,,,,,,,
23,,AAPL,50.807498931884766,51.147499084472656,250.0,0.3400001525878906,0.6691928548652097,,,,,,,,,,,,,,,,,
24,,AAPL,51.125,51.4474983215332,250.0,0.3224983215332031,0.6308035629011308,,,,,,,,,,,,,,,,,
25,,AAPL,50.647499084472656,50.912498474121094,254.0,0.2649993896484375,0.5232230503750187,,,,,,,,,,,,,,,,,
26,,QCOM,75.94999694824219,76.5,170.0,0.5500030517578125,0.7241646792068,,,,,,,,,,,,,,,,,
27,,AAPL,53.15999984741211,53.51250076293945,245.0,0.35250091552734375,0.6630942749043366,,,,,,,,,,,,,,,,,
28,,AAPL,53.314998626708984,53.709999084472656,246.0,0.3950004577636719,0.7408805550747781,,,,,,,,,,,,,,,,,
29,,AAPL,53.54249954223633,54.51750183105469,247.0,0.9750022888183594,1.8209876213366565,,,,,,,,,,,,,,,,,
30,,AAPL,55.897499084472656,56.20000076293945,241.0,0.3025016784667969,0.5411721157858144,,,,,,,,,,,,,,,,,
31,,AAPL,55.772499084472656,56.26750183105469,243.0,0.49500274658203125,0.8875391182172119,,,,,,,,,,,,,,,,,
32,,QCOM,75.47000122070312,76.31999969482422,181.0,0.8499984741210938,1.1262733011430242,,,,,,,,,,,,,,,,,
33,,MSFT,138.1199951171875,140.1199951171875,100.0,2.0,1.44801626897185,,,,,,,,,,,,,,,,,
34,,MSFT,139.67999267578125,140.7899932861328,100.0,1.1100006103515625,0.7946740181523668,,,,,,,,,,,,,,,,,
