,,,,,,,,Shooting Star & Golden Cross Strategy Results,,,,,,,,,,,
,Shortlist,Tickers Traded,Entry Point Price,Exit Point Price,Shares Traded,Earnings ($),Earnings (%),Exit Strategy (Loss %),Exit Strategy (Win %),Exit Strategy (Time),Trading Period,Trading Start Date,Trading End Date,Trading Intervals,Account Value,Number of Stocks Traded,Profit (%),Yearly Average Growth (%),Profit ($),Win Rate
46,,AAPL,3.2228569984436035,3.2857139110565186,2760.0,0.06285691261291504,1.9503475532197108,,,,,,,,,,,,,
47,,MSFT,28.850000381469727,29.09000015258789,314.0,0.23999977111816406,0.8318882771048947,,,,,,,,,,,,,
48,,AAPL,3.5299999713897705,3.5746428966522217,2590.0,0.04464292526245117,1.2646721140021748,,,,,,,,,,,,,
49,,AAPL,3.56428599357605,3.5975000858306885,2598.0,0.03321409225463867,0.9318582267107852,,,,,,,,,,,,,
50,,AAPL,3.585714101791382,3.609999895095825,2606.0,0.02428579330444336,0.6772930751035185,,,,,,,,,,,,,
51,,AAPL,3.7114291191101074,3.746786117553711,2535.0,0.035356998443603516,0.9526518575163061,,,,,,,,,,,,,
52,,AAPL,3.817142963409424,3.8478569984436035,2488.0,0.030714035034179688,0.8046341289440807,,,,,,,,,,,,,
53,,AAPL,3.883570909500122,3.9149999618530273,2466.0,0.03142905235290527,0.809282309639885,,,,,,,,,,,,,
54,,MSFT,30.969999313354492,30.969999313354492,311.0,0.0,0.0,,,,,,,,,,,,,
55,,AAPL,3.929286003112793,4.017499923706055,2457.0,0.08821392059326172,2.245036897883696,,,,,,,,,,,,,
56,,AAPL,4.054999828338623,4.087500095367432,2434.0,0.032500267028808594,0.8014862738508254,,,,,,,,,,,,,
57,,AAPL,4.083929061889648,4.288214206695557,2436.0,0.2042851448059082,5.002171725073617,,,,,,,,,,,,,
58,,QCOM,42.95000076293945,43.529998779296875,243.0,0.5799980163574219,1.35040280804346,,,,,,,,,,,,,
59,,QCOM,42.77000045776367,43.040000915527344,247.0,0.2700004577636719,0.6312846735419219,,,,,,,,,,,,,
60,,TXN,36.86000061035156,37.22999954223633,289.0,0.3699989318847656,1.003795240797845,,,,,,,,,,,,,
61,,KO,25.69499969482422,26.024999618530273,418.0,0.3299999237060547,1.2842962740821788,,,,,,,,,,,,,
62,,AAPL,4.392857074737549,4.435357093811035,2481.0,0.04250001907348633,0.9674801239925497,,,,,,,,,,,,,
63,,JNJ,61.11000061035156,61.5,180.0,0.3899993896484375,0.6381924165492066,,,,,,,,,,,,,
64,,TXN,37.7400016784668,37.93000030517578,293.0,0.18999862670898438,0.503440959880485,,,,,,,,,,,,,
65,,JNJ,61.619998931884766,61.939998626708984,180.0,0.31999969482421875,0.5193114254642376,,,,,,,,,,,,,
66,,QCOM,43.93000030517578,44.9900016784668,254.0,1.0600013732910156,2.4129327701509884,,,,,,,,,,,,,
67,,AAPL,4.918929100036621,5.010714054107666,2329.0,0.09178495407104492,1.8659539953597135,,,,,,,,,,,,,
68,,AAPL,5.0,5.058928966522217,2334.0,0.0589289665222168,1.178579330444336,,,,,,,,,,,,,
69,,AAPL,5.1339287757873535,5.211071014404297,2300.0,0.07714223861694336,1.502596588031407,,,,,,,,,,,,,
70,,MSFT,29.979999542236328,29.459999084472656,399.0,-0.5200004577636719,-1.734491213153911,,,,,,,,,,,,,
71,,AAPL,5.583570957183838,5.635000228881836,2109.0,0.05142927169799805,0.9210820833543631,,,,,,,,,,,,,
72,,AAPL,5.639999866485596,5.838929176330566,2107.0,0.1989293098449707,3.527115506279751,,,,,,,,,,,,,
73,,AAPL,5.996786117553711,6.07857084274292,2052.0,0.08178472518920898,1.3638092736009018,,,,,,,,,,,,,
74,,AAPL,5.994999885559082,6.053214073181152,2080.0,0.05821418762207031,0.9710456836254198,,,,,,,,,,,,,
75,,QCOM,41.470001220703125,41.689998626708984,303.0,0.21999740600585938,0.5304977080541531,,,,,,,,,,,,,
76,,JNJ,65.94000244140625,66.37000274658203,192.0,0.43000030517578125,0.6521084156129293,,,,,,,,,,,,,
77,,JNJ,66.30999755859375,66.7300033569336,192.0,0.42000579833984375,0.6333973967782346,,,,,,,,,,,,,
78,,PEP,74.05999755859375,75.0,173.0,0.94000244140625,1.2692444941853422,,,,,,,,,,,,,
79,,JNJ,67.63999938964844,67.98999786376953,192.0,0.34999847412109375,0.5174430474265457,,,,,,,,,,,,,
80,,MSFT,33.59000015258789,33.91999816894531,388.0,0.3299980163574219,0.9824293386673226,,,,,,,,,,,,,
81,,JNJ,67.73999786376953,68.19000244140625,194.0,0.45000457763671875,0.6643114730261925,,,,,,,,,,,,,
82,,JNJ,68.30000305175781,62.59000015258789,194.0,-5.710002899169922,-8.360179566672752,,,,,,,,,,,,,
83,,JNJ,63.40999984741211,64.73999786376953,191.0,1.3299980163574219,2.0974578450684254,,,,,,,,,,,,,
84,,JNJ,65.30999755859375,65.8499984741211,190.0,0.5400009155273438,0.8268273399380769,,,,,,,,,,,,,
85,,PEP,71.41999816894531,71.91000366210938,175.0,0.4900054931640625,0.6860900388221035,,,,,,,,,,,,,
86,,AAPL,5.567500114440918,5.682857036590576,2264.0,0.1153569221496582,2.0719698208976545,,,,,,,,,,,,,
87,,MSFT,30.0,30.190000534057617,428.0,0.1900005340576172,0.6333351135253906,,,,,,,,,,,,,
88,,JNJ,66.31999969482422,67.12000274658203,195.0,0.8000030517578125,1.2062772247271991,,,,,,,,,,,,,
89,,AAPL,5.817500114440918,5.90500020980835,2252.0,0.08750009536743164,1.5040841194008419,,,,,,,,,,,,,
90,,AAPL,6.033570766448975,6.096428871154785,2204.0,0.06285810470581055,1.0418060405514287,,,,,,,,,,,,,
91,,AAPL,6.06178617477417,6.1110711097717285,2217.0,0.049284934997558594,0.8130431126497907,,,,,,,,,,,,,
92,,AAPL,6.251786231994629,6.292500019073486,2167.0,0.04071378707885742,0.651234472325643,,,,,,,,,,,,,
93,,AAPL,6.212500095367432,6.248570919036865,2195.0,0.036070823669433594,0.5806168710778945,,,,,,,,,,,,,
94,,AAPL,6.4285712242126465,6.497142791748047,2133.0,0.06857156753540039,1.0666688622369405,,,,,,,,,,,,,
95,,AAPL,6.597499847412109,6.6446428298950195,2101.0,0.047142982482910156,0.7145582959187509,,,,,,,,,,,,,
96,,AAPL,6.521070957183838,6.56321382522583,2141.0,0.04214286804199219,0.6462568544138619,,,,,,,,,,,,,
97,,AAPL,6.609285831451416,6.7360711097717285,2126.0,0.1267852783203125,1.918290138353271,,,,,,,,,,,,,
98,,JNJ,66.41000366210938,66.9800033569336,215.0,0.5699996948242188,0.8583039653548995,,,,,,,,,,,,,
99,,JNJ,66.68000030517578,67.0999984741211,216.0,0.4199981689453125,0.629871276279391,,,,,,,,,,,,,
100,,JNJ,67.69999694824219,68.44000244140625,214.0,0.7400054931640625,1.0930657703423672,,,,,,,,,,,,,
101,,QCOM,45.560001373291016,53.5,322.0,7.939998626708984,17.427564502585177,,,,,,,,,,,,,
102,,AAPL,5.679643154144287,5.728570938110352,3037.0,0.04892778396606445,0.8614587684151095,,,,,,,,,,,,,
103,,PEP,67.22000122070312,67.9800033569336,258.0,0.7600021362304688,1.1306190455652585,,,,,,,,,,,,,
104,,INTC,23.020000457763672,23.739999771118164,764.0,0.7199993133544922,3.1277119853908033,,,,,,,,,,,,,
105,,AAPL,6.055356979370117,6.197143077850342,2996.0,0.1417860984802246,2.3414985931180117,,,,,,,,,,,,,
106,,AAPL,6.31178617477417,6.356429100036621,2942.0,0.04464292526245117,0.707294639366462,,,,,,,,,,,,,
107,,AAPL,6.403571128845215,3.557142972946167,2920.0,-2.846428155899048,-44.45063697469004,,,,,,,,,,,,,
108,,AAPL,3.4785709381103516,3.563570976257324,2986.0,0.08500003814697266,2.443533268668853,,,,,,,,,,,,,
109,,MSFT,23.360000610351562,23.690000534057617,455.0,0.3299999237060547,1.4126708693655647,,,,,,,,,,,,,
110,,QCOM,38.2599983215332,35.369998931884766,282.0,-2.8899993896484375,-7.55357949930152,,,,,,,,,,,,,
111,,AAPL,3.31071400642395,3.3289289474487305,3014.0,0.018214941024780273,0.5501816523395521,,,,,,,,,,,,,
112,,AAPL,3.234999895095825,3.2899999618530273,3101.0,0.05500006675720215,1.700156678229907,,,,,,,,,,,,,
113,,TMUS,28.15999984741211,29.0,362.0,0.8400001525878906,2.9829551034784054,,,,,,,,,,,,,
114,,AAPL,3.3410708904266357,3.4649999141693115,3145.0,0.12392902374267578,3.709260527748058,,,,,,,,,,,,,
115,,MSFT,19.65999984741211,19.209999084472656,554.0,-0.4500007629394531,-2.288915393855854,,,,,,,,,,,,,
116,,AAPL,4.2014288902282715,4.256785869598389,2534.0,0.05535697937011719,1.317575063542478,,,,,,,,,,,,,
117,,AAPL,4.337500095367432,4.379642963409424,2487.0,0.04214286804199219,0.9715934781650362,,,,,,,,,,,,,
118,,AAPL,4.3396430015563965,4.5221428871154785,2510.0,0.18249988555908203,4.205412415114081,,,,,,,,,,,,,
119,,QCOM,40.72999954223633,42.349998474121094,278.0,1.6199989318847656,3.9774096491330764,,,,,,,,,,,,,
120,,QCOM,43.16999816894531,43.47999954223633,273.0,0.3100013732910156,0.7180944786650875,,,,,,,,,,,,,
121,,AAPL,4.739643096923828,4.76607084274292,2507.0,0.026427745819091797,0.557589364402653,,,,,,,,,,,,,
122,,AAPL,4.8239288330078125,4.873929023742676,2477.0,0.05000019073486328,1.036503490531124,,,,,,,,,,,,,
123,,AAPL,4.976786136627197,5.004642963409424,2426.0,0.027856826782226562,0.5597352592109841,,,,,,,,,,,,,
124,,AAPL,5.133571147918701,5.189642906188965,2365.0,0.05607175827026367,1.0922563777653456,,,,,,,,,,,,,
125,,AAPL,5.166786193847656,5.205714225769043,2376.0,0.03892803192138672,0.7534283490913601,,,,,,,,,,,,,
126,,QCOM,46.720001220703125,47.470001220703125,264.0,0.75,1.6053081772344884,,,,,,,,,,,,,
127,,AAPL,5.461071014404297,5.635356903076172,2301.0,0.174285888671875,3.1914232247149488,,,,,,,,,,,,,
128,,AAPL,5.5978569984436035,5.7203569412231445,2316.0,0.12249994277954102,2.188336408264809,,,,,,,,,,,,,
129,,AAPL,5.7178568840026855,5.775000095367432,2317.0,0.057143211364746094,0.9993816306354276,,,,,,,,,,,,,
130,,AAPL,5.813929080963135,5.900356769561768,2302.0,0.08642768859863281,1.486562484596307,,,,,,,,,,,,,
131,,AAPL,5.943929195404053,5.997857093811035,2285.0,0.05392789840698242,0.9072769313719347,,,,,,,,,,,,,
132,,AMD,3.690000057220459,3.930000066757202,3714.0,0.24000000953674316,6.504065198240845,,,,,,,,,,,,,
133,,JNJ,61.279998779296875,61.279998779296875,238.0,0.0,0.0,,,,,,,,,,,,,
134,,QCOM,45.5,45.900001525878906,320.0,0.40000152587890625,0.8791242327008928,,,,,,,,,,,,,
135,,AAPL,7.379642963409424,7.561429023742676,1995.0,0.18178606033325195,2.4633449237937937,,,,,,,,,,,,,
136,,MSFT,31.170000076293945,31.350000381469727,484.0,0.18000030517578125,0.5774793222175152,,,,,,,,,,,,,
137,,AAPL,7.4678568840026855,,,,,,,,,,,,,,,,,
