18,,AAPL,9.250714302,9.316785812,11723,0.06607151,0.714231444,,,,,,,,,,,,,,
19,,AAPL,9.431428909,9.493571281,11580,0.062142372,0.658886079,,,,,,,,,,,,,,
20,,AAPL,9.537142754,9.651429176,11527,0.114286423,1.19832979,,,,,,,,,,,,,,
21,,AAPL,9.87749958,10.13785744,11263,0.260357857,2.635868062,,,,,,,,,,,,,,
22,,AAPL,10.1346426,10.22607136,11267,0.091428757,0.902140907,,,,,,,,,,,,,,
23,,AAPL,10.31857109,10.43214321,11166,0.113572121,1.100657442,,,,,,,,,,,,,,
24,,AAPL,10.43999958,10.4992857,11158,0.059286118,0.567874712,,,,,,,,,,,,,,
25,,AAPL,10.39857101,10.52642918,11266,0.127858162,1.22957435,,,,,,,,,,,,,,
26,,AAPL,10.54857063,10.72142887,11242,0.172858238,1.638688731,,,,,,,,,,,,,,
27,,AAPL,10.71928596,10.77464294,11244,0.055356979,0.516424131,,,,,,,,,,,,,,
28,,AAPL,10.79678631,10.97999954,11221,0.183213234,1.696923776,,,,,,,,,,,,,,
29,,AAPL,11.24071407,11.37392902,10961,0.133214951,1.185111103,,,,,,,,,,,,,,
30,,AAPL,11.3571434,11.46607113,10977,0.108927727,0.959112013,,,,,,,,,,,,,,
31,,AAPL,11.28857136,11.38000011,11150,0.091428757,0.809923185,,,,,,,,,,,,,,
32,,MSFT,26.84000015,27.07999992,4727,0.239999771,0.894186922,,,,,,,,,,,,,,
33,,AAPL,11.3646431,11.50464344,11265,0.140000343,1.231893885,,,,,,,,,,,,,,
34,,AAPL,11.42000008,11.58464336,11348,0.164643288,1.44171004,,,,,,,,,,,,,,
35,,AAPL,11.48821354,11.58428574,11443,0.096072197,0.836267507,,,,,,,,,,,,,,
36,,AMD,8.109999657,8.43999958,16346,0.329999924,4.069049786,,,,,,,,,,,,,,
37,,MSFT,27.97999954,28.63999939,4930,0.659999847,2.358827227,,,,,,,,,,,,,,
38,,AAPL,12.00428581,12.10107136,11763,0.096785545,0.806258255,,,,,,,,,,,,,,
39,,AAPL,12.23035717,12.31714344,11639,0.08678627,0.709597185,,,,,,,,,,,,,,
40,,AAPL,12.20142937,12.32714272,11749,0.125713348,1.030316569,,,,,,,,,,,,,,
41,,QCOM,51.86999893,52.36999893,2792,0.5,0.963948352,,,,,,,,,,,,,,
42,,QCOM,53.02999878,54.20000076,2757,1.170001984,2.206302113,,,,,,,,,,,,,,
43,,QCOM,54.90000153,55.49000168,2722,0.590000153,1.074681487,,,,,,,,,,,,,,
44,,AMD,8.239999771,8.600000381,18333,0.36000061,4.368939567,,,,,,,,,,,,,,
45,,MSFT,26.95999908,27.12999916,5848,0.170000076,0.630564103,,,,,,,,,,,,,,
46,,AAPL,12.52000046,12.69535732,12672,0.175356865,1.400613886,,,,,,,,,,,,,,
47,,JNJ,60.70000076,61.11999893,2650,0.419998169,0.691924487,,,,,,,,,,,,,,
48,,AMD,9.279999733,9.329999924,17456,0.050000191,0.538795174,,,,,,,,,,,,,,
49,,AMD,9.229999542,8.75,17645,-0.479999542,-5.200428668,,,,,,,,,,,,,,
50,,AAPL,12.48035717,12.66678619,12371,0.186429024,1.493779555,,,,,,,,,,,,,,
51,,AAPL,12.75714302,12.89321423,12283,0.136071205,1.066627574,,,,,,,,,,,,,,
52,,AAPL,12.77750015,12.89892864,12395,0.12142849,0.950330567,,,,,,,,,,,,,,
53,,AAPL,13.03285694,13.5,12267,0.467143059,3.584348857,,,,,,,,,,,,,,
54,,TXN,31.42000008,31.61000061,5271,0.190000534,0.604712074,,,,,,,,,,,,,,
55,,JNJ,66.23999786,66.69000244,2515,0.450004578,0.679354759,,,,,,,,,,,,,,
56,,MSFT,27.53000069,27.81999969,6093,0.289999008,1.053392666,,,,,,,,,,,,,,
57,,MSFT,28.07999992,25.97999954,6036,-2.100000381,-7.478633857,,,,,,,,,,,,,,
58,,QCOM,50.13000107,50.58000183,3128,0.450000763,0.897667571,,,,,,,,,,,,,,
59,,PEP,60.56999969,60.97999954,2612,0.409999847,0.676902509,,,,,,,,,,,,,,
60,,QCOM,50.22999954,51.00999832,3171,0.779998779,1.552854442,,,,,,,,,,,,,,
61,,JNJ,64.43000031,64.98999786,2511,0.559997559,0.869156536,,,,,,,,,,,,,,
62,,AAPL,14.45321369,14.53178596,11291,0.078572273,0.543631852,,,,,,,,,,,,,,
63,,AAPL,14.38000011,14.62142944,11410,0.241429329,1.678924388,,,,,,,,,,,,,,
64,,AAPL,14.6867857,14.81964302,11359,0.132857323,0.904604489,,,,,,,,,,,,,,
65,,AAPL,14.92964268,15.19642925,11276,0.266786575,1.786958878,,,,,,,,,,,,,,
66,,AAPL,15.0617857,15.21107101,11376,0.149285316,0.991152838,,,,,,,,,,,,,,
67,,AAPL,15.11571407,15.2485714,11448,0.132857323,0.87893514,,,,,,,,,,,,,,
68,,AAPL,15.32535744,16.22999954,11391,0.904642105,5.902910316,,,,,,,,,,,,,,
69,,AAPL,15.95214272,16.27107048,11589,0.318927765,1.999278533,,,,,,,,,,,,,,
70,,AAPL,16.30285645,16.6160717,11567,0.313215256,1.921229306,,,,,,,,,,,,,,
71,,AAPL,16.74392891,17.17000008,11478,0.426071167,2.544630769,,,,,,,,,,,,,,
72,,AAPL,17.61321449,17.84035683,11189,0.227142334,1.289613171,,,,,,,,,,,,,,
73,,AAPL,17.95000076,18.36642838,11121,0.416427612,2.319930889,,,,,,,,,,,,,,
74,,AAPL,17.7739296,17.96821404,11492,0.194284439,1.09308658,,,,,,,,,,,,,,
75,,AAPL,17.93285751,18.10285759,11514,0.170000076,0.947980968,,,,,,,,,,,,,,
76,,AAPL,18.38750076,18.55964279,11336,0.172142029,0.936190465,,,,,,,,,,,,,,
77,,AAPL,18.65749931,18.8557148,11277,0.198215485,1.062390416,,,,,,,,,,,,,,
78,,AAPL,19.12178612,19.34142876,11120,0.219642639,1.14865127,,,,,,,,,,,,,,
79,,AAPL,19.37285614,19.57749939,11102,0.20464325,1.056340108,,,,,,,,,,,,,,
80,,AAPL,19.44535637,19.60642815,11177,0.161071777,0.828330293,,,,,,,,,,,,,,
81,,AMD,7.5,7.559999943,29220,0.059999943,0.799999237,,,,,,,,,,,,,,
82,,QCOM,64.84999847,65.27999878,3406,0.430000305,0.663069106,,,,,,,,,,,,,,
83,,AAPL,20.91285706,21.37035751,10633,0.457500458,2.187651628,,,,,,,,,,,,,,
84,,AAPL,21.46785736,21.64928627,10584,0.181428909,0.84511885,,,,,,,,,,,,,,
85,,AAPL,21.94571495,22.08499908,10442,0.139284134,0.634675763,,,,,,,,,,,,,,
86,,AAPL,22.05785751,22.40357018,10454,0.345712662,1.56729937,,,,,,,,,,,,,,
87,,AAPL,22.47571373,22.85464287,10421,0.378929138,1.685949299,,,,,,,,,,,,,,
88,,MSFT,30.46999931,30.88999939,7816,0.420000076,1.37840527,,,,,,,,,,,,,,
89,,AMD,7.730000019,7.800000191,31236,0.070000172,0.905564961,,,,,,,,,,,,,,
90,,MSFT,31.44000053,32.15000153,7749,0.710000992,2.258272836,,,,,,,,,,,,,,
91,,QCOM,62.25,63.02999878,4002,0.779998779,1.253010087,,,,,,,,,,,,,,
92,,QCOM,63.25999832,64.37000275,3987,1.110004425,1.754670336,,,,,,,,,,,,,,
93,,QCOM,64.18000031,55.91999817,3999,-8.260002136,-12.87005624,,,,,,,,,,,,,,
94,,AAPL,21.40749931,21.68178558,10447,0.27428627,1.281262543,,,,,,,,,,,,,,
95,,AAPL,21.63857079,22.07035637,10468,0.431785583,1.995444097,,,,,,,,,,,,,,
96,,AAPL,21.7217865,21.83142853,10636,0.109642029,0.504756038,,,,,,,,,,,,,,
97,,AAPL,21.94000053,22.24178505,10583,0.301784515,1.375499125,,,,,,,,,,,,,,
98,,AAPL,22.17535782,22.56678581,10615,0.391427994,1.76514849,,,,,,,,,,,,,,
99,,AAPL,22.56035614,22.8571434,10618,0.296787262,1.315525607,,,,,,,,,,,,,,
100,,AAPL,23.14678574,23.95785713,10485,0.811071396,3.504034664,,,,,,,,,,,,,,
101,,AAPL,23.43071365,23.78964233,10721,0.35892868,1.531872591,,,,,,,,,,,,,,
102,,AAPL,23.66535759,24.28535652,10777,0.619998932,2.619858709,,,,,,,,,,,,,,
103,,AAPL,24.13142967,24.30178642,10846,0.17035675,0.705953824,,,,,,,,,,,,,,
104,,AAPL,23.66928673,23.81607056,11136,0.146783829,0.620144707,,,,,,,,,,,,,,
105,,AAPL,23.9210701,24.19178581,11087,0.270715714,1.131704027,,,,,,,,,,,,,,
106,,AAPL,24.39214325,24.6414299,10996,0.249286652,1.021995686,,,,,,,,,,,,,,
107,,AAPL,24.68857193,24.97678566,10975,0.28821373,1.167397331,,,,,,,,,,,,,,
108,,AAPL,24.99214363,20.25607109,10968,-4.73607254,-18.95024537,,,,,,,,,,,,,,
109,,AAPL,20.4107132,20.56785774,10885,0.157144547,0.76991208,,,,,,,,,,,,,,
110,,AAPL,21.05464363,21.20178604,10634,0.14714241,0.698859657,,,,,,,,,,,,,,
111,,AAPL,20.93535614,16.9285717,10769,-4.006784439,-19.13884059,,,,,,,,,,,,,,
112,,AAPL,16.96357155,17.12535667,10747,0.161785126,0.953720891,,,,,,,,,,,,,,
113,,AAPL,16.71071434,13.85607147,11014,-2.854642868,-17.08270999,,,,,,,,,,,,,,
114,,AAPL,13.94750023,14.02285671,10941,0.075356483,0.540286662,,,,,,,,,,,,,,
115,,AAPL,14.23821354,14.42821407,10776,0.190000534,1.334440824,,,,,,,,,,,,,,
116,,AMD,2.529999971,2.630000114,61456,0.100000143,3.952574869,,,,,,,,,,,,,,
117,,AAPL,14.58500004,15.01607132,11081,0.431071281,2.95557957,,,,,,,,,,,,,,
118,,AAPL,15.36142921,15.53928566,10832,0.177856445,1.157811834,,,,,,,,,,,,,,
119,,AAPL,15.81357098,16.11821365,10644,0.304642677,1.926463528,,,,,,,,,,,,,,
120,,AAPL,16.07071495,16.27535629,10676,0.204641342,1.273380449,,,,,,,,,,,,,,
121,,AAPL,16.4539299,16.60607147,10560,0.152141571,0.924651873,,,,,,,,,,,,,,
122,,AAPL,16.38071442,15.27321434,10705,-1.107500076,-6.760999845,,,,,,,,,,,,,,
123,,AAPL,15.23250008,15.34642887,10734,0.113928795,0.747932344,,,,,,,,,,,,,,
124,,AAPL,15.36821365,15.47785664,10719,0.109642982,0.713439993,,,,,,,,,,,,,,
125,,AAPL,15.42000008,15.67607117,10759,0.256071091,1.660642603,,,,,,,,,,,,,,
126,,AAPL,15.73250008,16.06999969,10720,0.337499619,2.145238309,,,,,,,,,,,,,,
127,,QCOM,64.51000214,64.88999939,2670,0.379997253,0.589051683,,,,,,,,,,,,,,
128,,AAPL,16.5192852,16.71500015,10490,0.195714951,1.18476646,,,,,,,,,,,,,,
129,,AAPL,16.6160717,16.81928635,10553,0.203214645,1.223000533,,,,,,,,,,,,,,
130,,QCOM,67.25,67.98000336,2639,0.730003357,1.08550685,,,,,,,,,,,,,,
131,,JNJ,87.16000366,88.13999939,2058,0.979995728,1.124364027,,,,,,,,,,,,,,
132,,QCOM,70.08999634,68.98999786,2588,-1.099998474,-1.569408663,,,,,,,,,,,,,,
133,,MSFT,38.15999985,38.84999847,4680,0.689998627,1.808172509,,,,,,,,,,,,,,
134,,AMD,3.640000105,3.670000076,49950,0.029999971,0.824175014,,,,,,,,,,,,,,
135,,QCOM,73.76000214,73.76000214,2485,0,0,,,,,,,,,,,,,,
136,,AAPL,20.03642845,18.87000084,9149,-1.166427612,-5.821534587,,,,,,,,,,,,,,
137,,AAPL,18.9614296,19.12321472,9105,0.161785126,0.853232742,,,,,,,,,,,,,,
138,,AAPL,19.14607048,19.3392868,9094,0.193216324,1.009169605,,,,,,,,,,,,,,
139,,AAPL,19.46392822,20.2932148,9036,0.829286575,4.260633135,,,,,,,,,,,,,,
140,,AAPL,20.27750015,20.45714378,9043,0.179643631,0.885925926,,,,,,,,,,,,,,
141,,AAPL,21.21750069,21.49285698,8719,0.275356293,1.297779115,,,,,,,,,,,,,,
142,,QCOM,79.30999756,79.72000122,2362,0.410003662,0.516963403,,,,,,,,,,,,,,
143,,QCOM,79.33000183,79.94000244,2374,0.61000061,0.768940623,,,,,,,,,,,,,,
144,,MSFT,39.54000092,39.74000168,4800,0.200000763,0.505818812,,,,,,,,,,,,,,
145,,AAPL,21.17250061,21.35178566,9010,0.179285049,0.846782592,,,,,,,,,,,,,,
146,,AAPL,21.59250069,21.99571419,8909,0.403213501,1.867377507,,,,,,,,,,,,,,
147,,AMD,4.039999962,4.039999962,48510,0,0,,,,,,,,,,,,,,
148,,QCOM,80.22000122,80.66000366,2443,0.440002441,0.548494683,,,,,,,,,,,,,,
149,,AAPL,22.45178604,22.76571465,8776,0.313928604,1.398234437,,,,,,,,,,,,,,
150,,AAPL,23.02928543,23.21071434,8676,0.181428909,0.787818232,,,,,,,,,,,,,,
151,,AAPL,23.05607033,23.17499924,8734,0.118928909,0.515824716,,,,,,,,,,,,,,
152,,AAPL,23.42499924,23.68250084,8641,0.257501602,1.09925981,,,,,,,,,,,,,,
153,,AAPL,23.5625,24.06749916,8685,0.504999161,2.143232513,,,,,,,,,,,,,,
154,,AAPL,23.83749962,23.96500015,8769,0.127500534,0.534873775,,,,,,,,,,,,,,
155,,MSFT,42.13999939,42.50999832,4987,0.369998932,0.878023107,,,,,,,,,,,,,,
156,,MSFT,44.08000183,45.45000076,4809,1.369998932,3.107982929,,,,,,,,,,,,,,
157,,QCOM,78.11000061,78.55000305,2798,0.440002441,0.563311276,,,,,,,,,,,,,,
158,,QCOM,79.38999939,80.08999634,2768,0.699996948,0.881719302,,,,,,,,,,,,,,
159,,QCOM,81.52999878,76.02999878,2719,-5.5,-6.745983175,,,,,,,,,,,,,,
160,,QCOM,74.80999756,75.22000122,2764,0.410003662,0.548059986,,,,,,,,,,,,,,
161,,QCOM,74.08000183,75.01000214,2806,0.930000305,1.255399949,,,,,,,,,,,,,,
162,,PEP,94.45999908,94.94000244,2228,0.480003357,0.508155157,,,,,,,,,,,,,,
163,,JNJ,102.6299973,104.5500031,2061,1.920005798,1.870803712,,,,,,,,,,,,,,
164,,AAPL,26.68499947,27.00250053,8078,0.317501068,1.189811034,,,,,,,,,,,,,,
165,,AAPL,27,27.34000015,8079,0.340000153,1.259259824,,,,,,,,,,,,,,
166,,AAPL,27.14999962,27.14999962,8135,0,0,,,,,,,,,,,,,,
167,,AAPL,27.17499924,27.17499924,8128,0,0,,,,,,,,,,,,,,
168,,AAPL,27.42499924,27.95000076,8054,0.525001526,1.914317376,,,,,,,,,,,,,,
169,,MSFT,49.61000061,46.38000107,4537,-3.229999542,-6.510783113,,,,,,,,,,,,,,
170,,JNJ,103.7600021,101.2399979,2028,-2.520004272,-2.42868564,,,,,,,,,,,,,,
171,,QCOM,68.87999725,69.51999664,2981,0.63999939,0.9291513,,,,,,,,,,,,,,
172,,MSFT,40.29000092,41.61000061,5144,1.319999695,3.276246376,,,,,,,,,,,,,,
173,,QCOM,67.31999969,68.66999817,3179,1.349998474,2.005345336,,,,,,,,,,,,,,
174,,AAPL,31.77499962,32.09249878,6871,0.317499161,0.999210589,,,,,,,,,,,,,,
175,,QCOM,68.73000336,69.16000366,3208,0.430000305,0.625636962,,,,,,,,,,,,,,
176,,AAPL,31.57500076,32.02500153,7027,0.450000763,1.425180529,,,,,,,,,,,,,,
177,,QCOM,68.56999969,69.04000092,3282,0.470001221,0.68543273,,,,,,,,,,,,,,
178,,AAPL,32.63999939,32.90000153,6942,0.260002136,0.796575187,,,,,,,,,,,,,,
179,,AAPL,33.13499832,30.78750038,6893,-2.34749794,-7.084647832,,,,,,,,,,,,,,
180,,QCOM,63.16999817,64.66000366,3359,1.490005493,2.358723344,,,,,,,,,,,,,,
181,,AAPL,30.32500076,27.65749931,7163,-2.66750145,-8.796377189,,,,,,,,,,,,,,
182,,AAPL,27.82749939,28.18250084,7119,0.35500145,1.275721705,,,,,,,,,,,,,,
183,,AAPL,27.89999962,28.5,7191,0.600000381,2.150539031,,,,,,,,,,,,,,
184,,AAPL,28.44000053,28.58250046,7206,0.142499924,0.501054575,,,,,,,,,,,,,,
185,,AAPL,28.875,29.17499924,7133,0.299999237,1.038958397,,,,,,,,,,,,,,
186,,AAPL,29.77000046,30.24749947,6991,0.477499008,1.603960366,,,,,,,,,,,,,,
187,,AAPL,29.875,30.20000076,7078,0.325000763,1.087868663,,,,,,,,,,,,,,
188,,AAPL,30.29500008,30.78249931,7056,0.487499237,1.609173909,,,,,,,,,,,,,,
189,,AAPL,30.5,25.13750076,7121,-5.362499237,-17.58196471,,,,,,,,,,,,,,
190,,TTWO,33.61999893,33.83000183,5324,0.210002899,0.624636841,,,,,,,,,,,,,,
191,,MSFT,51.63999939,52,3488,0.36000061,0.697135195,,,,,,,,,,,,,,
192,,AAPL,24.28249931,24.60250092,7470,0.320001602,1.317828112,,,,,,,,,,,,,,
193,,AAPL,24.16500092,24.65749931,7605,0.492498398,2.038064884,,,,,,,,,,,,,,
194,,QCOM,48.06999969,48.40999985,3901,0.340000153,0.707302173,,,,,,,,,,,,,,
195,,JNJ,104.2399979,104.9499969,1811,0.709999084,0.681119627,,,,,,,,,,,,,,
196,,AAPL,24.19000053,24.41250038,7860,0.222499847,0.91980092,,,,,,,,,,,,,,
197,,AAPL,25.13249969,25.59250069,7635,0.460000992,1.830303382,,,,,,,,,,,,,,
198,,AAPL,25.75250053,25.98999977,7587,0.237499237,0.922237577,,,,,,,,,,,,,,
199,,AAPL,26.14500046,26.37999916,7542,0.234998703,0.898828452,,,,,,,,,,,,,,
200,,AAPL,26.45000076,26.58499908,7522,0.134998322,0.510390615,,,,,,,,,,,,,,
201,,AAPL,26.47999954,26.62000084,7552,0.140001297,0.528705814,,,,,,,,,,,,,,
202,,AAPL,26.53249931,27.16250038,7577,0.630001068,2.374450521,,,,,,,,,,,,,,
203,,AAPL,27.38999939,27.60499954,7514,0.215000153,0.784958588,,,,,,,,,,,,,,
204,,AAPL,27.78000069,28.02750015,7467,0.247499466,0.890926781,,,,,,,,,,,,,,
205,,AAPL,27.46249962,23.73500061,7620,-3.727499008,-13.57305074,,,,,,,,,,,,,,
206,,KO,45.13000107,45.5,4008,0.369998932,0.81985137,,,,,,,,,,,,,,
207,,AAPL,23.88249969,24.12249947,7636,0.239999771,1.004918975,,,,,,,,,,,,,,
208,,AAPL,24.17000008,24.29249954,7621,0.122499466,0.506824433,,,,,,,,,,,,,,
209,,AAPL,24.35499954,24.72999954,7601,0.375,1.539724931,,,,,,,,,,,,,,
210,,AAPL,24.69499969,24.88999939,7612,0.194999695,0.789632303,,,,,,,,,,,,,,
211,,AAPL,24.96750069,26.06749916,7588,1.099998474,4.405721213,,,,,,,,,,,,,,
212,,AAPL,25.73749924,26.04750061,7685,0.310001373,1.20447356,,,,,,,,,,,,,,
213,,AAPL,26.05249977,26.51250076,7684,0.460000992,1.765669306,,,,,,,,,,,,,,
214,,AAPL,26.12000084,26.39500046,7799,0.274999619,1.052831584,,,,,,,,,,,,,,
215,,MSFT,57.38999939,58.06000137,3587,0.670001984,1.167454244,,,,,,,,,,,,,,
216,,QCOM,61.58000183,61.90999985,3382,0.329998016,0.535885038,,,,,,,,,,,,,,
217,,QCOM,61.99000168,62.34999847,3377,0.359996796,0.580733644,,,,,,,,,,,,,,
218,,AAPL,27.27000046,28.46500015,7723,1.194999695,4.382103685,,,,,,,,,,,,,,
219,,TTWO,45.22999954,45.65999985,4860,0.430000305,0.950697125,,,,,,,,,,,,,,
220,,MSFT,57.75999832,60.27999878,3842,2.520000458,4.362881806,,,,,,,,,,,,,,
221,,AAPL,29.14999962,29.48749924,7945,0.337499619,1.157803166,,,,,,,,,,,,,,
222,,QCOM,67.70999908,70.80000305,3460,3.090003967,4.563585894,,,,,,,,,,,,,,
223,,MSFT,60.09999847,60.54999924,4076,0.450000763,0.748753368,,,,,,,,,,,,,,
224,,AAPL,27.76499939,27.98749924,8889,0.222499847,0.801368098,,,,,,,,,,,,,,
225,,AAPL,27.95000076,28.32250023,8901,0.372499466,1.332735083,,,,,,,,,,,,,,
226,,AAPL,28.32500076,28.76000023,8900,0.434999466,1.535743881,,,,,,,,,,,,,,
227,,AAPL,28.79750061,29.11750031,8889,0.319999695,1.111206487,,,,,,,,,,,,,,
228,,AAPL,28.99250031,29.18499947,8927,0.192499161,0.663961917,,,,,,,,,,,,,,
229,,AAPL,29.23749924,29.48749924,8911,0.25,0.85506629,,,,,,,,,,,,,,
230,,QCOM,65.65000153,66.25,4002,0.599998474,0.913935202,,,,,,,,,,,,,,
231,,AAPL,29.76000023,30,8910,0.239999771,0.806450838,,,,,,,,,,,,,,
232,,MSFT,62.5,63.20000076,4277,0.700000763,1.120001221,,,,,,,,,,,,,,
233,,MSFT,63.52000046,63.95000076,4255,0.430000305,0.676952617,,,,,,,,,,,,,,
234,,MSFT,63.68000031,64.12000275,4273,0.440002441,0.690958604,,,,,,,,,,,,,,
235,,MSFT,64.26999664,65.38999939,4263,1.120002747,1.742652567,,,,,,,,,,,,,,
236,,MSFT,65.77999878,65.38999939,4238,-0.38999939,-0.592884459,,,,,,,,,,,,,,
237,,AAPL,36.19250107,36.88499832,7657,0.692497253,1.913372199,,,,,,,,,,,,,,
238,,AAPL,36.87749863,37.25749969,7658,0.380001068,1.030441549,,,,,,,,,,,,,,
239,,AAPL,38.25249863,38.46749878,7459,0.215000153,0.562055187,,,,,,,,,,,,,,
240,,AAPL,38.49750137,39.00249863,7453,0.504997253,1.311766311,,,,,,,,,,,,,,
241,,AAPL,38.92499924,37.875,7468,-1.049999237,-2.697493276,,,,,,,,,,,,,,
242,,AAPL,37.58499908,37.95000076,7526,0.365001678,0.97113659,,,,,,,,,,,,,,
243,,AAPL,38.18500137,38.4375,7480,0.252498627,0.661250799,,,,,,,,,,,,,,
244,,AAPL,37.63999939,39.81999969,7638,2.180000305,5.79171185,,,,,,,,,,,,,,
245,,AAPL,39.28499985,39.65000153,7742,0.365001678,0.929112078,,,,,,,,,,,,,,
246,,AAPL,40.02000046,40.48500061,7670,0.465000153,1.161919408,,,,,,,,,,,,,,
247,,AAPL,40.23749924,40.95000076,7718,0.712501526,1.770740079,,,,,,,,,,,,,,
248,,MSFT,74.01000214,74.70999908,4270,0.699996948,0.945813982,,,,,,,,,,,,,,
249,,MSFT,73.94000244,74.33000183,4314,0.38999939,0.52745385,,,,,,,,,,,,,,
250,,AAPL,39.65750122,40.125,8087,0.467498779,1.178840736,,,,,,,,,,,,,,
251,,QCOM,50.56999969,50.97000122,6417,0.400001526,0.790985818,,,,,,,,,,,,,,
252,,AAPL,39.56999969,40.02750015,8265,0.457500458,1.156180089,,,,,,,,,,,,,,
253,,MSFT,75.16000366,75.66999817,4402,0.509994507,0.67854508,,,,,,,,,,,,,,
254,,QCOM,52.49000168,52.95000076,6346,0.459999084,0.876355629,,,,,,,,,,,,,,
255,,AAPL,38.97499847,39.18249893,8621,0.207500458,0.532393755,,,,,,,,,,,,,,
256,,AAPL,39.24750137,39.47499847,8607,0.227497101,0.579647348,,,,,,,,,,,,,,
257,,AAPL,39.97000122,40.97249985,8500,1.002498627,2.508127586,,,,,,,,,,,,,,
258,,AAPL,41.68000031,41.97499847,8356,0.294998169,0.707769114,,,,,,,,,,,,,,
259,,AAPL,42.25999832,43.5,8299,1.240001678,2.934220842,,,,,,,,,,,,,,
260,,AAPL,43.125,43.47750092,8372,0.352500916,0.817393427,,,,,,,,,,,,,,
261,,AAPL,43.70249939,44.04499817,8328,0.342498779,0.783705244,,,,,,,,,,,,,,
262,,AAPL,44.27249908,44.84249878,8286,0.569999695,1.287480279,,,,,,,,,,,,,,
263,,AAPL,44.81499863,44.81499863,8291,0,0,,,,,,,,,,,,,,
264,,AAPL,44.52999878,45.07249832,8344,0.542499542,1.218278817,,,,,,,,,,,,,,
265,,MSFT,96.76999664,97.59999847,3886,0.830001831,0.857705756,,,,,,,,,,,,,,
266,,AMD,11.10999966,11.31999969,34142,0.210000038,1.890189421,,,,,,,,,,,,,,
267,,MSFT,96.22000122,97.45999908,4016,1.239997864,1.288711129,,,,,,,,,,,,,,
268,,AAPL,47.50999832,47.90999985,8239,0.400001526,0.841931257,,,,,,,,,,,,,,
269,,MSFT,101.6699982,102.4800034,3882,0.810005188,0.796700307,,,,,,,,,,,,,,
270,,MSFT,102.4899979,104.3700027,3882,1.880004883,1.834330102,,,,,,,,,,,,,,
271,,AAPL,47.83250046,48.11249924,8471,0.279998779,0.585373494,,,,,,,,,,,,,,
272,,AAPL,48.25,48.65250015,8447,0.402500153,0.834197207,,,,,,,,,,,,,,
273,,QCOM,63.58000183,63.95999908,6464,0.379997253,0.597667887,,,,,,,,,,,,,,
274,,MSFT,107.5699997,108.1200027,3843,0.550003052,0.511297809,,,,,,,,,,,,,,
275,,AAPL,52.26750183,52.54000092,7950,0.272499084,0.521354714,,,,,,,,,,,,,,
276,,AAPL,52.4375,52.9375,7966,0.5,0.953516091,,,,,,,,,,,,,,
277,,AAPL,53.33000183,54.52500153,7907,1.194999695,2.240764399,,,,,,,,,,,,,,
278,,MSFT,106.8700027,107.6699982,4034,0.799995422,0.74856873,,,,,,,,,,,,,,
279,,MSFT,108.4000015,109.2699966,4007,0.869995117,0.80257851,,,,,,,,,,,,,,
