,,,,,,,,Shooting Star. Golden Cross Strategy Results,,,,,,,,,,,
,Shortlist,Tickers Traded,Entry Point Price,Exit Point Price,Shares Traded,Earnings ($),Earnings (%),Exit Strategy (Loss %),Exit Strategy (Win %),Exit Strategy (Time),Shooting Star,Death Cross,Golden Cross,Trading Period,Trading Start Date,Trading End Date,Trading Intervals,Account Value,Number of Stocks Traded,Profit (%),Annual Return (%),Mean Annual Return (%),Profit ($),Win Rate
0,QCOM,QCOM,56.439998626708984,56.709999084472656,177.0,0.2700004577636719,0.4783849474367281,0.0,0.09999999999998899,15.0,1.0,0.0,1.0,570.0,2019-01-02,2021-04-07,1d,25753.5152053833,183.0,157.53515205383303,59.05061527252198,114.3479193687439,15753.5152053833,96.17486338797814
1,PEP,PEP,107.48999786376953,107.86000061035156,93.0,0.37000274658203125,0.3442206288355914,,,,,,,,,,,,,,169.64522346496582,,,
2,MSFT,MSFT,102.80000305175781,105.26000213623047,98.0,2.4599990844726562,2.3929951473193,,,,,,,,,,,,,,,,,
3,TTWO,TTWO,105.93000030517578,106.6500015258789,97.0,0.720001220703125,0.6796952880476348,,,,,,,,,,,,,,,,,
4,AAPL,MSFT,105.68000030517578,106.12000274658203,98.0,0.44000244140625,0.4163535580390233,,,,,,,,,,,,,,,,,
5,,PEP,110.7300033569336,110.97000122070312,94.0,0.23999786376953125,0.2167414941692976,,,,,,,,,,,,,,,,,
6,,AAPL,41.61000061035156,41.7400016784668,251.0,0.13000106811523438,0.31242746024592283,,,,,,,,,,,,,,,,,
7,,QCOM,49.61000061035156,49.709999084472656,211.0,0.09999847412109375,0.20156918542796426,,,,,,,,,,,,,,,,,
8,,AAPL,42.8125,43.21500015258789,245.0,0.4025001525878906,0.9401463418111313,,,,,,,,,,,,,,,,,
9,,AAPL,43.54499816894531,43.662498474121094,243.0,0.11750030517578125,0.26983651421893534,,,,,,,,,,,,,,,,,
10,,AAPL,43.560001373291016,43.56999969482422,244.0,0.009998321533203125,0.022952987185472486,,,,,,,,,,,,,,,,,
11,,AAPL,43.74250030517578,43.92250061035156,243.0,0.18000030517578125,0.41149980892720694,,,,,,,,,,,,,,,,,
12,,AAPL,43.962501525878906,45.0,243.0,1.0374984741210938,2.3599623272355448,,,,,,,,,,,,,,,,,
13,,QCOM,54.84000015258789,55.029998779296875,199.0,0.18999862670898438,0.3464599310363393,,,,,,,,,,,,,,,,,
14,,QCOM,55.38999938964844,55.529998779296875,198.0,0.1399993896484375,0.2527521054181512,,,,,,,,,,,,,,,,,
15,,QCOM,55.400001525878906,56.619998931884766,198.0,1.2199974060058594,2.2021613220280583,,,,,,,,,,,,,,,,,
16,,AAPL,47.005001068115234,47.087501525878906,239.0,0.08250045776367188,0.1755142131453629,,,,,,,,,,,,,,,,,
17,,AAPL,46.63249969482422,47.505001068115234,241.0,0.8725013732910156,1.871015662897984,,,,,,,,,,,,,,,,,
18,,AAPL,48.772499084472656,48.834999084472656,235.0,0.0625,0.128145986310342,,,,,,,,,,,,,,,,,
19,,AAPL,47.76250076293945,47.877498626708984,240.0,0.11499786376953125,0.24077018986150323,,,,,,,,,,,,,,,,,
20,,AAPL,47.185001373291016,47.915000915527344,244.0,0.7299995422363281,1.5471008180356716,,,,,,,,,,,,,,,,,
21,,AAPL,46.6974983215332,47.1875,250.0,0.4900016784667969,1.0493103401233952,,,,,,,,,,,,,,,,,
22,,AAPL,47.11750030517578,47.23749923706055,250.0,0.11999893188476562,0.2546801742612478,,,,,,,,,,,,,,,,,
23,,AAPL,47.18000030517578,47.45750045776367,251.0,0.2775001525878906,0.5881732742537691,,,,,,,,,,,,,,,,,
24,,AAPL,47.48749923706055,47.90999984741211,250.0,0.4225006103515625,0.8897091174298593,,,,,,,,,,,,,,,,,
25,,AAPL,47.810001373291016,48.3125,251.0,0.5024986267089844,1.0510324456708853,,,,,,,,,,,,,,,,,
26,,AAPL,48.837501525878906,49.11249923706055,248.0,0.2749977111816406,0.56308718216455,,,,,,,,,,,,,,,,,
27,,AAPL,49.25,50.08000183105469,248.0,0.8300018310546875,1.685282905694797,,,,,,,,,,,,,,,,,
28,,AAPL,49.875,50.212501525878906,249.0,0.33750152587890625,0.6766947887296366,,,,,,,,,,,,,,,,,
29,,AAPL,49.73749923706055,49.79999923706055,251.0,0.0625,0.12565971542338789,,,,,,,,,,,,,,,,,
30,,AAPL,49.717498779296875,49.8650016784668,251.0,0.14750289916992188,0.29668205921763774,,,,,,,,,,,,,,,,,
31,,AAPL,49.8125,49.8849983215332,252.0,0.07249832153320312,0.14554242716828733,,,,,,,,,,,,,,,,,
32,,AAPL,50.782501220703125,51.10749816894531,247.0,0.3249969482421875,0.6399782216904512,,,,,,,,,,,,,,,,,
33,,AAPL,51.869998931884766,52.470001220703125,244.0,0.6000022888183594,1.1567424352683662,,,,,,,,,,,,,,,,,
34,,AAPL,52.630001068115234,52.72249984741211,243.0,0.092498779296875,0.17575294968578942,,,,,,,,,,,,,,,,,
35,,AAPL,52.9375,44.72999954223633,242.0,-8.207500457763672,-15.50413309612972,,,,,,,,,,,,,,,,,
36,,QCOM,65.37000274658203,65.97000122070312,165.0,0.5999984741210938,0.9178498530084054,,,,,,,,,,,,,,,,,
37,,QCOM,66.58999633789062,67.08999633789062,164.0,0.5,0.750863534310623,,,,,,,,,,,,,,,,,
38,,QCOM,66.66000366210938,67.61000061035156,165.0,0.9499969482421875,1.425137857863907,,,,,,,,,,,,,,,,,
