,,,,,,,,Shooting Star. Golden Cross Strategy Results,,,,,,,,,,,
,Shortlist,Tickers Traded,Entry Point Price,Exit Point Price,Shares Traded,Earnings ($),Earnings (%),Exit Strategy (Loss %),Exit Strategy (Win %),Exit Strategy (Time),Shooting Star,Death Cross,Golden Cross,Trading Period,Trading Start Date,Trading End Date,Trading Intervals,Account Value,Number of Stocks Traded,Profit (%),Annual Return (%),Mean Annual Return (%),Profit ($),Win Rate
0,QCOM,QCOM,56.439998626708984,56.2599983215332,177.0,-0.18000030517578125,-0.3189232982911521,5.000000000000004,6.099999999999994,30.0,1.0,0.0,1.0,562.0,2019-01-02,2021-03-25,1d,23443.24036026001,147.0,134.4324036026001,33.08664375305176,75.48227434158325,13443.24036026001,21.08843537414966
1,PEP,PEP,107.48999786376953,107.41000366210938,92.0,-0.07999420166015625,-0.0744201351287951,,,,,,,,,,,,,,117.87790493011474,,,
2,SNE,SNE,49.099998474121094,48.880001068115234,202.0,-0.21999740600585938,-0.4480599039566414,,,,,,,,,,,,,,,,,
3,MSFT,MSFT,102.80000305175781,101.9000015258789,96.0,-0.9000015258789062,-0.8754878396509121,,,,,,,,,,,,,,,,,
4,KO,KO,47.150001525878906,46.88999938964844,208.0,-0.26000213623046875,-0.5514361141383275,,,,,,,,,,,,,,,,,
5,AAPL,QCOM,55.72999954223633,54.970001220703125,175.0,-0.7599983215332031,-1.3637149251315175,,,,,,,,,,,,,,,,,
6,TMUS,MSFT,105.68000030517578,104.87999725341797,91.0,-0.8000030517578125,-0.7570051565552763,,,,,,,,,,,,,,,,,
7,AMD,AAPL,38.66999816894531,41.52750015258789,247.0,2.857501983642578,7.3894546649794,,,,,,,,,,,,,,,,,
8,MCD,AAPL,41.61000061035156,45.0,246.0,3.3899993896484375,8.147078442496076,,,,,,,,,,,,,,,,,
9,ABNB,QCOM,54.84000015258789,58.20000076293945,202.0,3.3600006103515625,6.126915756751697,,,,,,,,,,,,,,,,,
10,,AAPL,48.837501525878906,48.6974983215332,241.0,-0.14000320434570312,-0.2866715126110939,,,,,,,,,,,,,,,,,
11,,AAPL,48.92250061035156,52.470001220703125,240.0,3.5475006103515625,7.251265912603297,,,,,,,,,,,,,,,,,
12,,AAPL,52.630001068115234,52.459999084472656,239.0,-0.17000198364257812,-0.3230134527691853,,,,,,,,,,,,,,,,,
13,,AAPL,52.287498474121094,51.0724983215332,240.0,-1.2150001525878906,-2.3236914904032684,,,,,,,,,,,,,,,,,
14,,AAPL,52.119998931884766,51.470001220703125,235.0,-0.6499977111816406,-1.247117660211616,,,,,,,,,,,,,,,,,
15,,AAPL,50.71500015258789,50.474998474121094,239.0,-0.24000167846679688,-0.473236079551801,,,,,,,,,,,,,,,,,
16,,AAPL,50.724998474121094,50.099998474121094,237.0,-0.625,-1.2321340932496287,,,,,,,,,,,,,,,,,
17,,AAPL,50.18000030517578,49.35499954223633,237.0,-0.8250007629394531,-1.6440828177004991,,,,,,,,,,,,,,,,,
18,,AAPL,49.29499816894531,46.9275016784668,237.0,-2.3674964904785156,-4.802711387399914,,,,,,,,,,,,,,,,,
19,,QCOM,83.88999938964844,83.79000091552734,133.0,-0.09999847412109375,-0.11920190111889906,,,,,,,,,,,,,,,,,
20,,MSFT,128.92999267578125,128.30999755859375,86.0,-0.6199951171875,-0.4808773384068938,,,,,,,,,,,,,,,,,
21,,MSFT,128.07000732421875,126.5199966430664,86.0,-1.5500106811523438,-1.2102839013886963,,,,,,,,,,,,,,,,,
22,,QCOM,76.62000274658203,73.19000244140625,143.0,-3.4300003051757812,-4.4766381913615785,,,,,,,,,,,,,,,,,
23,,AAPL,49.8650016784668,49.70000076293945,209.0,-0.16500091552734375,-0.3308952370868887,,,,,,,,,,,,,,,,,
24,,AAPL,49.69499969482422,49.6349983215332,209.0,-0.060001373291015625,-0.12073925678535585,,,,,,,,,,,,,,,,,
25,,AAPL,49.64500045776367,49.60749816894531,209.0,-0.037502288818359375,-0.07554091745908047,,,,,,,,,,,,,,,,,
26,,AAPL,48.89250183105469,52.1150016784668,212.0,3.2224998474121094,6.590989879281035,,,,,,,,,,,,,,,,,
27,,QCOM,74.12000274658203,74.01000213623047,149.0,-0.1100006103515625,-0.14840880501267262,,,,,,,,,,,,,,,,,
28,,AAPL,52.16749954223633,51.869998931884766,212.0,-0.2975006103515625,-0.5702796050454696,,,,,,,,,,,,,,,,,
29,,AAPL,51.935001373291016,51.38249969482422,212.0,-0.5525016784667969,-1.0638329909642321,,,,,,,,,,,,,,,,,
30,,AAPL,51.005001068115234,49.497501373291016,213.0,-1.5074996948242188,-2.9555919287424586,,,,,,,,,,,,,,,,,
31,,QCOM,68.80000305175781,67.26000213623047,153.0,-1.5400009155273438,-2.238373324444202,,,,,,,,,,,,,,,,,
32,,AAPL,49.7599983215332,53.247501373291016,207.0,3.4875030517578125,7.008647848463906,,,,,,,,,,,,,,,,,
33,,AAPL,53.15999984741211,52.35749816894531,208.0,-0.8025016784667969,-1.509596841178064,,,,,,,,,,,,,,,,,
34,,AAPL,50.65999984741211,54.51750183105469,215.0,3.857501983642578,7.614492687053636,,,,,,,,,,,,,,,,,
35,,AAPL,55.897499084472656,55.0,209.0,-0.8974990844726562,-1.6056158131803893,,,,,,,,,,,,,,,,,
36,,AAPL,54.6875,54.432498931884766,211.0,-0.2550010681152344,-0.4662876674107143,,,,,,,,,,,,,,,,,
37,,AAPL,54.974998474121094,54.73749923706055,208.0,-0.23749923706054688,-0.43201317626656627,,,,,,,,,,,,,,,,,
38,,MSFT,139.13999938964844,137.5,82.0,-1.6399993896484375,-1.1786685330188724,,,,,,,,,,,,,,,,,
39,,QCOM,77.26000213623047,77.16000366210938,146.0,-0.09999847412109375,-0.12943110452517093,,,,,,,,,,,,,,,,,
40,,MSFT,139.5399932861328,138.0500030517578,80.0,-1.489990234375,-1.0677872338145453,,,,,,,,,,,,,,,,,
41,,QCOM,76.27999877929688,75.26000213623047,146.0,-1.0199966430664062,-1.3371744354868071,,,,,,,,,,,,,,,,,
42,,MSFT,134.64999389648438,144.39999389648438,81.0,9.75,7.24099550089513,,,,,,,,,,,,,,,,,
43,,QCOM,83.05000305175781,82.75,142.0,-0.3000030517578125,-0.3612318371269015,,,,,,,,,,,,,,,,,
44,,QCOM,81.66000366210938,81.44000244140625,144.0,-0.220001220703125,-0.2694112305130922,,,,,,,,,,,,,,,,,
45,,QCOM,80.44000244140625,89.83000183105469,145.0,9.389999389648438,11.673295754171885,,,,,,,,,,,,,,,,,
46,,AAPL,64.85749816894531,64.67250061035156,201.0,-0.18499755859375,-0.28523696383085195,,,,,,,,,,,,,,,,,
47,,QCOM,94.02999877929688,91.70999908447266,138.0,-2.3199996948242188,-2.4672973784351746,,,,,,,,,,,,,,,,,
48,,QCOM,91.83999633789062,90.69999694824219,138.0,-1.1399993896484375,-1.2412885835211054,,,,,,,,,,,,,,,,,
49,,AAPL,66.11750030517578,65.9375,190.0,-0.18000030517578125,-0.2722430587135953,,,,,,,,,,,,,,,,,
50,,AAPL,65.66000366210938,65.64749908447266,191.0,-0.01250457763671875,-0.019044436398554156,,,,,,,,,,,,,,,,,
51,,MSFT,149.58999633789062,147.49000549316406,83.0,-2.0999908447265625,-1.4038310690128963,,,,,,,,,,,,,,,,,
52,,QCOM,80.58000183105469,86.83999633789062,153.0,6.2599945068359375,7.768670097527103,,,,,,,,,,,,,,,,,
53,,MSFT,153.24000549316406,153.0,86.0,-0.2400054931640625,-0.15662065032669878,,,,,,,,,,,,,,,,,
54,,QCOM,87.83000183105469,87.26000213623047,151.0,-0.5699996948242188,-0.6489806250040175,,,,,,,,,,,,,,,,,
55,,AAPL,74.35749816894531,73.44750213623047,177.0,-0.9099960327148438,-1.2238120635087408,,,,,,,,,,,,,,,,,
56,,AAPL,74.94999694824219,74.29000091552734,174.0,-0.6599960327148438,-0.880581800651191,,,,,,,,,,,,,,,,,
57,,AAPL,75.79750061035156,81.11250305175781,170.0,5.31500244140625,7.0121077853593325,,,,,,,,,,,,,,,,,
58,,AAPL,81.08499908447266,80.13500213623047,170.0,-0.9499969482421875,-1.1716062884239544,,,,,,,,,,,,,,,,,
59,,MSFT,172.77999877929688,172.2100067138672,79.0,-0.5699920654296875,-0.32989470393374376,,,,,,,,,,,,,,,,,
60,,QCOM,85.30999755859375,90.98999786376953,159.0,5.680000305175781,6.658071114437165,,,,,,,,,,,,,,,,,
61,,QCOM,90.91000366210938,88.05999755859375,160.0,-2.850006103515625,-3.134975237827965,,,,,,,,,,,,,,,,,
62,,QCOM,90.61000061035156,89.62000274658203,155.0,-0.9899978637695312,-1.0925922713838176,,,,,,,,,,,,,,,,,
63,,QCOM,87.41999816894531,86.77999877929688,159.0,-0.6399993896484375,-0.7320972352476987,,,,,,,,,,,,,,,,,
64,,AAPL,80.38749694824219,80.36750030517578,172.0,-0.01999664306640625,-0.024875314975015543,,,,,,,,,,,,,,,,,
65,,AAPL,81.80000305175781,81.04750061035156,169.0,-0.75250244140625,-0.9199296006506437,,,,,,,,,,,,,,,,,
66,,AAPL,81.21749877929688,81.18499755859375,168.0,-0.032501220703125,-0.04001751000907439,,,,,,,,,,,,,,,,,
67,,AAPL,81.23750305175781,78.83999633789062,168.0,-2.3975067138671875,-2.9512314187447326,,,,,,,,,,,,,,,,,
68,,AAPL,79.75,79.65499877929688,166.0,-0.095001220703125,-0.11912378771551724,,,,,,,,,,,,,,,,,
69,,AAPL,78.26249694824219,75.23750305175781,169.0,-3.024993896484375,-3.865189604779557,,,,,,,,,,,,,,,,,
70,,QCOM,80.22000122070312,77.12999725341797,159.0,-3.0900039672851562,-3.8519121419405935,,,,,,,,,,,,,,,,,
71,,TMUS,93.29000091552734,92.62999725341797,131.0,-0.660003662109375,-0.707475244540943,,,,,,,,,,,,,,,,,
72,,AMD,46.75,45.40999984741211,260.0,-1.3400001525878906,-2.8663104868190175,,,,,,,,,,,,,,,,,
73,,QCOM,78.88999938964844,76.29000091552734,150.0,-2.5999984741210938,-3.295726320492599,,,,,,,,,,,,,,,,,
74,,MSFT,153.6300048828125,147.5,74.0,-6.1300048828125,-3.990109150545435,,,,,,,,,,,,,,,,,
75,,AMD,38.709999084472656,41.5099983215332,284.0,2.799999237060547,7.233271256220933,,,,,,,,,,,,,,,,,
76,,SNE,53.060001373291016,56.29999923706055,222.0,3.2399978637695312,6.106290576540504,,,,,,,,,,,,,,,,,
77,,AMD,46.220001220703125,45.779998779296875,270.0,-0.44000244140625,-0.9519741016561497,,,,,,,,,,,,,,,,,
78,,QCOM,69.02999877929688,65.87000274658203,179.0,-3.1599960327148438,-4.577714165718012,,,,,,,,,,,,,,,,,
79,,AAPL,61.23249816894531,60.70000076293945,193.0,-0.5324974060058594,-0.8696320122962432,,,,,,,,,,,,,,,,,
80,,AAPL,60.352500915527344,67.69999694824219,194.0,7.347496032714844,12.174302508190673,,,,,,,,,,,,,,,,,
81,,AAPL,64.85749816894531,70.0,202.0,5.1425018310546875,7.928924143295108,,,,,,,,,,,,,,,,,
82,,AAPL,71.76249694824219,70.5999984741211,197.0,-1.1624984741210938,-1.6199247846121232,,,,,,,,,,,,,,,,,
83,,AAPL,71.10749816894531,69.48750305175781,196.0,-1.6199951171875,-2.278233883772047,,,,,,,,,,,,,,,,,
84,,AAPL,69.23249816894531,69.06999969482422,197.0,-0.16249847412109375,-0.23471415652885322,,,,,,,,,,,,,,,,,
85,,AAPL,67.09249877929688,71.2699966430664,202.0,4.177497863769531,6.226475298694057,,,,,,,,,,,,,,,,,
86,,AAPL,69.6449966430664,75.11499786376953,207.0,5.470001220703125,7.8541194405351415,,,,,,,,,,,,,,,,,
87,,QCOM,78.87000274658203,78.86000061035156,197.0,-0.01000213623046875,-0.012681800281669459,,,,,,,,,,,,,,,,,
88,,AAPL,76.9124984741211,76.12750244140625,202.0,-0.7849960327148438,-1.0206352001150671,,,,,,,,,,,,,,,,,
89,,AAPL,77.38500213623047,75.0875015258789,199.0,-2.2975006103515625,-2.9689223324010325,,,,,,,,,,,,,,,,,
90,,AAPL,76.92749786376953,82.5625,194.0,5.635002136230469,7.325081788321598,,,,,,,,,,,,,,,,,
91,,AAPL,83.36499786376953,83.03500366210938,192.0,-0.32999420166015625,-0.3958426319393836,,,,,,,,,,,,,,,,,
92,,AAPL,85.99749755859375,83.3125,186.0,-2.68499755859375,-3.1221810341217746,,,,,,,,,,,,,,,,,
93,,AAPL,85.74749755859375,91.0,180.0,5.25250244140625,6.125546040357694,,,,,,,,,,,,,,,,,
94,,MSFT,201.91000366210938,201.60000610351562,81.0,-0.30999755859375,-0.15353254072171782,,,,,,,,,,,,,,,,,
95,,QCOM,89.13999938964844,88.69999694824219,184.0,-0.44000244140625,-0.4936083065054925,,,,,,,,,,,,,,,,,
96,,QCOM,88.95999908447266,88.20999908447266,183.0,-0.75,-0.8430755482448147,,,,,,,,,,,,,,,,,
97,,QCOM,89.01000213623047,102.41999816894531,182.0,13.409996032714844,15.065718133778658,,,,,,,,,,,,,,,,,
98,,QCOM,107.19000244140625,105.66000366210938,173.0,-1.529998779296875,-1.4273707850069552,,,,,,,,,,,,,,,,,
99,,QCOM,105.61000061035156,116.19999694824219,174.0,10.589996337890625,10.027455995348822,,,,,,,,,,,,,,,,,
100,,AAPL,115.01000213623047,114.83000183105469,175.0,-0.18000030517578125,-0.1565083921679865,,,,,,,,,,,,,,,,,
101,,AAPL,114.90750122070312,114.35250091552734,175.0,-0.5550003051757812,-0.48299745384750015,,,,,,,,,,,,,,,,,
102,,AAPL,115.5625,128.69749450683594,173.0,13.134994506835938,11.366139108132774,,,,,,,,,,,,,,,,,
103,,MSFT,213.69000244140625,213.10000610351562,104.0,-0.589996337890625,-0.2760991769151212,,,,,,,,,,,,,,,,,
104,,MSFT,216.47000122070312,215.10000610351562,103.0,-1.3699951171875,-0.6328798953489699,,,,,,,,,,,,,,,,,
105,,AAPL,120.95999908447266,117.26000213623047,183.0,-3.6999969482421875,-3.05885993406654,,,,,,,,,,,,,,,,,
106,,QCOM,114.0199966430664,113.37999725341797,188.0,-0.6399993896484375,-0.5613045154280454,,,,,,,,,,,,,,,,,
107,,PEP,136.6699981689453,136.47999572753906,156.0,-0.19000244140625,-0.1390227877016414,,,,,,,,,,,,,,,,,
108,,AAPL,115.54000091552734,115.2300033569336,184.0,-0.30999755859375,-0.26830323363108927,,,,,,,,,,,,,,,,,
109,,MSFT,205.0500030517578,200.0500030517578,103.0,-5.0,-2.438429615013428,,,,,,,,,,,,,,,,,
110,,QCOM,114.87999725341797,109.16000366210938,180.0,-5.719993591308594,-4.979103175542956,,,,,,,,,,,,,,,,,
111,,QCOM,111.91999816894531,109.38999938964844,176.0,-2.529998779296875,-2.2605421914659027,,,,,,,,,,,,,,,,,
